"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.35515,0.00170840665753415,0.131430713841626,0.00132758296809722,1.40981531062395,0.0142405586931712,0.56409879685618,0.56409879685618,1.12579990060922,1.12579990060922,1.00496811978257,1.00496811978257,0.0655615544099055,0.000448681931340777,NA,NA,NA,0.0392717913812108,NA,0.020875263129433,0.000471047782575472,0.0783559688316365,0.169463573782443,0.000484208130391694,0.000484208130391694,0.000484208130391694,0.000484208130391694,0.000484208130391694,0.000484208130391694
"2",500,1,2,0,0.1,1.1,3,0.0472,0.00388116267299411,1.15923948043544,0.00232312521129346,59.9860292022244,0.120212483371191,1.07652330730497,1.07652330730497,1.11241540549791,1.1124154054979,1.2281506901702,1.2281506901702,0.24928499156982,0.0010435009521562,NA,NA,NA,0.520506666963128,NA,0.631922781358853,0.00091399949268179,0.476511633612598,1.9371341083623,0.00912748295369034,0.00912748295369034,0.00912748295369034,0.00912748295369034,0.00912748295369034,0.00912748295369034
"3",1000,1,2,0,0.1,1.1,3,0.30185,0.000248982799909746,0.0324888543898571,3.25213757656227e-05,4.30913753288905,0.00431345098387292,0.881194281494029,0.881194281494032,1.02995117082714,1.02995117082714,0.987054615093285,0.987054615093285,0.0506502258276314,6.67783149373951e-05,NA,NA,NA,0.0321480820498184,NA,0.0127320957008672,3.63763504139664e-05,0.0368511811284712,0.248998276523712,6.02394471942089e-05,6.0239447194209e-05,6.02394471942089e-05,6.0239447194209e-05,6.02394471942089e-05,6.0239447194209e-05
"4",100,5,2,0,0.1,1.1,3,0.27545,0.00317152138788572,0.118572565786371,0.00119770268471082,0.957697684526128,0.0096737139851124,0.838808835139523,0.838808835139524,0.942830060409726,0.942830060409726,1.12915806986258,1.12915806986258,0.0374054045501762,0.000310875750870764,NA,NA,NA,0.129507946148552,NA,0.497069227621575,0.0011430080525378,0.0394207805209728,0.318514671748187,0.0013517128760927,0.0013517128760927,0.0013517128760927,0.0013517128760927,0.0013517128760927,0.0013517128760927
"5",500,5,2,0,0.1,1.1,3,0.1982,0.00103557422001222,0.131296772653146,0.000263119784876045,6.7658999816736,0.0135589177989451,1.31589403183013,1.31589403183012,1.16208364265768,1.16208364265768,1.00734731657937,1.00734731657937,0.0477105943568147,6.6329406526706e-05,NA,NA,NA,0.0431800382595998,NA,0.061423269315769,0.000195386530940632,0.0504478665715668,0.517485839379143,0.000553256823900684,0.000553256823900684,0.000553256823900684,0.000553256823900684,0.000553256823900684,0.000553256823900684
"6",1000,5,2,0,0.1,1.1,3,0.38145,0.000124498873769772,0.0672524335631897,6.73197533165061e-05,2.42168657951805,0.00242411069020825,0.948921393148866,0.948921393148867,1.20142872837572,1.20142872837571,0.979932740244988,0.979932740244988,0.163638899392043,5.37198055400286e-05,NA,NA,NA,0.0144285253138931,NA,0.196126289134343,1.32877054579081e-05,0.0160652426566326,0.124410814418237,2.46879497716603e-05,2.46879497716603e-05,2.46879497716603e-05,2.46879497716603e-05,2.46879497716603e-05,2.46879497716603e-05
"7",100,10,2,0,0.1,1.1,3,0.2958,0.000781561768739343,0.311796486692799,0.00314945946154342,3.28590610069237,0.0331909707140644,0.76843920185804,0.768439201858036,1.02779434915501,1.02779434915501,1.06608132898305,1.06608132898305,0.0253888995832326,0.00034900482200689,NA,NA,NA,0.0287370531673031,NA,0.0264752762276967,0.000535892947828756,0.054371689058547,0.0778043008257078,0.000389785100949161,0.000389785100949161,0.000389785100949161,0.000389785100949161,0.000389785100949161,0.000389785100949161
"8",500,10,2,0,0.1,1.1,3,0.31885,0.000459248177666492,0.0845500648830809,0.000169439007781725,4.37713074692744,0.008771805104063,1.22569396423298,1.22569396423298,1.19386019211259,1.19386019211259,1.00892281060253,1.00892281060253,0.11316329479665,3.20275317159044e-05,NA,NA,NA,0.0505712196073936,NA,0.016580724884311,0.000104498420484336,0.0584563104537801,0.23004054998401,0.000102732769455367,0.000102732769455367,0.000102732769455367,0.000102732769455367,0.000102732769455367,0.000102732769455367
"9",1000,10,2,0,0.1,1.1,3,0.2888,0.00027025642269855,0.0826436295220204,8.27263558778983e-05,8.91114944308582,0.00892006951259841,0.881926295768603,0.881926295768597,1.02688928093857,1.02688928093857,1.00370392310672,1.00370392310672,0.0345887223165668,3.37432085888954e-05,NA,NA,NA,0.0890198438870373,NA,0.123104779918729,9.1920205459145e-05,0.0337142340632866,0.270786978680007,7.34507035405616e-05,7.34507035405615e-05,7.34507035405616e-05,7.34507035405615e-05,7.34507035405616e-05,7.34507035405615e-05
"10",100,1,5,0,0.1,1.1,3,0.0555,0.0534163756556714,95.8621661775556,0.968304708864198,88.7910412548323,0.896879204594266,1.16007882075981,1.16007882075981,1.33713850689115,1.33713850689115,1.19362852854006,1.19362852854006,1.9774870989799,0.0185292685462384,0.674721781396788,0.577015806240549,0.688517139244334,1.6624853899079,0.318494873488085,1.69145175211384,0.0218499383428192,2.09773038316285,NA,0.021271599067418,0.021271599067418,0.0063479364170869,0.00634793641708689,0.00202355076644081,0.00202355076644081
