"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.494949494949495,0.48989898989899,0.590909090909091,0.590909090909091,0.54040404040404,0.54040404040404,0.431818181818182,0.431818181818182,0.472222222222222,0.472222222222222,0.563131313131313,0.563131313131313,0.54040404040404,0.752525252525253,NA,NA,NA,0.626262626262626,NA,0.570707070707071,0.51010101010101,0.5,0.48989898989899,0.48989898989899,0.48989898989899,0.48989898989899,0.48989898989899,0.48989898989899,0.48989898989899
"2",500,1,2,0,0.1,1.1,3,0.493987975951904,0.485971943887776,0.468937875751503,0.468937875751503,0.512024048096192,0.512024048096192,0.372745490981964,0.372745490981964,0.543587174348697,0.543587174348697,0.450901803607214,0.450901803607214,0.733466933867736,0.450901803607214,NA,NA,NA,0.468937875751503,NA,0.512024048096192,0.512024048096192,0.565130260521042,0.485971943887776,0.485971943887776,0.485971943887776,0.485971943887776,0.485971943887776,0.485971943887776,0.485971943887776
"3",1000,1,2,0,0.1,1.1,3,0.438688688688689,0.432932932932933,0.411911911911912,0.411911911911912,0.460460460460461,0.460460460460461,0.430930930930931,0.430930930930931,0.404404404404404,0.404404404404404,0.545045045045045,0.545045045045045,0.479479479479479,0.64964964964965,NA,NA,NA,0.477977977977978,NA,0.489489489489489,0.517517517517518,0.634134134134134,0.432932932932933,0.432932932932933,0.432932932932933,0.432932932932933,0.432932932932933,0.432932932932933,0.432932932932933
"4",100,5,2,0,0.1,1.1,3,0.435789473684211,0.434736842105263,0.488947368421053,0.488947368421053,0.472631578947368,0.472631578947368,0.428421052631579,0.428421052631579,0.450526315789474,0.450526315789474,0.494210526315789,0.494210526315789,0.476315789473684,0.46,NA,NA,NA,0.452631578947368,NA,0.440526315789474,0.523157894736842,0.46,0.435789473684211,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263
"5",500,5,2,0,0.1,1.1,3,0.597777777777778,0.601212121212121,0.579393939393939,0.579393939393939,0.585252525252525,0.585252525252525,0.462323232323232,0.462323232323232,0.411919191919192,0.411919191919192,0.497070707070707,0.497070707070707,0.521818181818182,0.582222222222222,NA,NA,NA,0.588181818181818,NA,0.606969696969697,0.573636363636364,0.661010101010101,0.601212121212121,0.601212121212121,0.601212121212121,0.601212121212121,0.601212121212121,0.601212121212121,0.601212121212121
"6",1000,5,2,0,0.1,1.1,3,0.52251256281407,0.52251256281407,0.555577889447236,0.555577889447236,0.513065326633166,0.513065326633166,0.511959798994975,0.511959798994975,0.448743718592965,0.448743718592965,0.43391959798995,0.43391959798995,0.563718592964824,0.553969849246231,NA,NA,NA,0.502261306532663,NA,0.494572864321608,0.570552763819095,0.500402010050251,0.52251256281407,0.52251256281407,0.52251256281407,0.52251256281407,0.52251256281407,0.52251256281407,0.52251256281407
"7",100,10,2,0,0.1,1.1,3,0.521666666666667,0.524444444444444,0.468888888888889,0.468888888888889,0.485,0.485,0.446666666666667,0.446666666666667,0.423055555555556,0.423055555555556,0.405,0.405,0.451111111111111,0.4625,NA,NA,NA,0.472777777777778,NA,0.508333333333333,0.454722222222222,0.495555555555556,0.525,0.524444444444444,0.524444444444444,0.524444444444444,0.524444444444444,0.524444444444444,0.524444444444444
"8",500,10,2,0,0.1,1.1,3,0.440510204081633,0.439387755102041,0.431428571428571,0.431428571428571,0.430918367346939,0.430918367346939,0.438367346938776,0.438367346938776,0.441428571428571,0.441428571428571,0.400204081632653,0.400204081632653,0.478418367346939,0.438214285714286,NA,NA,NA,0.43265306122449,NA,0.521581632653061,0.414642857142857,0.443469387755102,0.439285714285714,0.439489795918367,0.439489795918367,0.439489795918367,0.439489795918367,0.439489795918367,0.439489795918367
"9",1000,10,2,0,0.1,1.1,3,0.452929292929293,0.452525252525253,0.46949494949495,0.46949494949495,0.480252525252525,0.480252525252525,0.403712121212121,0.403712121212121,0.435353535353535,0.435353535353535,0.56010101010101,0.56010101010101,0.459116161616162,0.476666666666667,NA,NA,NA,0.455782828282828,NA,0.499343434343434,0.470151515151515,0.500656565656566,0.452525252525253,0.452575757575758,0.452575757575758,0.452575757575758,0.452575757575758,0.452575757575758,0.452575757575758
"10",100,1,5,0,0.1,1.1,3,0.434343434343434,0.44949494949495,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.454545454545455,0.454545454545455,0.47979797979798,0.47979797979798,0.535353535353535,0.457070707070707,0.717171717171717,0.570707070707071,0.621212121212121,0.368686868686869,0.636363636363636,0.409090909090909,0.515151515151515,0.484848484848485,NA,0.525252525252525,0.525252525252525,0.484848484848485,0.484848484848485,0.44949494949495,0.44949494949495
