"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.363636363636364,0.373737373737374,0.525252525252525,0.525252525252525,0.439393939393939,0.439393939393939,0.161616161616162,0.161616161616162,0.583333333333333,0.583333333333333,0.351010101010101,0.351010101010101,0.51010101010101,0.707070707070707,NA,NA,NA,0.626262626262626,NA,0.570707070707071,0.525252525252525,0.570707070707071,0.373737373737374,0.358585858585859,0.358585858585859,0.358585858585859,0.358585858585859,0.358585858585859,0.358585858585859
"2",500,1,2,0,0.1,1.1,3,0.802605210420842,0.802605210420842,0.743486973947896,0.743486973947896,0.767535070140281,0.767535070140281,0.372745490981964,0.372745490981964,0.414328657314629,0.414328657314629,0.772044088176353,0.772044088176353,0.80060120240481,0.664328657314629,NA,NA,NA,0.797595190380762,NA,0.565130260521042,0.708416833667335,0.795591182364729,0.802605210420842,0.802605210420842,0.802605210420842,0.802605210420842,0.802605210420842,0.802605210420842,0.802605210420842
"3",1000,1,2,0,0.1,1.1,3,0.407657657657658,0.411911911911912,0.272272272272272,0.272272272272272,0.320820820820821,0.320820820820821,0.558808808808809,0.558808808808809,0.501001001001001,0.501001001001001,0.377377377377377,0.377377377377377,0.51951951951952,0.593593593593594,NA,NA,NA,0.37012012012012,NA,0.240740740740741,0.484984984984985,0.477477477477477,0.411911911911912,0.41041041041041,0.41041041041041,0.41041041041041,0.41041041041041,0.41041041041041,0.41041041041041
"4",100,5,2,0,0.1,1.1,3,0.435789473684211,0.434736842105263,0.488947368421053,0.488947368421053,0.472631578947368,0.472631578947368,0.436315789473684,0.436315789473684,0.431052631578947,0.431052631578947,0.532631578947368,0.532631578947368,0.433157894736842,0.377368421052632,NA,NA,NA,0.452631578947368,NA,0.44,0.491578947368421,0.46,0.435789473684211,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263,0.434736842105263
"5",500,5,2,0,0.1,1.1,3,0.613333333333333,0.617373737373737,0.588484848484848,0.588484848484848,0.593131313131313,0.593131313131313,0.443535353535354,0.443535353535354,0.448181818181818,0.448181818181818,0.451212121212121,0.451212121212121,0.574848484848485,0.582222222222222,NA,NA,NA,0.588181818181818,NA,0.644343434343434,0.644747474747475,0.662222222222222,0.617373737373737,0.617373737373737,0.617373737373737,0.617373737373737,0.617373737373737,0.617373737373737,0.617373737373737
"6",1000,5,2,0,0.1,1.1,3,0.502110552763819,0.501206030150754,0.530251256281407,0.530251256281407,0.485025125628141,0.485025125628141,0.573115577889447,0.573115577889447,0.485527638190955,0.485527638190955,0.494371859296482,0.494371859296482,0.452361809045226,0.518793969849246,NA,NA,NA,0.521608040201005,NA,0.508241206030151,0.523768844221105,0.554472361809045,0.501206030150754,0.501206030150754,0.501206030150754,0.501206030150754,0.501206030150754,0.501206030150754,0.501206030150754
"7",100,10,2,0,0.1,1.1,3,0.500555555555556,0.502222222222222,0.445555555555556,0.445555555555556,0.450555555555556,0.450555555555556,0.429722222222222,0.429722222222222,0.439444444444444,0.439444444444444,0.385277777777778,0.385277777777778,0.426111111111111,0.441388888888889,NA,NA,NA,0.452777777777778,NA,0.498333333333333,0.444722222222222,0.504722222222222,0.502777777777778,0.501666666666667,0.501666666666667,0.501666666666667,0.501666666666667,0.501666666666667,0.501666666666667
"8",500,10,2,0,0.1,1.1,3,0.456326530612245,0.458469387755102,0.473367346938776,0.473367346938776,0.455204081632653,0.455204081632653,0.438367346938776,0.438367346938776,0.468112244897959,0.468112244897959,0.396326530612245,0.396326530612245,0.484336734693878,0.395510204081633,NA,NA,NA,0.458826530612245,NA,0.517142857142857,0.393877551020408,0.443469387755102,0.458469387755102,0.458265306122449,0.458265306122449,0.458265306122449,0.458265306122449,0.458265306122449,0.458265306122449
"9",1000,10,2,0,0.1,1.1,3,0.494570707070707,0.493838383838384,0.509848484848485,0.509848484848485,0.515353535353535,0.515353535353535,0.433282828282828,0.433282828282828,0.478560606060606,0.478560606060606,0.576212121212121,0.576212121212121,0.480681818181818,0.527777777777778,NA,NA,NA,0.503863636363636,NA,0.524141414141414,0.544191919191919,0.515252525252525,0.493838383838384,0.493787878787879,0.493787878787879,0.493787878787879,0.493787878787879,0.493787878787879,0.493787878787879
"10",100,1,5,0,0.1,1.1,3,0.545454545454545,0.44949494949495,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.434343434343434,0.383838383838384,0.383838383838384,0.47979797979798,0.47979797979798,0.535353535353535,0.457070707070707,0.52020202020202,0.570707070707071,0.452020202020202,0.368686868686869,0.54040404040404,0.409090909090909,0.515151515151515,0.484848484848485,NA,0.525252525252525,0.525252525252525,0.484848484848485,0.484848484848485,0.419191919191919,0.419191919191919
