"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.2557,0.0034085370667121,0.147067811421991,0.00148553344870698,1.54162142247985,0.0155719335604025,1.00117039496813,1.00117039496813,0.992110731027459,0.992110731027458,1.02374663944079,1.02374663944079,0.0293251551336898,0.000410351502629115,NA,NA,NA,0.0264056677831079,NA,0.0386035525100455,0.000659708741142948,0.0346844110729411,0.354362440051725,0.00142098583462681,0.00142098583462681,0.00142098583462681,0.00142098583462681,0.00142098583462681,0.00142098583462681
"2",500,1,2,0,0.1,1.1,3,0.2032,0.00100368695670624,0.15468826810623,0.000309996529271002,5.88170208269039,0.011786978121624,0.927791160988454,0.927791160988454,1.0539613268165,1.0539613268165,1.05586672101793,1.05586672101793,0.0305191700110012,0.00017443646235861,NA,NA,NA,0.0841414778798032,NA,0.0319965194204027,0.000206737123406752,0.107413154106674,0.501190397274622,0.000483950189684569,0.000483950189684569,0.000483950189684569,0.000483950189684569,0.000483950189684569,0.000483950189684569
"3",1000,1,2,0,0.1,1.1,3,0.243,0.000382817962932422,0.0726068568058015,7.26795363421434e-05,8.93840961523741,0.00894735697220962,0.8384203209432,0.8384203209432,0.95262983640427,0.95262983640427,1.01084418607062,1.01084418607062,0.0600584760789056,0.000117829920575137,NA,NA,NA,0.0350021133001753,NA,0.0650705943782482,3.59868185473011e-05,0.0302950552748572,0.383935407055241,0.000142637954848043,0.000142637954848043,0.000142637954848043,0.000142637954848043,0.000142637954848043,0.000142637954848043
"4",100,5,2,0,0.1,1.1,3,0.2506,0.0035206994445913,0.319457915383563,0.003226847630137,1.74767271407225,0.0176532597381035,1.067328543523,1.067328543523,1.07381827666531,1.07381827666531,1.1259518744443,1.1259518744443,0.037835303829705,0.000462826519557896,NA,NA,NA,0.0461396607418985,NA,0.0586386380598927,0.000717394871664244,0.0467383919785489,0.348951067681093,0.00145988163494324,0.00145988163494324,0.00145988163494324,0.00145988163494324,0.00145988163494324,0.00145988163494324
"5",500,5,2,0,0.1,1.1,3,0.3818,0.00024413298570633,0.121944514952936,0.000244377785476826,3.18099907393168,0.00637474764314965,1.26547774428554,1.26547774428553,1.13345594850772,1.13345594850772,1.07523787038979,1.07523787038979,0.0559567910171017,0.000116972751807394,NA,NA,NA,0.0212425291447869,NA,0.019473416916139,6.57868552240704e-05,0.0462772569724241,0.123255193239259,3.33021101628519e-05,3.33021101628519e-05,3.33021101628519e-05,3.33021101628519e-05,3.33021101628519e-05,3.33021101628519e-05
"6",1000,5,2,0,0.1,1.1,3,0.2811,0.000283840131667962,0.0198884261175963,1.99083344520484e-05,2.58544870631382,0.00258803674305688,0.91295058191331,0.912950581913309,0.978149376643505,0.978149376643507,0.997368354405527,0.997368354405527,0.0576346423371443,2.99909510850342e-05,NA,NA,NA,0.0853141597042262,NA,0.0242404169648631,2.21128048933511e-05,0.0738004296546758,0.284704682677326,8.01993182480593e-05,8.01993182480593e-05,8.01993182480593e-05,8.01993182480593e-05,8.01993182480593e-05,8.01993182480593e-05
"7",100,10,2,0,0.1,1.1,3,0.3854,0.00109781180121408,0.126947184014238,0.00128229478802261,1.45034824018696,0.0146499822241107,0.970565244733631,0.97056524473363,0.986211854174048,0.986211854174048,1.04239747871078,1.04239747871078,0.02327130346745,0.000235063671388383,NA,NA,NA,0.0211387538252627,NA,0.0419653157487757,0.000388703718805665,0.041234882206953,0.108693182404183,0.000113628236944681,0.000113628236944681,0.000113628236944681,0.000113628236944681,0.000113628236944681,0.000113628236944681
"8",500,10,2,0,0.1,1.1,3,0.3498,0.000333603351527045,0.308153371165435,0.000617541825982837,3.82300044502969,0.00766132353713364,0.955018580789777,0.955018580789776,0.881853367380021,0.88185336738002,1.0019779876903,1.0019779876903,0.0376202265148337,8.46938736195207e-05,NA,NA,NA,0.0280751684896387,NA,0.0816376957145583,7.17971135824613e-05,0.0320913839675145,0.168596533276661,5.69418702919292e-05,5.69418702919292e-05,5.69418702919292e-05,5.69418702919292e-05,5.69418702919292e-05,5.69418702919292e-05
"9",1000,10,2,0,0.1,1.1,3,0.1859,0.000569605348122837,0.0575535142793294,5.76111254047343e-05,6.77263479490394,0.00677941420911306,1.35415804216398,1.35415804216398,1.29160307505209,1.29160307505208,1.02450968510768,1.02450968510768,0.064121180167787,2.21117170429025e-05,NA,NA,NA,0.0419473088213602,NA,0.0398603516466406,5.50175151556309e-05,0.0846177581134033,0.570517756853704,0.000317267716295409,0.000317267716295409,0.000317267716295409,0.000317267716295409,0.000317267716295409,0.000317267716295409
"10",100,1,5,0,0.1,1.1,3,0.1596,0.035379377200297,56.4243371973676,0.56994279997341,52.7147540177712,0.53247226280577,0.962845948013816,0.962845948013816,1.16352885163105,1.16352885163105,1.08779925400721,1.08779925400721,1.18088935321408,0.0125920549641593,0.575045368504101,0.608390083552365,0.675600039281383,1.24661344145177,0.279498980083736,1.13847462892317,0.0112676820801395,1.20558512654364,NA,0.00287335671645795,0.00287335671645795,0.00140943620222648,0.00140943620222648,0.00119622994417112,0.00119622994417112
