"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.414141414141414,0.414141414141414,0.565656565656566,0.565656565656566,0.464646464646465,0.464646464646465,0.595959595959596,0.595959595959596,0.383838383838384,0.383838383838384,0.525252525252525,0.525252525252525,0.363636363636364,0.757575757575758,NA,NA,NA,0.373737373737374,NA,0.383838383838384,0.742424242424242,0.494949494949495,0.414141414141414,0.414141414141414,0.414141414141414,0.414141414141414,0.414141414141414,0.414141414141414,0.414141414141414
"2",500,1,2,0,0.1,1.1,3,0.885771543086172,0.885771543086172,0.939879759519038,0.939879759519038,0.907815631262525,0.907815631262525,0.360721442885772,0.360721442885772,0.448897795591182,0.448897795591182,0.887775551102204,0.887775551102204,0.905811623246493,0.923847695390782,NA,NA,NA,0.895791583166333,NA,0.855711422845691,0.723446893787575,0.903807615230461,0.885771543086172,0.885771543086172,0.885771543086172,0.885771543086172,0.885771543086172,0.885771543086172,0.885771543086172
"3",1000,1,2,0,0.1,1.1,3,0.348848848848849,0.36036036036036,0.234234234234234,0.234234234234234,0.328328328328328,0.328328328328328,0.013013013013013,0.013013013013013,0.017017017017017,0.017017017017017,0.677177177177177,0.677177177177177,0.533533533533533,0.517517517517518,NA,NA,NA,0.482482482482482,NA,0.216216216216216,0.53953953953954,0.438438438438438,0.36036036036036,0.359359359359359,0.359359359359359,0.359359359359359,0.359359359359359,0.359359359359359,0.359359359359359
"4",100,5,2,0,0.1,1.1,3,0.762105263157895,0.76,0.749473684210526,0.749473684210526,0.717894736842105,0.717894736842105,0.418947368421053,0.418947368421053,0.543157894736842,0.543157894736842,0.58421052631579,0.58421052631579,0.657894736842105,0.716842105263158,NA,NA,NA,0.737894736842105,NA,0.749473684210526,0.733684210526316,0.79578947368421,0.76,0.76,0.76,0.76,0.76,0.76,0.76
"5",500,5,2,0,0.1,1.1,3,0.457373737373737,0.456161616161616,0.440808080808081,0.440808080808081,0.412121212121212,0.412121212121212,0.243636363636364,0.243636363636364,0.207272727272727,0.207272727272727,0.402424242424242,0.402424242424242,0.412121212121212,0.443232323232323,NA,NA,NA,0.419393939393939,NA,0.387474747474747,0.380606060606061,0.486868686868687,0.456161616161616,0.456565656565657,0.456565656565657,0.456565656565657,0.456565656565657,0.456565656565657,0.456565656565657
"6",1000,5,2,0,0.1,1.1,3,0.62964824120603,0.629949748743719,0.590753768844221,0.590753768844221,0.605628140703518,0.605628140703518,0.355075376884422,0.355075376884422,0.376884422110553,0.376884422110553,0.458090452261307,0.458090452261307,0.505326633165829,0.415879396984925,NA,NA,NA,0.608743718592965,NA,0.481608040201005,0.569748743718593,0.477386934673367,0.629949748743719,0.629949748743719,0.629949748743719,0.629949748743719,0.629949748743719,0.629949748743719,0.629949748743719
"7",100,10,2,0,0.1,1.1,3,0.423333333333333,0.424444444444444,0.427222222222222,0.427222222222222,0.415555555555556,0.415555555555556,0.608888888888889,0.608888888888889,0.32,0.32,0.469444444444444,0.469444444444444,0.448888888888889,0.502777777777778,NA,NA,NA,0.551666666666667,NA,0.579444444444444,0.441666666666667,0.407777777777778,0.424444444444444,0.423333333333333,0.423333333333333,0.423333333333333,0.423333333333333,0.423333333333333,0.423333333333333
"8",500,10,2,0,0.1,1.1,3,0.470612244897959,0.470204081632653,0.565714285714286,0.565714285714286,0.504897959183673,0.504897959183673,0.574081632653061,0.574081632653061,0.538265306122449,0.538265306122449,0.330816326530612,0.330816326530612,0.416122448979592,0.407857142857143,NA,NA,NA,0.467142857142857,NA,0.420612244897959,0.498367346938775,0.392959183673469,0.470204081632653,0.470204081632653,0.470204081632653,0.470204081632653,0.470204081632653,0.470204081632653,0.470204081632653
"9",1000,10,2,0,0.1,1.1,3,0.561565656565657,0.562525252525253,0.592828282828283,0.592828282828283,0.573131313131313,0.573131313131313,0.483232323232323,0.483232323232323,0.445,0.445,0.463181818181818,0.463181818181818,0.457070707070707,0.445454545454545,NA,NA,NA,0.585757575757576,NA,0.504646464646465,0.538888888888889,0.53020202020202,0.562525252525253,0.562525252525253,0.562525252525253,0.562525252525253,0.562525252525253,0.562525252525253,0.562525252525253
"10",100,1,5,0,0.1,1.1,3,0.464646464646465,0.434343434343434,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.353535353535354,0.353535353535354,0.404040404040404,0.404040404040404,0.393939393939394,0.393939393939394,0.474747474747475,0.363636363636364,0.393939393939394,0.616161616161616,0.212121212121212,0.303030303030303,0.101010101010101,0.227272727272727,0.404040404040404,0.393939393939394,NA,0.393939393939394,0.393939393939394,0.373737373737374,0.373737373737374,0.343434343434343,0.343434343434343
