"","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)","NA","NA","NA","NA"
"47",1000,10,7,TRUE,0.639040404040404,0.572525252525253,0.659090909090909,0.659090909090909,0.651111111111111,0.651111111111111,0.693838383838384,0.693838383838384,0.717373737373737,0.717373737373737,0.57979797979798,0.57979797979798,0.627070707070707,0.622626262626263,0.789191919191919,0.72989898989899,0.824343434343434,0.621919191919192,0.77959595959596,0.625353535353535,0.62979797979798,0.656161616161616,NA,0.861111111111111,0.861111111111111,0.873636363636364,0.873636363636364,0.878181818181818,0.878181818181818
"48",2000,10,7,TRUE,0.621934673366834,0.594522613065327,0.68391959798995,0.68391959798995,0.668643216080402,0.668643216080402,0.742663316582915,0.742663316582915,0.752763819095477,0.752763819095477,0.626532663316583,0.626532663316583,0.642211055276382,0.634321608040201,0.796683417085427,0.749698492462312,0.837738693467337,0.635829145728643,0.793316582914573,0.647035175879397,0.640653266331658,0.67608040201005,NA,0.881457286432161,0.881457286432161,0.887939698492462,0.887939698492462,0.893869346733668,0.893869346733668
"49",100,1,9,TRUE,0.651515151515152,0.555555555555556,0.595959595959596,0.595959595959596,0.626262626262626,0.626262626262626,0.373737373737374,0.373737373737374,0.434343434343434,0.434343434343434,0.404040404040404,0.404040404040404,0.606060606060606,0.606060606060606,0.919191919191919,0.828282828282828,0.94949494949495,0.636363636363636,0.898989898989899,0.626262626262626,0.636363636363636,0.666666666666667,NA,1,1,1,1,1,1
"50",500,1,9,TRUE,0.749498997995992,0.593186372745491,0.705410821643287,0.705410821643287,0.717434869739479,0.717434869739479,0.460921843687375,0.460921843687375,0.69939879759519,0.69939879759519,0.456913827655311,0.456913827655311,0.691382765531062,0.687374749498998,0.949899799599198,0.833667334669339,0.987975951903808,0.677354709418838,0.961923847695391,0.67935871743487,0.685370741482966,0.715430861723447,NA,1,1,1,1,1,1
"51",1000,1,9,TRUE,0.647647647647648,0.607607607607608,0.703703703703704,0.703703703703704,0.70970970970971,0.70970970970971,0.533533533533533,0.533533533533533,0.715715715715716,0.715715715715716,0.459459459459459,0.459459459459459,0.667667667667668,0.66966966966967,0.896896896896897,0.842842842842843,0.978978978978979,0.650650650650651,0.945945945945946,0.64964964964965,0.641641641641642,0.705705705705706,NA,1,1,1,1,1,1
"52",2000,1,9,TRUE,0.678589294647324,0.571285642821411,0.702851425712856,0.702851425712856,0.698349174587294,0.698349174587294,0.612806403201601,0.612806403201601,0.770885442721361,0.770885442721361,0.415207603801901,0.415207603801901,0.621810905452726,0.623811905952977,0.943971985992996,0.829414707353677,0.979989994997499,0.643321660830415,0.956978489244622,0.641820910455228,0.649324662331166,0.680840420210105,NA,1,1,1,1,1,1
"53",100,5,9,TRUE,0.635789473684211,0.587368421052632,0.618947368421053,0.618947368421053,0.629473684210526,0.629473684210526,0.452631578947368,0.452631578947368,0.492631578947368,0.492631578947368,0.465263157894737,0.465263157894737,0.627368421052632,0.627368421052632,0.806315789473684,0.716842105263158,0.837894736842105,0.629473684210526,0.793684210526316,0.621052631578947,0.629473684210526,0.646315789473684,NA,0.926315789473684,0.926315789473684,0.938947368421053,0.938947368421053,0.932631578947368,0.932631578947368
"54",500,5,9,TRUE,0.648686868686869,0.593131313131313,0.643636363636364,0.643636363636364,0.651717171717172,0.651717171717172,0.488484848484848,0.488484848484848,0.612929292929293,0.612929292929293,0.487676767676768,0.487676767676768,0.629090909090909,0.633939393939394,0.825454545454545,0.763636363636364,0.873131313131313,0.636767676767677,0.828282828282828,0.64020202020202,0.64040404040404,0.654545454545455,NA,0.95030303030303,0.95030303030303,0.962828282828283,0.962828282828283,0.966868686868687,0.966868686868687
"55",1000,5,9,TRUE,0.67286432160804,0.592160804020101,0.675778894472362,0.675778894472362,0.680402010050251,0.680402010050251,0.578894472361809,0.578894472361809,0.696482412060301,0.696482412060301,0.518793969849246,0.518793969849246,0.654472361809045,0.650452261306533,0.835979899497487,0.76964824120603,0.896281407035176,0.649849246231156,0.836180904522613,0.646834170854271,0.644221105527638,0.670954773869347,NA,0.978894472361809,0.978894472361809,0.984321608040201,0.984321608040201,0.985125628140703,0.985125628140703
"56",2000,5,9,TRUE,0.644110275689223,0.574035087719298,0.672681704260652,0.672681704260652,0.669273182957393,0.669273182957393,0.63218045112782,0.63218045112782,0.733533834586466,0.733533834586466,0.527719298245614,0.527719298245614,0.631177944862155,0.637593984962406,0.833684210526316,0.753984962406015,0.892330827067669,0.626065162907268,0.834586466165414,0.628270676691729,0.631979949874687,0.651929824561403,NA,0.982255639097744,0.982255639097744,0.987869674185464,0.987869674185464,0.988370927318296,0.988370927318296
"57",100,10,9,TRUE,0.608888888888889,0.57,0.592222222222222,0.592222222222222,0.603333333333333,0.603333333333333,0.471111111111111,0.471111111111111,0.52,0.52,0.488888888888889,0.488888888888889,0.607777777777778,0.601111111111111,0.767777777777778,0.671666666666667,0.815555555555556,0.608888888888889,0.76,0.603333333333333,0.605,0.617777777777778,NA,0.863333333333333,0.863333333333333,0.874444444444444,0.874444444444444,0.876666666666667,0.876666666666667
"58",500,10,9,TRUE,0.631224489795918,0.576938775510204,0.639387755102041,0.639387755102041,0.648571428571429,0.648571428571429,0.509387755102041,0.509387755102041,0.639591836734694,0.639591836734694,0.501020408163265,0.501020408163265,0.636326530612245,0.632040816326531,0.813673469387755,0.734489795918367,0.865714285714286,0.629387755102041,0.80734693877551,0.628571428571429,0.636326530612245,0.657142857142857,NA,0.916530612244898,0.916530612244898,0.931224489795918,0.931224489795918,0.933877551020408,0.933877551020408
"59",1000,10,9,TRUE,0.618383838383838,0.572525252525253,0.642929292929293,0.642929292929293,0.644949494949495,0.644949494949495,0.559393939393939,0.559393939393939,0.693939393939394,0.693939393939394,0.511616161616162,0.511616161616162,0.618989898989899,0.621919191919192,0.812929292929293,0.735454545454545,0.862525252525252,0.611717171717172,0.806464646464646,0.612929292929293,0.617575757575758,0.642626262626263,NA,0.923232323232323,0.923232323232323,0.931717171717172,0.931717171717172,0.934242424242424,0.934242424242424
"60",2000,10,9,TRUE,0.64427135678392,0.568542713567839,0.658140703517588,0.658140703517588,0.65391959798995,0.65391959798995,0.627688442211055,0.627688442211055,0.734472361809045,0.734472361809045,0.537085427135678,0.537085427135678,0.624623115577889,0.62070351758794,0.82356783919598,0.758391959798995,0.875075376884422,0.614974874371859,0.82105527638191,0.62251256281407,0.625276381909548,0.648341708542714,NA,0.934522613065327,0.934522613065327,0.946683417085427,0.946683417085427,0.945678391959799,0.945678391959799
"61",100,1,11,TRUE,0.686868686868687,0.565656565656566,0.616161616161616,0.616161616161616,0.636363636363636,0.636363636363636,0.282828282828283,0.282828282828283,0.383838383838384,0.383838383838384,0.323232323232323,0.323232323232323,0.646464646464647,0.626262626262626,0.919191919191919,0.828282828282828,0.95959595959596,0.636363636363636,0.888888888888889,0.656565656565657,0.636363636363636,0.646464646464647,NA,1,1,1,1,1,1
"62",500,1,11,TRUE,0.707414829659319,0.629258517034068,0.711422845691383,0.711422845691383,0.733466933867735,0.733466933867735,0.35871743486974,0.35871743486974,0.539078156312625,0.539078156312625,0.372745490981964,0.372745490981964,0.703406813627255,0.69939879759519,0.94188376753507,0.867735470941884,0.985971943887776,0.703406813627255,0.969939879759519,0.693386773547094,0.68937875751503,0.7374749498998,NA,1,1,1,1,1,1
"63",1000,1,11,TRUE,0.649149149149149,0.542542542542543,0.66966966966967,0.66966966966967,0.685685685685686,0.685685685685686,0.348348348348348,0.348348348348348,0.623623623623624,0.623623623623624,0.348348348348348,0.348348348348348,0.637637637637638,0.655655655655656,0.952952952952953,0.854854854854855,0.992992992992993,0.636636636636637,0.971971971971972,0.657657657657658,0.638638638638639,0.655655655655656,NA,1,1,1,1,1,1
"64",2000,1,11,TRUE,0.757378689344672,0.64832416208104,0.760380190095048,0.760380190095048,0.761880940470235,0.761880940470235,0.477238619309655,0.477238619309655,0.739369684842421,0.739369684842421,0.416208104052026,0.416208104052026,0.708354177088544,0.72736368184092,0.972986493246623,0.870935467733867,0.9959979989995,0.714857428714357,0.984492246123062,0.697348674337169,0.72336168084042,0.725862931465733,NA,1,1,1,1,1,1
"65",100,5,11,TRUE,0.611578947368421,0.545263157894737,0.574736842105263,0.574736842105263,0.587368421052632,0.587368421052632,0.381052631578947,0.381052631578947,0.44421052631579,0.44421052631579,0.424210526315789,0.424210526315789,0.589473684210526,0.597894736842105,0.816842105263158,0.748421052631579,0.856842105263158,0.585263157894737,0.787368421052632,0.602105263157895,0.593684210526316,0.607368421052632,NA,0.955789473684211,0.955789473684211,0.968421052631579,0.968421052631579,0.96421052631579,0.96421052631579
"66",500,5,11,TRUE,0.66040404040404,0.584242424242424,0.627878787878788,0.627878787878788,0.642020202020202,0.642020202020202,0.40040404040404,0.40040404040404,0.566060606060606,0.566060606060606,0.417373737373737,0.417373737373737,0.629090909090909,0.631515151515151,0.844040404040404,0.767676767676768,0.906666666666667,0.626666666666667,0.842020202020202,0.631111111111111,0.631717171717172,0.64969696969697,NA,0.993131313131313,0.993131313131313,0.996767676767677,0.996767676767677,0.995151515151515,0.995151515151515
"67",1000,5,11,TRUE,0.645628140703518,0.565628140703518,0.629145728643216,0.629145728643216,0.64,0.64,0.437587939698492,0.437587939698492,0.621306532663317,0.621306532663317,0.437587939698492,0.437587939698492,0.617286432160804,0.615276381909548,0.842814070351759,0.768844221105528,0.909547738693467,0.609447236180904,0.843618090452261,0.615276381909548,0.614874371859296,0.635778894472362,NA,0.991557788944724,0.991557788944724,0.993165829145729,0.993165829145729,0.99356783919598,0.99356783919598
"68",2000,5,11,TRUE,0.646015037593985,0.567117794486215,0.648721804511278,0.648721804511278,0.650426065162907,0.650426065162907,0.488521303258145,0.488521303258145,0.682205513784461,0.682205513784461,0.451027568922306,0.451027568922306,0.62406015037594,0.631478696741855,0.844812030075188,0.769624060150376,0.910877192982456,0.614235588972431,0.848922305764411,0.631478696741855,0.625664160401002,0.644812030075188,NA,0.992380952380952,0.992380952380952,0.995789473684211,0.995789473684211,0.995388471177945,0.995388471177945
"69",100,10,11,TRUE,0.595,0.555555555555556,0.582222222222222,0.582222222222222,0.593333333333333,0.593333333333333,0.442222222222222,0.442222222222222,0.477777777777778,0.477777777777778,0.457777777777778,0.457777777777778,0.593333333333333,0.596666666666667,0.787777777777778,0.711666666666667,0.826666666666667,0.592222222222222,0.761111111111111,0.595555555555556,0.59,0.590555555555556,NA,0.905555555555556,0.905555555555556,0.915555555555556,0.915555555555556,0.918888888888889,0.918888888888889
"70",500,10,11,TRUE,0.634285714285714,0.581020408163265,0.629183673469388,0.629183673469388,0.642448979591837,0.642448979591837,0.438571428571429,0.438571428571429,0.584081632653061,0.584081632653061,0.448367346938776,0.448367346938776,0.629795918367347,0.631020408163265,0.834489795918367,0.756734693877551,0.898979591836735,0.625714285714286,0.838571428571429,0.634489795918367,0.634897959183674,0.642857142857143,NA,0.962448979591837,0.962448979591837,0.969795918367347,0.969795918367347,0.968163265306122,0.968163265306122
"71",1000,10,11,TRUE,0.633636363636364,0.563636363636364,0.629191919191919,0.629191919191919,0.639494949494949,0.639494949494949,0.443434343434343,0.443434343434343,0.643434343434343,0.643434343434343,0.443434343434343,0.443434343434343,0.617878787878788,0.617575757575758,0.831010101010101,0.746767676767677,0.893838383838384,0.611010101010101,0.835757575757576,0.617070707070707,0.612929292929293,0.636666666666667,NA,0.968888888888889,0.968888888888889,0.976868686868687,0.976868686868687,0.97969696969697,0.97969696969697
"72",2000,10,11,TRUE,0.653417085427136,0.593266331658291,0.672613065326633,0.672613065326633,0.675226130653266,0.675226130653266,0.519396984924623,0.519396984924623,0.712713567839196,0.712713567839196,0.477185929648241,0.477185929648241,0.640653266331658,0.638894472361809,0.841557788944724,0.756884422110553,0.914623115577889,0.639396984924623,0.86356783919598,0.641256281407035,0.643517587939698,0.664070351758794,NA,0.975276381909548,0.975276381909548,0.980251256281407,0.980251256281407,0.979899497487437,0.979899497487437
"73",100,1,17,TRUE,0.656565656565657,0.626262626262626,0.656565656565657,0.656565656565657,0.656565656565657,0.656565656565657,0.0909090909090909,0.0909090909090909,0.388888888888889,0.388888888888889,0.373737373737374,0.373737373737374,0.656565656565657,0.666666666666667,0.94949494949495,0.878787878787879,0.97979797979798,0.666666666666667,0.919191919191919,0.676767676767677,0.656565656565657,0.686868686868687,NA,NA,NA,NA,NA,NA,NA
"74",500,1,17,TRUE,0.654308617234469,0.543086172344689,0.599198396793587,0.599198396793587,0.609218436873748,0.609218436873748,0.260521042084168,0.260521042084168,0.312625250501002,0.312625250501002,0.296593186372746,0.296593186372746,0.591182364729459,0.589178356713427,0.937875751503006,0.835671342685371,0.995991983967936,0.583166332665331,0.959919839679359,0.57314629258517,0.587174348697395,0.607214428857715,NA,1,1,1,1,1,1
"75",1000,1,17,TRUE,0.66016016016016,0.613613613613614,0.686686686686687,0.686686686686687,0.703703703703704,0.703703703703704,0.296296296296296,0.296296296296296,0.356356356356356,0.356356356356356,0.294294294294294,0.294294294294294,0.667667667667668,0.653653653653654,0.943943943943944,0.874874874874875,0.995995995995996,0.663663663663664,0.96996996996997,0.664664664664665,0.664664664664665,0.685685685685686,NA,1,1,1,1,1,1
"76",2000,1,17,TRUE,0.701100550275138,0.540270135067534,0.627313656828414,0.627313656828414,0.633316658329165,0.633316658329165,0.255127563781891,0.255127563781891,0.413206603301651,0.413206603301651,0.24512256128064,0.24512256128064,0.585792896448224,0.600300150075038,0.940970485242621,0.870435217608804,0.99799899949975,0.580290145072536,0.979989994997499,0.608804402201101,0.591295647823912,0.606303151575788,NA,1,1,1,1,1,1
"77",100,5,17,TRUE,0.622105263157895,0.551578947368421,0.581052631578947,0.581052631578947,0.591578947368421,0.591578947368421,0.261052631578947,0.261052631578947,0.422105263157895,0.422105263157895,0.371578947368421,0.371578947368421,0.596842105263158,0.587368421052632,0.850526315789474,0.743157894736842,0.890526315789474,0.585263157894737,0.797894736842105,0.591578947368421,0.593684210526316,0.6,NA,NA,NA,NA,NA,NA,NA
"78",500,5,17,TRUE,0.634343434343434,0.563232323232323,0.603232323232323,0.603232323232323,0.608484848484849,0.608484848484849,0.325656565656566,0.325656565656566,0.402424242424242,0.402424242424242,0.347070707070707,0.347070707070707,0.601212121212121,0.604848484848485,0.855757575757576,0.772929292929293,0.964444444444444,0.596363636363636,0.883636363636364,0.609292929292929,0.613333333333333,0.621010101010101,NA,1,1,1,1,1,1
"79",1000,5,17,TRUE,0.634874371859297,0.573869346733668,0.625125628140704,0.625125628140704,0.634371859296482,0.634371859296482,0.319798994974874,0.319798994974874,0.429145728643216,0.429145728643216,0.334472361809045,0.334472361809045,0.609849246231156,0.612261306532663,0.871356783919598,0.794371859296482,0.962613065326633,0.604221105527638,0.899899497487437,0.619698492462312,0.613065326633166,0.619497487437186,NA,1,1,1,1,1,1
"80",2000,5,17,TRUE,0.613483709273183,0.561604010025063,0.626766917293233,0.626766917293233,0.628972431077694,0.628972431077694,0.314185463659148,0.314185463659148,0.487318295739348,0.487318295739348,0.328721804511278,0.328721804511278,0.607418546365915,0.605413533834587,0.870375939849624,0.779348370927318,0.969423558897243,0.601804511278195,0.902355889724311,0.604310776942356,0.60531328320802,0.614235588972431,NA,1,1,1,1,1,1
"81",100,10,17,TRUE,0.610555555555556,0.544444444444445,0.571111111111111,0.571111111111111,0.58,0.58,0.33,0.33,0.439444444444444,0.439444444444444,0.424444444444444,0.424444444444444,0.582777777777778,0.584444444444444,0.804444444444444,0.704444444444444,0.869444444444444,0.58,0.792222222222222,0.583333333333333,0.593333333333333,0.582222222222222,NA,NA,NA,NA,NA,NA,NA
"82",500,10,17,TRUE,0.631122448979592,0.563673469387755,0.606734693877551,0.606734693877551,0.617755102040816,0.617755102040816,0.335102040816327,0.335102040816327,0.426326530612245,0.426326530612245,0.36530612244898,0.36530612244898,0.612040816326531,0.605714285714286,0.855714285714286,0.781428571428571,0.95,0.606938775510204,0.869183673469388,0.607959183673469,0.609387755102041,0.618163265306122,NA,0.999591836734694,0.999591836734694,0.999795918367347,0.999795918367347,0.999591836734694,0.999591836734694
"83",1000,10,17,TRUE,0.626515151515151,0.555858585858586,0.606060606060606,0.606060606060606,0.613434343434343,0.613434343434343,0.338989898989899,0.338989898989899,0.452424242424242,0.452424242424242,0.353030303030303,0.353030303030303,0.60030303030303,0.599292929292929,0.844141414141414,0.772222222222222,0.945555555555556,0.591111111111111,0.868989898989899,0.595353535353535,0.598686868686869,0.606262626262626,NA,0.99979797979798,0.99979797979798,0.99989898989899,0.99989898989899,0.99989898989899,0.99989898989899
"84",2000,10,17,TRUE,0.630075376884422,0.570904522613065,0.63321608040201,0.63321608040201,0.63537688442211,0.63537688442211,0.333969849246231,0.333969849246231,0.511608040201005,0.511608040201005,0.343819095477387,0.343819095477387,0.615577889447236,0.609145728643216,0.865276381909548,0.79427135678392,0.954472361809045,0.605376884422111,0.885125628140704,0.614773869346734,0.60929648241206,0.633165829145729,NA,0.999899497487437,0.999899497487437,0.999949748743719,0.999949748743719,0.999899497487437,0.999899497487437
"85",100,1,2,FALSE,0.636363636363636,0.636363636363636,0.606060606060606,0.606060606060606,0.626262626262626,0.626262626262626,0.545454545454545,0.545454545454545,0.44949494949495,0.44949494949495,0.5,0.5,0.565656565656566,0.616161616161616,0.5,0.5,NA,0.616161616161616,NA,0.616161616161616,0.585858585858586,0.575757575757576,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636
"86",500,1,2,FALSE,0.659318637274549,0.655310621242485,0.637274549098196,0.637274549098196,0.635270541082164,0.635270541082164,0.469939879759519,0.469939879759519,0.472945891783567,0.472945891783567,0.599198396793587,0.599198396793587,0.68937875751503,0.685370741482966,0.5,0.5,NA,0.649298597194389,NA,0.673346693386774,0.647294589178357,0.581162324649299,0.653306613226453,0.655310621242485,0.655310621242485,0.655310621242485,0.655310621242485,0.655310621242485,0.655310621242485
"87",1000,1,2,FALSE,0.574574574574575,0.578578578578579,0.567567567567568,0.567567567567568,0.581581581581582,0.581581581581582,0.486486486486487,0.486486486486487,0.443443443443443,0.443443443443443,0.570570570570571,0.570570570570571,0.533533533533533,0.590590590590591,0.5,0.5,NA,0.567567567567568,NA,0.55955955955956,0.602602602602603,0.563563563563564,0.578578578578579,0.578578578578579,0.578578578578579,0.578578578578579,0.578578578578579,0.578578578578579,0.578578578578579
"88",2000,1,2,FALSE,0.657578789394697,0.659829914957479,0.654327163581791,0.654327163581791,0.659829914957479,0.659829914957479,0.473486743371686,0.473486743371686,0.444222111055528,0.444222111055528,0.587293646823412,0.587293646823412,0.612806403201601,0.658329164582291,0.5,0.5,NA,0.649824912456228,NA,0.622811405702851,0.646823411705853,0.634067033516758,0.660330165082541,0.659829914957479,0.659829914957479,0.659829914957479,0.659829914957479,0.659829914957479,0.659829914957479
"89",100,5,2,FALSE,0.585263157894737,0.585263157894737,0.590526315789474,0.590526315789474,0.591578947368421,0.591578947368421,0.518947368421053,0.518947368421053,0.525263157894737,0.525263157894737,0.536842105263158,0.536842105263158,0.567368421052632,0.577894736842105,0.5,0.5,NA,0.588421052631579,NA,0.566315789473684,0.578947368421053,0.587368421052632,0.585263157894737,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632
"90",500,5,2,FALSE,0.594343434343434,0.593939393939394,0.586666666666667,0.586666666666667,0.597171717171717,0.597171717171717,0.496363636363636,0.496363636363636,0.483232323232323,0.483232323232323,0.56040404040404,0.56040404040404,0.591111111111111,0.572929292929293,0.5,0.5,NA,0.601616161616162,NA,0.590707070707071,0.58989898989899,0.597979797979798,0.593939393939394,0.593939393939394,0.593939393939394,0.593939393939394,0.593939393939394,0.593939393939394,0.593939393939394
"91",1000,5,2,FALSE,0.593467336683417,0.592964824120603,0.593366834170854,0.593366834170854,0.594974874371859,0.594974874371859,0.50713567839196,0.50713567839196,0.488040201005025,0.488040201005025,0.570653266331658,0.570653266331658,0.597386934673367,0.595075376884422,0.5,0.5,NA,0.591256281407035,NA,0.573668341708543,0.572663316582915,0.581105527638191,0.592964824120603,0.592964824120603,0.592964824120603,0.592964824120603,0.592964824120603,0.592964824120603,0.592964824120603
"92",2000,5,2,FALSE,0.586666666666667,0.586365914786967,0.594285714285714,0.594285714285714,0.597694235588972,0.597694235588972,0.462857142857143,0.462857142857143,0.466766917293233,0.466766917293233,0.548070175438596,0.548070175438596,0.593684210526316,0.591679197994987,0.5,0.5,NA,0.58812030075188,NA,0.5868671679198,0.575639097744361,0.59187969924812,0.586365914786967,0.586365914786967,0.586365914786967,0.586365914786967,0.586365914786967,0.586365914786967,0.586365914786967
"93",100,10,2,FALSE,0.567222222222222,0.568888888888889,0.562222222222222,0.562222222222222,0.565555555555556,0.565555555555556,0.49,0.49,0.496666666666667,0.496666666666667,0.518333333333333,0.518333333333333,0.572222222222222,0.559444444444444,0.5,0.5,NA,0.565555555555556,NA,0.573333333333333,0.582222222222222,0.557222222222222,0.568888888888889,0.567777777777778,0.567777777777778,0.567777777777778,0.567777777777778,0.567777777777778,0.567777777777778
"94",500,10,2,FALSE,0.571938775510204,0.572244897959184,0.56734693877551,0.56734693877551,0.569183673469388,0.569183673469388,0.494795918367347,0.494795918367347,0.477040816326531,0.477040816326531,0.553265306122449,0.553265306122449,0.581428571428571,0.557142857142857,0.5,0.5,NA,0.567959183673469,NA,0.573163265306122,0.574795918367347,0.578979591836735,0.572448979591837,0.572448979591837,0.572448979591837,0.572448979591837,0.572448979591837,0.572448979591837,0.572448979591837
"95",1000,10,2,FALSE,0.579040404040404,0.578282828282828,0.567373737373737,0.567373737373737,0.571313131313131,0.571313131313131,0.485656565656566,0.485656565656566,0.464393939393939,0.464393939393939,0.568636363636364,0.568636363636364,0.560909090909091,0.567878787878788,0.5,0.5,NA,0.581666666666667,NA,0.55959595959596,0.570707070707071,0.561515151515152,0.578282828282828,0.578080808080808,0.578080808080808,0.578080808080808,0.578080808080808,0.578080808080808,0.578080808080808
"96",2000,10,2,FALSE,0.586005025125628,0.586482412060301,0.595326633165829,0.595326633165829,0.593969849246231,0.593969849246231,0.478366834170854,0.478366834170854,0.475527638190955,0.475527638190955,0.562537688442211,0.562537688442211,0.587386934673367,0.58678391959799,0.5,0.5,NA,0.591683417085427,NA,0.582613065326633,0.582211055276382,0.578140703517588,0.586482412060301,0.58643216080402,0.58643216080402,0.58643216080402,0.58643216080402,0.58643216080402,0.58643216080402
"97",100,1,3,FALSE,0.656565656565657,0.666666666666667,0.747474747474748,0.747474747474748,0.737373737373737,0.737373737373737,0.666666666666667,0.666666666666667,0.676767676767677,0.676767676767677,0.707070707070707,0.707070707070707,0.717171717171717,0.707070707070707,0.707070707070707,0.626262626262626,0.717171717171717,0.727272727272727,0.737373737373737,0.717171717171717,0.696969696969697,0.757575757575758,NA,0.797979797979798,0.797979797979798,0.818181818181818,0.818181818181818,0.828282828282828,0.828282828282828
"98",500,1,3,FALSE,0.64128256513026,0.657314629258517,0.741482965931864,0.741482965931864,0.733466933867735,0.733466933867735,0.703406813627255,0.703406813627255,0.703406813627255,0.703406813627255,0.7374749498998,0.7374749498998,0.705410821643287,0.717434869739479,0.719438877755511,0.637274549098196,0.787575150300601,0.725450901803607,0.761523046092184,0.715430861723447,0.695390781563126,0.743486973947896,NA,0.831663326653307,0.831663326653307,0.827655310621243,0.827655310621243,0.833667334669339,0.833667334669339
"99",1000,1,3,FALSE,0.603603603603604,0.643643643643644,0.742742742742743,0.742742742742743,0.733733733733734,0.733733733733734,0.765765765765766,0.765765765765766,0.765765765765766,0.765765765765766,0.763763763763764,0.763763763763764,0.705705705705706,0.714714714714715,0.760760760760761,0.64964964964965,0.797797797797798,0.723723723723724,0.748748748748749,0.704704704704705,0.711711711711712,0.694694694694695,NA,0.758758758758759,0.758758758758759,0.750750750750751,0.750750750750751,0.734734734734735,0.734734734734735
"100",2000,1,3,FALSE,0.576288144072036,0.654327163581791,0.734367183591796,0.734367183591796,0.733866933466733,0.733866933466733,0.691345672836418,0.691345672836418,0.691345672836418,0.691345672836418,0.755377688844422,0.755377688844422,0.699849924962481,0.711855927963982,0.750375187593797,0.657328664332166,0.771885942971486,0.733866933466733,0.790895447723862,0.696348174087044,0.718359179589795,0.698349174587294,NA,0.787393696848424,0.787393696848424,0.7943971985993,0.7943971985993,0.770385192596298,0.770385192596298
"101",100,5,3,FALSE,0.572631578947368,0.585263157894737,0.618947368421053,0.618947368421053,0.614736842105263,0.614736842105263,0.575789473684211,0.575789473684211,0.588421052631579,0.588421052631579,0.593684210526316,0.593684210526316,0.615789473684211,0.642105263157895,0.64,0.566315789473684,0.642105263157895,0.613684210526316,0.627368421052632,0.614736842105263,0.610526315789474,0.606315789473684,NA,0.650526315789474,0.650526315789474,0.652631578947368,0.652631578947368,0.654736842105263,0.654736842105263
"102",500,5,3,FALSE,0.557979797979798,0.612525252525252,0.654949494949495,0.654949494949495,0.652929292929293,0.652929292929293,0.628282828282828,0.628282828282828,0.628282828282828,0.628282828282828,0.637575757575758,0.637575757575758,0.635555555555556,0.644040404040404,0.652929292929293,0.598585858585859,0.696565656565657,0.635151515151515,0.662222222222222,0.636767676767677,0.638787878787879,0.651313131313131,NA,0.657373737373737,0.657373737373737,0.667070707070707,0.667070707070707,0.676363636363636,0.676363636363636
"103",1000,5,3,FALSE,0.585025125628141,0.616482412060302,0.664120603015075,0.664120603015075,0.665326633165829,0.665326633165829,0.636884422110553,0.636884422110553,0.636884422110553,0.636884422110553,0.674773869346734,0.674773869346734,0.635979899497487,0.637587939698492,0.678391959798995,0.584723618090452,0.677989949748744,0.650050251256281,0.667738693467337,0.637185929648241,0.637386934673367,0.638693467336683,NA,0.673165829145729,0.673165829145729,0.680804020100503,0.680804020100503,0.682814070351759,0.682814070351759
"104",2000,5,3,FALSE,0.563107769423559,0.588471177944862,0.647218045112782,0.647218045112782,0.644611528822055,0.644611528822055,0.632581453634085,0.632581453634085,0.632581453634085,0.632581453634085,0.666165413533835,0.666165413533835,0.62937343358396,0.626766917293233,0.657042606516291,0.587067669172932,0.672882205513784,0.634887218045113,0.650927318295739,0.609523809523809,0.635338345864662,0.638997493734336,NA,0.667669172932331,0.667669172932331,0.673884711779449,0.673884711779449,0.67859649122807,0.67859649122807
"105",100,10,3,FALSE,0.58,0.584444444444444,0.624444444444444,0.624444444444444,0.618888888888889,0.618888888888889,0.614444444444444,0.614444444444444,0.612222222222222,0.612222222222222,0.602222222222222,0.602222222222222,0.612777777777778,0.620555555555556,0.648888888888889,0.573888888888889,0.651666666666667,0.628333333333333,0.64,0.611111111111111,0.611111111111111,0.607777777777778,NA,0.644444444444444,0.644444444444444,0.644444444444444,0.644444444444444,0.636666666666667,0.636666666666667
