"","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)","NA","NA","NA","NA"
"57",100,10,9,TRUE,0.652222222222222,0.594444444444444,0.611666666666667,0.611666666666667,0.626111111111111,0.626111111111111,0.508611111111111,0.508611111111111,0.532777777777778,0.532777777777778,0.503055555555556,0.503055555555556,0.621111111111111,0.601666666666667,0.761666666666667,0.650555555555556,0.8075,0.623333333333333,0.771111111111111,0.622777777777778,0.63,0.642222222222222,NA,0.868888888888889,0.868888888888889,0.882777777777778,0.882777777777778,0.891111111111111,0.891111111111111
"58",500,10,9,TRUE,0.618061224489796,0.562448979591837,0.64,0.64,0.65265306122449,0.65265306122449,0.495102040816327,0.495102040816327,0.618061224489796,0.618061224489796,0.491326530612245,0.491326530612245,0.63265306122449,0.631734693877551,0.817040816326531,0.737857142857143,0.856020408163265,0.634285714285714,0.801734693877551,0.62265306122449,0.626632653061225,0.66265306122449,NA,0.914795918367347,0.914795918367347,0.93265306122449,0.93265306122449,0.945408163265306,0.945408163265306
"59",1000,10,9,TRUE,0.656464646464646,0.60050505050505,0.680454545454545,0.680454545454545,0.682272727272727,0.682272727272727,0.595808080808081,0.595808080808081,0.714242424242424,0.714242424242424,0.55030303030303,0.55030303030303,0.669545454545454,0.663939393939394,0.827222222222222,0.706944444444444,0.876010101010101,0.658131313131313,0.825757575757576,0.654646464646465,0.657575757575758,0.676717171717172,NA,0.926818181818182,0.926818181818182,0.933383838383838,0.933383838383838,0.928131313131313,0.928131313131313
"60",2000,10,9,TRUE,0.644472361809045,0.565175879396985,0.656331658291457,0.656331658291457,0.651758793969849,0.651758793969849,0.620175879396985,0.620175879396985,0.718994974874372,0.718994974874372,0.538994974874372,0.538994974874372,0.619170854271357,0.611809045226131,0.805502512562814,0.774522613065327,0.87035175879397,0.59929648241206,0.809572864321608,0.625979899497487,0.616733668341709,0.643844221105528,NA,0.956180904522613,0.956180904522613,0.961381909547739,0.961381909547739,0.957964824120603,0.957964824120603
"61",100,1,11,TRUE,0.707070707070707,0.631313131313131,0.671717171717172,0.671717171717172,0.696969696969697,0.696969696969697,0.348484848484849,0.348484848484849,0.424242424242424,0.424242424242424,0.464646464646465,0.464646464646465,0.666666666666667,0.696969696969697,0.954545454545455,0.818181818181818,0.954545454545455,0.696969696969697,0.888888888888889,0.712121212121212,0.732323232323232,0.702020202020202,NA,1,1,1,1,1,1
"62",500,1,11,TRUE,0.706412825651303,0.687374749498998,0.753507014028056,0.753507014028056,0.784569138276553,0.784569138276553,0.424849699398798,0.424849699398798,0.610220440881764,0.610220440881764,0.44689378757515,0.44689378757515,0.758517034068136,0.75751503006012,0.972945891783567,0.900801603206413,0.997995991983968,0.753507014028056,0.98496993987976,0.738476953907816,0.745490981963928,0.770541082164329,NA,1,1,1,1,1,1
"63",1000,1,11,TRUE,0.759509509509509,0.686686686686687,0.803803803803804,0.803803803803804,0.818318318318318,0.818318318318318,0.462962962962963,0.462962962962963,0.767267267267267,0.767267267267267,0.462962962962963,0.462962962962963,0.790790790790791,0.768768768768769,0.981481481481482,0.832332332332332,0.996996996996997,0.783283283283283,0.989489489489489,0.745745745745746,0.802302302302302,0.806806806806807,NA,1,1,1,1,1,1
"64",2000,1,11,TRUE,0.634192096048024,0.503001500750375,0.587793896948474,0.587793896948474,0.590295147573787,0.590295147573787,0.373936968484242,0.373936968484242,0.729114557278639,0.729114557278639,0.326913456728364,0.326913456728364,0.529514757378689,0.505752876438219,0.873936968484242,0.89719859929965,0.990745372686343,0.534267133566783,0.934217108554277,0.54552276138069,0.532266133066533,0.540770385192596,NA,1,1,1,1,1,1
"65",100,5,11,TRUE,0.621052631578947,0.542105263157895,0.585263157894737,0.585263157894737,0.609473684210526,0.609473684210526,0.389473684210526,0.389473684210526,0.488947368421053,0.488947368421053,0.433684210526316,0.433684210526316,0.612631578947368,0.610526315789474,0.787368421052631,0.735263157894737,0.857894736842105,0.610526315789474,0.788421052631579,0.609473684210526,0.603157894736842,0.643684210526316,NA,0.951578947368421,0.951578947368421,0.964210526315789,0.964210526315789,0.966315789473684,0.966315789473684
"66",500,5,11,TRUE,0.64989898989899,0.571111111111111,0.613131313131313,0.613131313131313,0.627676767676768,0.627676767676768,0.385858585858586,0.385858585858586,0.556161616161616,0.556161616161616,0.396767676767677,0.396767676767677,0.608686868686869,0.620606060606061,0.81959595959596,0.786464646464647,0.896363636363636,0.612727272727273,0.846868686868687,0.60030303030303,0.625555555555556,0.641414141414141,NA,0.981616161616162,0.981616161616162,0.984646464646465,0.984646464646465,0.988080808080808,0.988080808080808
"67",1000,5,11,TRUE,0.619396984924623,0.561608040201005,0.605929648241206,0.605929648241206,0.611055276381909,0.611055276381909,0.419597989949749,0.419597989949749,0.565929648241206,0.565929648241206,0.419597989949749,0.419597989949749,0.598190954773869,0.606934673366834,0.843316582914573,0.774773869346734,0.874170854271357,0.591557788944724,0.810753768844221,0.602110552763819,0.596482412060302,0.618894472361809,NA,0.990854271356784,0.990854271356784,0.994371859296482,0.994371859296482,0.991155778894472,0.991155778894472
"68",2000,5,11,TRUE,0.6065664160401,0.51859649122807,0.617543859649123,0.617543859649123,0.620701754385965,0.620701754385965,0.443358395989975,0.443358395989975,0.670275689223058,0.670275689223058,0.41203007518797,0.41203007518797,0.575187969924812,0.597844611528822,0.852330827067669,0.73328320802005,0.902005012531328,0.580852130325815,0.810325814536341,0.617944862155388,0.584812030075188,0.630676691729323,NA,0.989172932330827,0.989172932330827,0.992330827067669,0.992330827067669,0.989072681704261,0.989072681704261
"69",100,10,11,TRUE,0.611666666666667,0.569444444444444,0.590555555555556,0.590555555555556,0.603888888888889,0.603888888888889,0.447777777777778,0.447777777777778,0.484166666666667,0.484166666666667,0.480555555555556,0.480555555555556,0.599444444444444,0.610277777777778,0.803333333333333,0.714166666666667,0.826666666666667,0.614444444444444,0.758333333333333,0.601111111111111,0.602777777777778,0.623888888888889,NA,0.931111111111111,0.931111111111111,0.94,0.94,0.935,0.935
"70",500,10,11,TRUE,0.67,0.582448979591837,0.630816326530612,0.630816326530612,0.643571428571429,0.643571428571429,0.443163265306122,0.443163265306122,0.600714285714286,0.600714285714286,0.46469387755102,0.46469387755102,0.629795918367347,0.630102040816326,0.848163265306122,0.771428571428571,0.907040816326531,0.623265306122449,0.838979591836735,0.638316326530612,0.629591836734694,0.651173469387755,NA,0.970816326530612,0.970816326530612,0.977244897959184,0.977244897959184,0.98,0.98
"71",1000,10,11,TRUE,0.628181818181818,0.537878787878788,0.578434343434343,0.578434343434343,0.589646464646465,0.589646464646465,0.433888888888889,0.433888888888889,0.633282828282828,0.633282828282828,0.433888888888889,0.433888888888889,0.582222222222222,0.589848484848485,0.831414141414141,0.754747474747475,0.888383838383838,0.563080808080808,0.813383838383838,0.560707070707071,0.594090909090909,0.600909090909091,NA,0.960050505050505,0.960050505050505,0.971919191919192,0.971919191919192,0.968484848484849,0.968484848484849
"72",2000,10,11,TRUE,0.6671608040201,0.601859296482412,0.679371859296482,0.679371859296482,0.681608040201005,0.681608040201005,0.512939698492462,0.512939698492462,0.713015075376884,0.713015075376884,0.467814070351759,0.467814070351759,0.65072864321608,0.654773869346734,0.839472361809045,0.778128140703518,0.915753768844221,0.645326633165829,0.871231155778895,0.653341708542714,0.64786432160804,0.664120603015075,NA,0.98748743718593,0.98748743718593,0.990402010050251,0.990402010050251,0.990778894472362,0.990778894472362
"73",100,1,17,TRUE,0.732323232323232,0.656565656565657,0.717171717171717,0.717171717171717,0.712121212121212,0.712121212121212,0.202020202020202,0.202020202020202,0.401515151515151,0.401515151515151,0.368686868686869,0.368686868686869,0.696969696969697,0.727272727272727,0.944444444444444,0.878787878787879,0.984848484848485,0.717171717171717,0.964646464646465,0.702020202020202,0.702020202020202,0.696969696969697,NA,NA,NA,NA,NA,NA,NA
"74",500,1,17,TRUE,0.635771543086172,0.594188376753507,0.625250501002004,0.625250501002004,0.639278557114228,0.639278557114228,0.278557114228457,0.278557114228457,0.287575150300601,0.287575150300601,0.322645290581162,0.322645290581162,0.633266533066132,0.639278557114228,0.92184368737475,0.835671342685371,0.991983967935872,0.629258517034068,0.947895791583166,0.605210420841683,0.637274549098196,0.6312625250501,NA,1,1,1,1,1,1
"75",1000,1,17,TRUE,0.728478478478479,0.673673673673674,0.773273273273273,0.773273273273273,0.783783783783784,0.783783783783784,0.341841841841842,0.341841841841842,0.423923923923924,0.423923923923924,0.355855855855856,0.355855855855856,0.723223223223223,0.733733733733734,0.958458458458458,0.854354354354354,0.993993993993994,0.755755755755756,0.985985985985986,0.756256256256256,0.765265265265265,0.767267267267267,NA,1,1,1,1,1,1
"76",2000,1,17,TRUE,0.753376688344172,0.646823411705853,0.751125562781391,0.751125562781391,0.754377188594297,0.754377188594297,0.308904452226113,0.308904452226113,0.546023011505753,0.546023011505753,0.314657328664332,0.314657328664332,0.698849424712356,0.658329164582291,0.917708854427214,0.825912956478239,0.997248624312156,0.714357178589295,0.980740370185093,0.686343171585793,0.7016008004002,0.71535767883942,NA,1,1,1,1,1,1
"77",100,5,17,TRUE,0.602105263157895,0.569473684210526,0.578947368421053,0.578947368421053,0.592631578947368,0.592631578947368,0.264210526315789,0.264210526315789,0.424210526315789,0.424210526315789,0.421578947368421,0.421578947368421,0.603157894736842,0.593684210526316,0.827894736842105,0.701052631578947,0.89578947368421,0.588947368421053,0.829473684210526,0.585263157894737,0.605263157894737,0.589473684210526,NA,NA,NA,NA,NA,NA,NA
"78",500,5,17,TRUE,0.636262626262626,0.562828282828283,0.616363636363636,0.616363636363636,0.631313131313131,0.631313131313131,0.318181818181818,0.318181818181818,0.358989898989899,0.358989898989899,0.338787878787879,0.338787878787879,0.607272727272727,0.602020202020202,0.881818181818182,0.776767676767677,0.967070707070707,0.611313131313131,0.911919191919192,0.619393939393939,0.635959595959596,0.626060606060606,NA,1,1,1,1,1,1
"79",1000,5,17,TRUE,0.640603015075377,0.509145728643216,0.578492462311558,0.578492462311558,0.585628140703518,0.585628140703518,0.30391959798995,0.30391959798995,0.421206030150754,0.421206030150754,0.310653266331658,0.310653266331658,0.571859296482412,0.573065326633166,0.867638190954774,0.765929648241206,0.960100502512563,0.564924623115578,0.881306532663317,0.538391959798995,0.567638190954774,0.58070351758794,NA,1,1,1,1,1,1
"80",2000,5,17,TRUE,0.64203007518797,0.547518796992481,0.622706766917293,0.622706766917293,0.624711779448622,0.624711779448622,0.312130325814536,0.312130325814536,0.50516290726817,0.50516290726817,0.332781954887218,0.332781954887218,0.603057644110276,0.598395989974937,0.857894736842105,0.750426065162907,0.968320802005012,0.590927318295739,0.92265664160401,0.597994987468672,0.60421052631579,0.614185463659148,NA,1,1,1,1,1,1
"81",100,10,17,TRUE,0.621944444444444,0.526111111111111,0.57,0.57,0.581111111111111,0.581111111111111,0.332777777777778,0.332777777777778,0.456111111111111,0.456111111111111,0.428055555555556,0.428055555555556,0.580555555555555,0.586388888888889,0.821666666666667,0.727222222222222,0.883611111111111,0.581666666666667,0.783888888888889,0.584722222222222,0.596944444444444,0.582222222222222,NA,NA,NA,NA,NA,NA,NA
"82",500,10,17,TRUE,0.628367346938775,0.583979591836735,0.628571428571429,0.628571428571429,0.639081632653061,0.639081632653061,0.335612244897959,0.335612244897959,0.423520408163265,0.423520408163265,0.371122448979592,0.371122448979592,0.631632653061225,0.62469387755102,0.875714285714286,0.795204081632653,0.958367346938775,0.622755102040816,0.881020408163265,0.63734693877551,0.616836734693878,0.639489795918367,NA,0.999795918367347,0.999795918367347,0.999795918367347,0.999795918367347,0.99969387755102,0.99969387755102
"83",1000,10,17,TRUE,0.679090909090909,0.592171717171717,0.653636363636364,0.653636363636364,0.661161616161616,0.661161616161616,0.371262626262626,0.371262626262626,0.461691919191919,0.461691919191919,0.370353535353535,0.370353535353535,0.628686868686869,0.645959595959596,0.854545454545455,0.75979797979798,0.937525252525253,0.632979797979798,0.875,0.637373737373737,0.638030303030303,0.646515151515151,NA,0.99989898989899,0.99989898989899,0.999949494949495,0.999949494949495,0.99989898989899,0.99989898989899
"84",2000,10,17,TRUE,0.666758793969849,0.570527638190955,0.633140703517588,0.633140703517588,0.635150753768844,0.635150753768844,0.332085427135678,0.332085427135678,0.535502512562814,0.535502512562814,0.342738693467337,0.342738693467337,0.614572864321608,0.614849246231156,0.85248743718593,0.804924623115578,0.949572864321608,0.610125628140703,0.887638190954774,0.614522613065327,0.60929648241206,0.636733668341709,NA,0.999874371859297,0.999874371859297,0.999949748743719,0.999949748743719,0.999623115577889,0.999623115577889
"85",100,1,2,FALSE,0.772727272727273,0.772727272727273,0.676767676767677,0.676767676767677,0.727272727272727,0.727272727272727,0.517676767676768,0.517676767676768,0.462121212121212,0.462121212121212,0.611111111111111,0.611111111111111,0.712121212121212,0.70959595959596,0.5,0.5,NA,0.752525252525253,NA,0.707070707070707,0.77020202020202,0.570707070707071,0.767676767676768,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273
"86",500,1,2,FALSE,0.612224448897796,0.612224448897796,0.543086172344689,0.543086172344689,0.559118236472946,0.559118236472946,0.444889779559118,0.444889779559118,0.595190380761523,0.595190380761523,0.496993987975952,0.496993987975952,0.603707414829659,0.619238476953908,0.5,0.5,NA,0.545090180360721,NA,0.569138276553106,0.50501002004008,0.493987975951904,0.612224448897796,0.612224448897796,0.612224448897796,0.612224448897796,0.612224448897796,0.612224448897796,0.612224448897796
"87",1000,1,2,FALSE,0.518518518518519,0.520520520520521,0.533033033033033,0.533033033033033,0.488988988988989,0.488988988988989,0.37987987987988,0.37987987987988,0.455705705705706,0.455705705705706,0.528028028028028,0.528028028028028,0.508008008008008,0.481981981981982,0.5,0.5,NA,0.50975975975976,NA,0.478478478478478,0.511011011011011,0.578078078078078,0.520520520520521,0.520520520520521,0.520520520520521,0.520520520520521,0.520520520520521,0.520520520520521,0.520520520520521
"88",2000,1,2,FALSE,0.752501250625313,0.749624812406203,0.696348174087044,0.696348174087044,0.744872436218109,0.744872436218109,0.407953976988494,0.407953976988494,0.424712356178089,0.424712356178089,0.639819909954978,0.639819909954978,0.610305152576288,0.71935967983992,0.5,0.5,NA,0.717858929464732,NA,0.668084042021011,0.765382691345673,0.686593296648324,0.749874937468734,0.749624812406203,0.749624812406203,0.749624812406203,0.749624812406203,0.749624812406203,0.749624812406203
"89",100,5,2,FALSE,0.578947368421053,0.577894736842105,0.562105263157895,0.562105263157895,0.566315789473684,0.566315789473684,0.522631578947368,0.522631578947368,0.462105263157895,0.462105263157895,0.507894736842105,0.507894736842105,0.542105263157895,0.55,0.5,0.5,NA,0.564210526315789,NA,0.530526315789474,0.557894736842105,0.54,0.58,0.582105263157895,0.582105263157895,0.582105263157895,0.582105263157895,0.582105263157895,0.582105263157895
"90",500,5,2,FALSE,0.632828282828283,0.633131313131313,0.608888888888889,0.608888888888889,0.623838383838384,0.623838383838384,0.503434343434343,0.503434343434343,0.519292929292929,0.519292929292929,0.594848484848485,0.594848484848485,0.614040404040404,0.628080808080808,0.5,0.5,NA,0.626868686868687,NA,0.59989898989899,0.553030303030303,0.612525252525252,0.633131313131313,0.633131313131313,0.633131313131313,0.633131313131313,0.633131313131313,0.633131313131313,0.633131313131313
"91",1000,5,2,FALSE,0.670100502512563,0.671457286432161,0.673869346733668,0.673869346733668,0.690452261306533,0.690452261306533,0.517537688442211,0.517537688442211,0.499798994974874,0.499798994974874,0.576582914572864,0.576582914572864,0.606834170854271,0.643718592964824,0.5,0.5,NA,0.675075376884422,NA,0.663316582914573,0.565879396984925,0.61748743718593,0.671457286432161,0.671457286432161,0.671457286432161,0.671457286432161,0.671457286432161,0.671457286432161,0.671457286432161
"92",2000,5,2,FALSE,0.564661654135338,0.563959899749374,0.559498746867168,0.559498746867168,0.578095238095238,0.578095238095238,0.470250626566416,0.470250626566416,0.470050125313283,0.470050125313283,0.537769423558897,0.537769423558897,0.550175438596491,0.611228070175439,0.5,0.5,NA,0.570501253132832,NA,0.569473684210526,0.54140350877193,0.579749373433584,0.563959899749374,0.56390977443609,0.56390977443609,0.56390977443609,0.56390977443609,0.56390977443609,0.56390977443609
"93",100,10,2,FALSE,0.564444444444445,0.566111111111111,0.5675,0.5675,0.568888888888889,0.568888888888889,0.479166666666667,0.479166666666667,0.5025,0.5025,0.504444444444444,0.504444444444444,0.528055555555556,0.539722222222222,0.5,0.5,NA,0.568333333333333,NA,0.580555555555555,0.563888888888889,0.534722222222222,0.566666666666667,0.565,0.565,0.565,0.565,0.565,0.565
"94",500,10,2,FALSE,0.609081632653061,0.607244897959184,0.606224489795918,0.606224489795918,0.611020408163265,0.611020408163265,0.519795918367347,0.519795918367347,0.4925,0.4925,0.553520408163265,0.553520408163265,0.596530612244898,0.562551020408163,0.5,0.5,NA,0.618316326530612,NA,0.602908163265306,0.60469387755102,0.595408163265306,0.60765306122449,0.607551020408163,0.607551020408163,0.607551020408163,0.607551020408163,0.607551020408163,0.607551020408163
"95",1000,10,2,FALSE,0.53030303030303,0.52979797979798,0.55010101010101,0.55010101010101,0.544343434343434,0.544343434343434,0.493737373737374,0.493737373737374,0.439873737373737,0.439873737373737,0.55699494949495,0.55699494949495,0.559141414141414,0.567878787878788,0.5,0.5,NA,0.532878787878788,NA,0.549772727272727,0.536010101010101,0.551111111111111,0.529747474747475,0.52989898989899,0.52989898989899,0.52989898989899,0.52989898989899,0.52989898989899,0.52989898989899
"96",2000,10,2,FALSE,0.586545226130653,0.58748743718593,0.593391959798995,0.593391959798995,0.574623115577889,0.574623115577889,0.462198492462312,0.462198492462312,0.423693467336683,0.423693467336683,0.541620603015075,0.541620603015075,0.589371859296482,0.599597989949749,0.5,0.5,NA,0.587738693467337,NA,0.582587939698492,0.613969849246231,0.570502512562814,0.58748743718593,0.587386934673367,0.587386934673367,0.587386934673367,0.587386934673367,0.587386934673367,0.587386934673367
"97",100,1,3,FALSE,0.656565656565657,0.641414141414141,0.671717171717172,0.671717171717172,0.717171717171717,0.717171717171717,0.606060606060606,0.606060606060606,0.585858585858586,0.585858585858586,0.641414141414141,0.641414141414141,0.641414141414141,0.669191919191919,0.656565656565657,0.613636363636364,0.626262626262626,0.641414141414141,0.611111111111111,0.686868686868687,0.601010101010101,0.75,NA,0.833333333333333,0.833333333333333,0.853535353535354,0.853535353535354,0.853535353535354,0.853535353535354
"98",500,1,3,FALSE,0.64128256513026,0.663326653306613,0.75250501002004,0.75250501002004,0.784569138276553,0.784569138276553,0.7374749498998,0.7374749498998,0.7374749498998,0.7374749498998,0.735470941883767,0.735470941883767,0.715430861723447,0.644288577154309,0.575150300601202,0.720440881763527,0.783567134268537,0.769539078156313,0.7625250501002,0.774549098196393,0.717434869739479,0.740480961923848,NA,0.88877755511022,0.88877755511022,0.885771543086172,0.885771543086172,0.892785571142285,0.892785571142285
"99",1000,1,3,FALSE,0.689189189189189,0.640640640640641,0.737737737737738,0.737737737737738,0.731231231231231,0.731231231231231,0.736736736736737,0.736736736736737,0.736736736736737,0.736736736736737,0.811811811811812,0.811811811811812,0.742742742742743,0.778278278278278,0.848348348348348,0.616616616616617,0.882882882882883,0.67967967967968,0.746746746746747,0.702702702702703,0.642142142142142,0.708208208208208,NA,0.738238238238238,0.738238238238238,0.695195195195195,0.695195195195195,0.718218218218218,0.718218218218218
"100",2000,1,3,FALSE,0.540520260130065,0.609054527263632,0.651325662831416,0.651325662831416,0.659579789894947,0.659579789894947,0.71935967983992,0.71935967983992,0.71935967983992,0.71935967983992,0.609304652326163,0.609304652326163,0.68384192096048,0.657078539269635,0.84592296148074,0.670835417708854,0.790145072536268,0.646823411705853,0.764632316158079,0.625562781390695,0.663331665832916,0.623061530765383,NA,0.682841420710355,0.682841420710355,0.686343171585793,0.686343171585793,0.710355177588794,0.710355177588794
"101",100,5,3,FALSE,0.529473684210526,0.596842105263158,0.615789473684211,0.615789473684211,0.618947368421053,0.618947368421053,0.571052631578947,0.571052631578947,0.592631578947368,0.592631578947368,0.608421052631579,0.608421052631579,0.597368421052632,0.669473684210526,0.65,0.563684210526316,0.661052631578947,0.616842105263158,0.622105263157895,0.608947368421053,0.594736842105263,0.606315789473684,NA,0.669473684210526,0.669473684210526,0.664210526315789,0.664210526315789,0.663157894736842,0.663157894736842
"102",500,5,3,FALSE,0.522727272727273,0.557777777777778,0.603434343434343,0.603434343434343,0.597979797979798,0.597979797979798,0.561414141414141,0.561414141414141,0.561414141414141,0.561414141414141,0.579090909090909,0.579090909090909,0.557373737373737,0.55050505050505,0.606060606060606,0.544242424242424,0.625454545454545,0.568686868686869,0.581616161616162,0.564343434343434,0.587676767676768,0.571818181818182,NA,0.607676767676768,0.607676767676768,0.617373737373737,0.617373737373737,0.613131313131313,0.613131313131313
"103",1000,5,3,FALSE,0.559547738693467,0.621809045226131,0.683618090452261,0.683618090452261,0.685226130653266,0.685226130653266,0.649899497487437,0.649899497487437,0.649899497487437,0.649899497487437,0.649497487437186,0.649497487437186,0.642412060301508,0.666532663316583,0.711758793969849,0.580452261306533,0.686381909547739,0.656984924623116,0.681608040201005,0.631959798994975,0.66572864321608,0.626130653266332,NA,0.672361809045226,0.672361809045226,0.661608040201005,0.661608040201005,0.663015075376884,0.663015075376884
"104",2000,5,3,FALSE,0.517744360902256,0.561654135338346,0.581303258145363,0.581303258145363,0.591629072681704,0.591629072681704,0.600275689223058,0.600275689223058,0.600275689223058,0.600275689223058,0.671528822055138,0.671528822055138,0.616491228070175,0.572531328320802,0.636140350877193,0.617593984962406,0.666416040100251,0.581904761904762,0.629924812030075,0.576766917293233,0.583208020050125,0.597443609022556,NA,0.612882205513784,0.612882205513784,0.620100250626566,0.620100250626566,0.623959899749373,0.623959899749373
"105",100,10,3,FALSE,0.57,0.566666666666667,0.622777777777778,0.622777777777778,0.616111111111111,0.616111111111111,0.611666666666667,0.611666666666667,0.605277777777778,0.605277777777778,0.581388888888889,0.581388888888889,0.61,0.610555555555556,0.650833333333333,0.558611111111111,0.661666666666667,0.602777777777778,0.616111111111111,0.62,0.601111111111111,0.628888888888889,NA,0.641111111111111,0.641111111111111,0.642222222222222,0.642222222222222,0.646111111111111,0.646111111111111
"106",500,10,3,FALSE,0.574744897959184,0.605,0.661734693877551,0.661734693877551,0.667040816326531,0.667040816326531,0.656377551020408,0.656377551020408,0.656377551020408,0.656377551020408,0.696734693877551,0.696734693877551,0.635918367346939,0.647091836734694,0.670612244897959,0.603469387755102,0.683163265306122,0.659897959183674,0.671122448979592,0.659795918367347,0.664489795918367,0.66030612244898,NA,0.69530612244898,0.69530612244898,0.705204081632653,0.705204081632653,0.708163265306123,0.708163265306123
"107",1000,10,3,FALSE,0.581414141414141,0.599848484848485,0.635252525252525,0.635252525252525,0.64010101010101,0.64010101010101,0.653838383838384,0.653838383838384,0.653838383838384,0.653838383838384,0.642525252525252,0.642525252525252,0.610606060606061,0.645151515151515,0.662979797979798,0.587424242424242,0.688989898989899,0.641717171717172,0.657070707070707,0.591464646464646,0.621414141414141,0.630050505050505,NA,0.663737373737374,0.663737373737374,0.665909090909091,0.665909090909091,0.667626262626263,0.667626262626263
"108",2000,10,3,FALSE,0.578706030150754,0.569623115577889,0.619874371859297,0.619874371859297,0.613768844221106,0.613768844221106,0.63678391959799,0.63678391959799,0.63678391959799,0.63678391959799,0.650050251256281,0.650050251256281,0.60427135678392,0.612261306532663,0.657110552763819,0.58035175879397,0.652914572864322,0.610502512562814,0.625879396984925,0.611130653266332,0.626055276381909,0.616130653266332,NA,0.622336683417085,0.622336683417085,0.634170854271357,0.634170854271357,0.63429648241206,0.63429648241206
"109",100,1,5,FALSE,0.671717171717172,0.555555555555556,0.636363636363636,0.636363636363636,0.631313131313131,0.631313131313131,0.661616161616162,0.661616161616162,0.590909090909091,0.590909090909091,0.535353535353535,0.535353535353535,0.656565656565657,0.671717171717172,0.868686868686869,0.797979797979798,0.893939393939394,0.661616161616162,0.888888888888889,0.712121212121212,0.696969696969697,0.696969696969697,NA,0.96969696969697,0.96969696969697,0.984848484848485,0.984848484848485,0.97979797979798,0.97979797979798
"110",500,1,5,FALSE,0.712424849699399,0.63627254509018,0.787575150300601,0.787575150300601,0.774549098196393,0.774549098196393,0.74749498997996,0.74749498997996,0.772545090180361,0.772545090180361,0.729458917835671,0.729458917835671,0.726452905811623,0.746492985971944,0.913827655310621,0.799599198396794,0.966933867735471,0.766533066132264,0.912825651302605,0.713426853707415,0.753507014028056,0.834669338677355,NA,0.996993987975952,0.996993987975952,0.997995991983968,0.997995991983968,0.997995991983968,0.997995991983968
"111",1000,1,5,FALSE,0.754254254254254,0.742242242242242,0.894894894894895,0.894894894894895,0.880880880880881,0.880880880880881,0.878878878878879,0.878878878878879,0.892892892892893,0.892892892892893,0.838338338338338,0.838338338338338,0.831331331331331,0.796796796796797,0.934434434434434,0.848848848848849,0.942942942942943,0.840840840840841,0.933933933933934,0.811811811811812,0.803803803803804,0.842842842842843,NA,0.997497497497497,0.997497497497497,0.998998998998999,0.998998998998999,0.998998998998999,0.998998998998999
"112",2000,1,5,FALSE,0.68184092046023,0.641570785392696,0.764632316158079,0.764632316158079,0.723861930965483,0.723861930965483,0.843671835917959,0.843671835917959,0.824412206103052,0.824412206103052,0.876188094047023,0.876188094047023,0.590045022511256,0.67383691845923,0.93471735867934,0.76488244122061,0.947973986993497,0.721110555277639,0.924712356178089,0.695347673836918,0.720860430215108,0.738119059529765,NA,0.994247123561781,0.994247123561781,0.995747873936969,0.995747873936969,0.997748874437219,0.997748874437219
"113",100,5,5,FALSE,0.646315789473684,0.614736842105263,0.649473684210526,0.649473684210526,0.648421052631579,0.648421052631579,0.579473684210526,0.579473684210526,0.623684210526316,0.623684210526316,0.576842105263158,0.576842105263158,0.638421052631579,0.64,0.744210526315789,0.665263157894737,0.737368421052632,0.641578947368421,0.709473684210526,0.621052631578947,0.62578947368421,0.647368421052632,NA,0.758947368421053,0.758947368421053,0.766315789473684,0.766315789473684,0.782105263157895,0.782105263157895
"114",500,5,5,FALSE,0.572525252525252,0.562020202020202,0.66040404040404,0.66040404040404,0.640606060606061,0.640606060606061,0.64040404040404,0.64040404040404,0.642424242424242,0.642424242424242,0.575353535353535,0.575353535353535,0.597171717171717,0.616767676767677,0.705656565656566,0.738181818181818,0.768282828282828,0.615959595959596,0.726868686868687,0.601616161616162,0.59979797979798,0.636969696969697,NA,0.78969696969697,0.78969696969697,0.80989898989899,0.80989898989899,0.836363636363636,0.836363636363636
