"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.26125,0.00339628568210341,0.201042307574226,0.00203073037953763,2.22163718295962,0.0224407796258548,1.02337952013362,1.02337952013362,1.01425999370025,1.01425999370025,1.03902087445698,1.03902087445698,0.0367991630176686,0.000408479022011802,NA,NA,NA,0.0376536446481819,NA,0.0467503910782851,0.00035433973873376,0.037314132858375,0.337772566230552,0.00122540509109185,0.00122540509109185,0.00122540509109185,0.00122540509109185,0.00122540509109185,0.00122540509109185
"2",500,1,2,0,0.1,1.1,3,0.2793,0.000593766396265717,0.104595953951422,0.00020961113016317,4.28790398239838,0.00859299395270217,0.96680523831067,0.966805238310671,1.00684823163437,1.00684823163437,1.00037727507554,1.00037727507554,0.0375708227236553,7.83621021719985e-05,NA,NA,NA,0.0392287083406838,NA,0.0347903136620924,7.01749703492065e-05,0.0426405571162662,0.297860125915669,0.000165490330079023,0.000165490330079023,0.000165490330079023,0.000165490330079023,0.000165490330079023,0.000165490330079023
"3",1000,1,2,0,0.1,1.1,3,0.2534,0.000356720291428915,0.0587363752751811,5.87951704456267e-05,6.24147815775606,0.00624772588363969,0.935924594461025,0.935924594461027,1.00656397383895,1.00656397383895,0.993687536690905,0.993687536690905,0.0459523345754135,5.44895042719033e-05,NA,NA,NA,0.0383739851333677,NA,0.0455101805792027,4.91135752394532e-05,0.0416265764231757,0.356693384582453,0.000125640256284535,0.000125640256284535,0.000125640256284535,0.000125640256284535,0.000125640256284535,0.000125640256284535
"4",100,5,2,0,0.1,1.1,3,0.2406,0.00361129431521905,0.235363532386621,0.00237740941804668,2.42681638673523,0.0245132968357094,0.914680560006499,0.914680560006499,1.04329782387445,1.04329782387445,1.09706787377732,1.09706787377732,0.0515591450446072,0.000429818176264769,NA,NA,NA,0.040435132303712,NA,0.042759195734443,0.00048432846803154,0.0467526801069073,0.361171144951787,0.00147439470826126,0.00147439470826126,0.00147439470826126,0.00147439470826126,0.00147439470826126,0.00147439470826126
"5",500,5,2,0,0.1,1.1,3,0.25355,0.000698872760824469,0.138771140276188,0.00027809847750739,4.91595740909462,0.00985161805429785,0.971934819448249,0.971934819448249,1.05512629330134,1.05512629330134,1.00866268408277,1.00866268408277,0.0398101473406005,8.97651761569366e-05,NA,NA,NA,0.0451716591585459,NA,0.0371487050040806,8.91427065026103e-05,0.0477776485512113,0.350139998992959,0.000244623821522939,0.000244623821522939,0.000244623821522939,0.000244623821522939,0.000244623821522939,0.000244623821522939
"6",1000,5,2,0,0.1,1.1,3,0.3036,0.000225545473792239,0.0586156286375603,5.86743029405007e-05,5.71202889000162,0.00571774663663826,0.905569067718711,0.905569067718712,1.04779597743732,1.04779597743732,0.991537260801252,0.991537260801252,0.0362264079639055,3.82637143205404e-05,NA,NA,NA,0.0359179351309436,NA,0.0432157768806833,3.56246947344502e-05,0.0520606848232304,0.225988436095217,5.34639445557466e-05,5.34639445557466e-05,5.34639445557466e-05,5.34639445557466e-05,5.34639445557466e-05,5.34639445557466e-05
"7",100,10,2,0,0.1,1.1,3,0.2562,0.00298854514524546,0.204043414539948,0.0020610445913126,1.79259164687026,0.0181069863320228,0.952462375722263,0.952462375722263,1.01138217183398,1.01138217183398,1.08700701237646,1.08700701237646,0.0295863146221678,0.000412567096647033,NA,NA,NA,0.0351088103482008,NA,0.0386878100722218,0.000382557098059358,0.0430192085252287,0.296170653745606,0.000839975530430993,0.000839975530430993,0.000839975530430993,0.000839975530430993,0.000839975530430993,0.000839975530430993
"8",500,10,2,0,0.1,1.1,3,0.28275,0.000552757160316185,0.100553585455254,0.000201510191293094,3.89739656209395,0.00781041395209209,1.01391100530478,1.01391100530478,1.04993382626975,1.04993382626975,1.02035453455433,1.02035453455433,0.0509495403511018,7.60193461501426e-05,NA,NA,NA,0.0388393973497666,NA,0.0433517053533759,6.82425210627585e-05,0.039702580985487,0.279274624322121,0.000143937353074848,0.000143937353074848,0.000143937353074848,0.000143937353074848,0.000143937353074848,0.000143937353074848
"9",1000,10,2,0,0.1,1.1,3,0.2659,0.000325884096498489,0.0563337819837878,5.63901721559439e-05,6.0982435818146,0.00610434792974434,0.9751288266844,0.975128826684399,1.05840396725543,1.05840396725543,0.996652479138407,0.996652479138407,0.0411716081919033,4.21747361763012e-05,NA,NA,NA,0.0422996031459972,NA,0.0484014961818352,4.51676289486766e-05,0.0423817560487039,0.326012065413816,0.000111691785768811,0.000111691785768811,0.000111691785768811,0.000111691785768811,0.000111691785768811,0.000111691785768811
"10",100,1,5,0,0.1,1.1,3,0.11765,0.0501003979961768,83.063357272923,0.839023810837606,76.9835757121595,0.777611875880399,1.08338905245257,1.08338905245257,1.20677246579501,1.20677246579501,1.13757998887212,1.13757998887212,1.75603483738412,0.0170870060137875,0.71272792201064,0.642850962687183,0.699591707897901,1.58487648276428,0.294955869823908,1.55420399804125,0.0169891769527093,1.78608627605846,NA,0.00640970464866057,0.00640970464866058,0.00200294231245915,0.00200294231245915,0.00140948802218537,0.00140948802218537
"11",500,1,5,0,0.1,1.1,3,0.08045,0.0111392600033582,59.7829152333043,0.119805441349307,394.834730867128,0.791251965665586,1.17321480764908,1.17321480764908,1.21870563332371,1.21870563332371,1.28927072084052,1.28927072084052,1.8485254481803,0.00375276282333474,0.672845323035298,0.692289877774976,0.692956251601435,1.88574778717529,0.281159643463762,1.78687779284332,0.00353379519056048,1.84823181103099,NA,0.0021698991477954,0.0021698991477954,0.000569329736628799,0.000569329736628799,0.000258386886079413,0.000258386886079413
"12",1000,1,5,0,0.1,1.1,3,0.08905,0.00512425667821373,48.9416839432233,0.0489906746178412,721.675485198693,0.722397883081775,1.07431518746305,1.07431518746305,1.16084182651789,1.16084182651789,1.27368734256912,1.27368734256912,1.76735396776877,0.00175756951293478,0.67016607054445,0.699208690243026,0.686782063060914,1.91124274772822,0.287410709789395,1.68122866308097,0.0018450935613146,1.88660702554019,NA,0.000867244351270046,0.000867244351270045,0.000227683846807106,0.000227683846807106,9.03599763848448e-05,9.03599763848448e-05
"13",100,5,5,0,0.1,1.1,3,0.11405,0.040725219495754,81.1772439640775,0.819972161253308,75.9634481461518,0.767307557031836,1.06079428805387,1.06079428805387,1.21959843809501,1.21959843809501,1.14244802380076,1.14244802380076,1.65034961309198,0.0171593000736602,0.661134947388599,0.670723923290925,0.708296456198911,1.64300247455137,0.313752584243853,1.62946492624792,0.0179578384329954,1.69652500194708,NA,0.00800434379962078,0.00800434379962078,0.00268640943841572,0.00268640943841572,0.00176439026959725,0.00176439026959725
"14",500,5,5,0,0.1,1.1,3,0.09595,0.0109367437235849,53.4296013507709,0.107073349400343,350.888670997045,0.703183709412916,1.14666863814081,1.14666863814081,1.20246011547289,1.20246011547289,1.27179960288023,1.27179960288023,1.66611148850396,0.00359790460859375,0.648904222456263,0.682849791520187,0.690061798748358,1.7939404166045,0.293359190194226,1.82691547411235,0.00337471035294969,1.72538431399911,NA,0.00121918014403238,0.00121918014403238,0.000484486796530737,0.000484486796530737,0.000144471817668061,0.000144471817668061
"15",1000,5,5,0,0.1,1.1,3,0.0798,0.00498108658616534,49.0880384491657,0.0491371756247905,703.612872873475,0.704317190063539,1.07587289320183,1.07587289320183,1.16347126726571,1.16347126726571,1.28367895171673,1.28367895171673,1.79546318805231,0.00191892753624562,0.693023772615135,0.702654563350009,0.685963269070057,1.8646883834437,0.291354081578621,1.83849912831952,0.00174342875415117,1.75548507186295,NA,0.000723661972893812,0.000723661972893812,0.000201197577519566,0.000201197577519566,6.51321321364273e-05,6.51321321364272e-05
"16",100,10,5,0,0.1,1.1,3,0.09355,0.0434600595686283,77.5500098212151,0.783333432537526,71.5905662800697,0.723137033132018,1.08063619900686,1.08063619900686,1.27641415702597,1.27641415702597,1.18562253241347,1.18562253241347,1.5324540065224,0.015227302673798,0.668492989696478,0.709963408546687,0.681526962045737,1.53568436401732,0.282120357267809,1.63222409382139,0.015864846450612,1.55286408919911,NA,0.00608221895747654,0.00608221895747654,0.00183462649258365,0.00183462649258364,0.000929851053685598,0.000929851053685598
"17",500,10,5,0,0.1,1.1,3,0.0933,0.00880871250470461,45.8361856297472,0.0918560834263471,323.419291293603,0.648134852291789,1.13883791512787,1.13883791512787,1.20519584312767,1.20519584312767,1.24045478760795,1.24045478760795,1.58979105748906,0.00298734805393791,0.680600781109993,0.656378658349715,0.704807404300499,1.51242418443747,0.287465261185996,1.6830571414611,0.00314295897275225,1.59769175281106,NA,0.000933049294971203,0.000933049294971202,0.000239663350681567,0.000239663350681567,0.000108528106443286,0.000108528106443285
"18",1000,10,5,0,0.1,1.1,3,0.10125,0.00413181536674222,43.6719546782529,0.0437156703486015,612.073101338246,0.612685787125372,1.06878353405133,1.06878353405133,1.17595103264784,1.17595103264784,1.24569693615922,1.24569693615922,1.56797226216353,0.00152772155684792,0.709506485821652,0.68212906626258,0.699810816914672,1.65912437002867,0.270810044301462,1.6902794792726,0.00160041677392497,1.61413836046047,NA,0.000437439619346827,0.000437439619346827,0.000111194578164155,0.000111194578164155,3.90383983499596e-05,3.90383983499596e-05
"19",100,1,11,0,0.1,1.1,3,0.0234,0.31010224942272,8282.8999594988,83.6656561565535,271.807401000944,2.74552930303984,0.993987281475809,0.993987281475809,1.08951572883032,1.08951572883032,1.03324010211192,1.03324010211192,6.01976162294536,0.0614911043082317,0.315605516219551,0.288367341167498,0.309690953959679,6.04052900036281,0.455073390989756,6.11051149265367,0.0603532541229032,6.07145479231545,NA,0.12066725858606,0.12066725858606,0.0224035327791084,0.0224035327791084,0.0115062966424939,0.0115062966424939
"20",500,1,11,0,0.1,1.1,3,0.0254,0.0622678383416873,7335.06985511651,14.6995387878086,1416.63503663048,2.83894796919937,1.06972721642164,1.06972721642164,1.24708988785889,1.24708988785889,1.09296545642019,1.09296545642019,6.06381738262649,0.0120841829514223,0.306211243964535,0.326143826907331,0.336079891795345,6.27755624171396,0.37926065376605,6.09319832385189,0.0122845895544915,6.25497316353846,NA,0.0114737686247234,0.0114737686247234,0.00131178223231677,0.00131178223231677,0.000321114713296907,0.000321114713296907
"21",1000,1,11,0,0.1,1.1,3,0.0274,0.0322327935009917,7319.6789955398,7.32700600154134,2835.89958045568,2.83873831877446,1.18494244298879,1.18494244298879,1.32243242588921,1.32243242588921,1.17861360123653,1.17861360123653,6.57247149577334,0.00631013550304588,0.321309502694822,0.342737355141052,0.317366596538959,6.46379112380834,0.389434022996698,6.43638152982101,0.00640602637321134,6.39122083634119,NA,0.00513493940444408,0.00513493940444408,0.000594660166866611,0.000594660166866611,0.000159477669447045,0.000159477669447046
"22",100,5,11,0,0.1,1.1,3,0.0206,0.320018091552753,8705.98769610868,87.9392696576634,290.692658931161,2.93628948415314,0.998582266643246,0.998582266643246,1.09995907291521,1.09995907291521,1.03439638994291,1.03439638994291,6.50119207227448,0.0672053765187193,0.310731605023394,0.296944191513597,0.322869766687374,6.51678702106991,0.454077080740634,6.10015585065079,0.0674653900166555,6.29465849075286,NA,0.150815466754265,0.150815466754265,0.0249177505136684,0.0249177505136684,0.0119719358792403,0.0119719358792403
"23",500,5,11,0,0.1,1.1,3,0.0288,0.0648981419568823,7696.75335872169,15.4243554283,1471.04072142634,2.94797739764798,1.07991321071136,1.07991321071136,1.29535562046083,1.29535562046083,1.09768009978874,1.09768009978874,6.31342852495662,0.0127645134345346,0.321280821959116,0.317699137280771,0.324854613825976,6.44282999178982,0.385837173388259,6.49768167894094,0.0138092314662371,6.44303438441285,NA,0.0109546288597146,0.0109546288597146,0.00131082297486427,0.00131082297486427,0.000429186179883816,0.000429186179883815
"24",1000,5,11,0,0.1,1.1,3,0.0248,0.0304980450808458,7022.92883593915,7.02995879473389,2749.08354874459,2.75183538412872,1.17218701020937,1.17218701020937,1.33752633561726,1.33752633561726,1.16592629591429,1.16592629591429,6.33531164232031,0.00607206916509323,0.308746114301753,0.301954233745663,0.319671589244451,6.41360183137561,0.39627511494988,6.31649721369153,0.00624907175027898,5.86882944081394,NA,0.00367221218542365,0.00367221218542365,0.000537209468827479,0.000537209468827479,0.000135451864357622,0.000135451864357622
"25",100,10,11,0,0.1,1.1,3,0.02565,0.304639581765037,8306.24635579519,83.9014783413655,266.794670410252,2.69489566070961,1.00038961154468,1.00038961154468,1.07444339666022,1.07444339666022,1.03837586963376,1.03837586963376,5.84846084773488,0.0588796538731616,0.300640417395378,0.303253288387876,0.324606585698614,5.84545118834404,0.42758332835335,5.4491156228726,0.0593846940784359,5.9838504363279,NA,0.0854450267456044,0.0854450267456044,0.0184202880380809,0.0184202880380809,0.0100396100669831,0.0100396100669831
"26",500,10,11,0,0.1,1.1,3,0.02015,0.061946974605689,7649.6066313513,15.32987300872,1480.62526565607,2.96718490111438,1.09331956560162,1.09331956560162,1.26586968677346,1.26586968677346,1.13706323384818,1.13706323384818,6.48494476177729,0.0133562805351692,0.313399083357711,0.323678122919274,0.317622671249194,6.35501145288898,0.415966634784907,6.44015665462064,0.0127229018784213,6.41928730297622,NA,0.00999313885746512,0.00999313885746511,0.00140988858747463,0.00140988858747463,0.000425286848284609,0.000425286848284609
"27",1000,10,11,0,0.1,1.1,3,0.02385,0.0306597785225675,7269.79170615965,7.27706877493458,2855.61954567422,2.85847802369792,1.14943267234736,1.14943267234736,1.29570174603308,1.29570174603308,1.14329349020294,1.14329349020294,6.22166155955338,0.00590865697002271,0.330440905133491,0.3244401628609,0.321616274168791,6.27705209449982,0.37093726111465,6.27591378544814,0.00604379770184634,5.95722028569962,NA,0.00425919885015953,0.00425919885015953,0.000489550768746927,0.000489550768746927,0.000114736632918455,0.000114736632918455
"28",100,1,17,0,0.1,1.1,3,0.0113,0.849320685341709,15373.0355641377,155.283187516542,519.138852306275,5.24382679097248,0.987643151124114,0.987643151124114,1.03537072982732,1.03537072982732,1.01401570699717,1.01401570699717,11.5753533456792,0.117896770521134,0.205087744682345,0.195564497604533,0.205626240629889,11.533844786194,0.467689050786519,11.8078056346413,0.116296334451015,11.8098669955194,NA,NA,NA,NA,NA,NA,NA
"29",500,1,17,0,0.1,1.1,3,0.0134,0.152862898541628,12648.5427041256,25.3477809701916,2451.30081425901,4.91242648148098,1.00385999306456,1.00385999306456,1.15121173777309,1.15121173777309,1.03421954553136,1.03421954553136,10.9358734955462,0.0213892407092045,0.197132749051689,0.212311058180658,0.203496655536895,10.5522918804471,0.427589166082922,10.448248731225,0.0204748424087269,10.4089088154814,NA,0.0227337743052745,0.0227337743052745,0.00207670169718987,0.00207670169718987,0.000701996973295057,0.000701996973295058
"30",1000,1,17,0,0.1,1.1,3,0.012,0.0777419923273974,12393.0800451665,12.4054855306972,4878.88071198723,4.88376447646369,1.01675824556541,1.01675824556541,1.21797836840378,1.21797836840378,1.04576212497799,1.04576212497799,10.7177879088735,0.0104997939666403,0.206596057726297,0.212072474394099,0.208048344972047,10.8911225052457,0.410140923783459,11.0653097123381,0.0107285016452678,10.7083274137649,NA,0.009209584571011,0.009209584571011,0.000694420832654178,0.000694420832654178,0.000174571236873049,0.000174571236873049
"31",100,5,17,0,0.1,1.1,3,0.0121,0.720945677235479,14506.4708050908,146.53000813223,485.05288558081,4.89952409677586,0.988997453126179,0.988997453126179,1.04045719238539,1.04045719238539,1.0224014771066,1.0224014771066,10.6990064321084,0.108786163526968,0.207564313335803,0.204820308637064,0.214620277427204,10.5646352909177,0.444902019002959,11.0194971373097,0.107661683760556,10.4877773534364,NA,NA,NA,NA,NA,NA,NA
"32",500,5,17,0,0.1,1.1,3,0.0094,0.16867059349132,13420.5981779204,26.8949863284978,2620.07319741329,5.25064769020699,1.00496191498979,1.00496191498979,1.14395127172377,1.14395127172377,1.04062110712575,1.04062110712575,11.3929064940066,0.0226747754454127,0.198695500907044,0.225607588133881,0.211200977584196,11.3512762663949,0.433077448553019,11.5766247911198,0.022907110742163,11.4584725130338,NA,0.0319167316827353,0.0319167316827354,0.00268262863300557,0.00268262863300557,0.000858081883740402,0.000858081883740404
"33",1000,5,17,0,0.1,1.1,3,0.0138,0.0764551204450206,12524.5219235358,12.5370589825183,4950.20362257204,4.9551587813534,1.01566747276394,1.01566747276394,1.2133743683022,1.2133743683022,1.04003540704677,1.04003540704677,10.7076788613078,0.0107129567904879,0.215284788537673,0.202111926439869,0.208632911552904,10.8033372724195,0.398948671889507,10.6097616439195,0.0108643204149151,10.624649111732,NA,0.00796594447746664,0.00796594447746664,0.000664075135962244,0.000664075135962244,0.000203590435830788,0.000203590435830789
"34",100,10,17,0,0.1,1.1,3,0.011,0.777231620036963,14805.034903637,149.545807107445,505.375751025859,5.10480556591777,0.989462587012321,0.989462587012321,1.04481977428153,1.04481977428153,1.02571260400176,1.02571260400176,11.6729302936502,0.110568966991107,0.21687133863078,0.196052457657814,0.20239119366803,10.7339445695666,0.476304546365208,11.0367514169773,0.110423850191855,11.0105088992213,NA,NA,NA,NA,NA,NA,NA
"35",500,10,17,0,0.1,1.1,3,0.0112,0.152107467022745,12668.9444776848,25.3886662879456,2494.25019083052,4.99849737641387,1.00572017351816,1.00572017351816,1.11104077364101,1.11104077364101,1.03418788015437,1.03418788015437,10.5691773416249,0.0216073615485968,0.195743241306019,0.205200248040073,0.218597815685532,10.8087805783181,0.401137005831878,10.9601591302476,0.0216822730166491,10.9502199349937,NA,0.0175853319010247,0.0175853319010247,0.00213631987748291,0.00213631987748291,0.000883308075148855,0.000883308075148854
"36",1000,10,17,0,0.1,1.1,3,0.0098,0.0799214762368919,12261.9294457557,12.2742036494051,4829.90787185285,4.83474261446732,1.02423145305301,1.02423145305301,1.2349817429957,1.2349817429957,1.05601770415964,1.05601770415964,10.9233497892825,0.0107788972443254,0.209011353345363,0.213146087237074,0.204204375040253,10.73797197037,0.420810386406353,11.1454247655657,0.0111930709308968,10.8380837822688,NA,0.0100230792822226,0.0100230792822226,0.000833904363275022,0.000833904363275022,0.000231468162808576,0.000231468162808578
"37",100,1,2,1,0.1,1.1,3,0.25475,0.00349038536882849,0.185953765711898,0.00187832086577674,2.06661797284097,0.0208749290185956,0.968668268267645,0.968668268267645,1.04642044996534,1.04642044996534,1.04333633514849,1.04333633514849,0.0426230080463833,0.000448028042106419,NA,NA,NA,0.0293230011830121,NA,0.0520851269174825,0.000461761894540294,0.0382037406588309,0.350722544255576,0.00126209693627029,0.00126209693627029,0.00126209693627029,0.00126209693627029,0.00126209693627029,0.00126209693627029
"38",500,1,2,1,0.1,1.1,3,0.2934,0.000515971963658119,0.134614968012841,0.000269769474975633,4.21684710984726,0.00845059541051555,0.97634746189617,0.97634746189617,1.00617631289919,1.00617631289919,1.00054008066089,1.00054008066089,0.0416563057202047,7.62326031323373e-05,NA,NA,NA,0.036511514307318,NA,0.0309767690337761,8.76271193313502e-05,0.0443140298895624,0.260339923741302,0.000130049447109315,0.000130049447109315,0.000130049447109315,0.000130049447109315,0.000130049447109315,0.000130049447109315
"39",1000,1,2,1,0.1,1.1,3,0.24595,0.000372776296246415,0.0622138076244782,6.22760837081862e-05,6.97285139553786,0.00697983122676463,0.9239636550973,0.9239636550973,1.00939169070557,1.00939169070557,0.993780337061336,0.993780337061336,0.0532886507016132,3.77059155837918e-05,NA,NA,NA,0.0463704109298207,NA,0.0481459643983413,4.9731516398796e-05,0.0356596023738168,0.372785780344128,0.000148322944459497,0.000148322944459497,0.000148322944459497,0.000148322944459497,0.000148322944459497,0.000148322944459497
