"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.444444444444444,0.464646464646465,0.54040404040404,0.54040404040404,0.323232323232323,0.323232323232323,0.656565656565657,0.656565656565657,0.414141414141414,0.414141414141414,0.44949494949495,0.44949494949495,0.323232323232323,0.646464646464647,NA,NA,NA,0.515151515151515,NA,0.545454545454545,0.535353535353535,0.393939393939394,0.464646464646465,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455
"2",500,1,2,0,0.1,1.1,3,0.146292585170341,0.134268537074148,0.326653306613226,0.326653306613226,0.208416833667335,0.208416833667335,0.398797595190381,0.398797595190381,0.290581162324649,0.290581162324649,0.57815631262525,0.57815631262525,0.17434869739479,0.398797595190381,NA,NA,NA,0.17935871743487,NA,0.390781563126253,0.208416833667335,0.396793587174349,0.134268537074148,0.134268537074148,0.134268537074148,0.134268537074148,0.134268537074148,0.134268537074148,0.134268537074148
"3",1000,1,2,0,0.1,1.1,3,0.514514514514514,0.532532532532533,0.690690690690691,0.690690690690691,0.618618618618619,0.618618618618619,0.415415415415415,0.415415415415415,0.142142142142142,0.142142142142142,0.579079079079079,0.579079079079079,0.710710710710711,0.705705705705706,NA,NA,NA,0.460960960960961,NA,0.674674674674675,0.798798798798799,0.58958958958959,0.532532532532533,0.532532532532533,0.532532532532533,0.532532532532533,0.532532532532533,0.532532532532533,0.532532532532533
"4",100,5,2,0,0.1,1.1,3,0.508421052631579,0.507368421052632,0.449473684210526,0.449473684210526,0.456842105263158,0.456842105263158,0.467368421052632,0.467368421052632,0.436842105263158,0.436842105263158,0.437894736842105,0.437894736842105,0.524210526315789,0.501052631578947,NA,NA,NA,0.387368421052632,NA,0.466315789473684,0.450526315789474,0.525263157894737,0.507368421052632,0.507368421052632,0.507368421052632,0.507368421052632,0.507368421052632,0.507368421052632,0.507368421052632
"5",500,5,2,0,0.1,1.1,3,0.541616161616162,0.544242424242424,0.492121212121212,0.492121212121212,0.545454545454545,0.545454545454545,0.367676767676768,0.367676767676768,0.397575757575758,0.397575757575758,0.418585858585859,0.418585858585859,0.473939393939394,0.495757575757576,NA,NA,NA,0.554343434343434,NA,0.511111111111111,0.618181818181818,0.402828282828283,0.544242424242424,0.544646464646465,0.544646464646465,0.544646464646465,0.544646464646465,0.544646464646465,0.544646464646465
"6",1000,5,2,0,0.1,1.1,3,0.516482412060302,0.502311557788945,0.497889447236181,0.497889447236181,0.479597989949749,0.479597989949749,0.426532663316583,0.426532663316583,0.495879396984925,0.495879396984925,0.299195979899497,0.299195979899497,0.386934673366834,0.444422110552764,NA,NA,NA,0.515175879396985,NA,0.564221105527638,0.482211055276382,0.521005025125628,0.502311557788945,0.502311557788945,0.502311557788945,0.502311557788945,0.502311557788945,0.502311557788945,0.502311557788945
"7",100,10,2,0,0.1,1.1,3,0.42,0.416666666666667,0.413888888888889,0.413888888888889,0.415555555555556,0.415555555555556,0.433888888888889,0.433888888888889,0.48,0.48,0.392222222222222,0.392222222222222,0.462222222222222,0.509444444444444,NA,NA,NA,0.367222222222222,NA,0.467777777777778,0.452222222222222,0.398888888888889,0.416666666666667,0.413333333333333,0.413333333333333,0.413333333333333,0.413333333333333,0.413333333333333,0.413333333333333
"8",500,10,2,0,0.1,1.1,3,0.451938775510204,0.452244897959184,0.50530612244898,0.50530612244898,0.462857142857143,0.462857142857143,0.411734693877551,0.411734693877551,0.380816326530612,0.380816326530612,0.455204081632653,0.455204081632653,0.51265306122449,0.406020408163265,NA,NA,NA,0.497040816326531,NA,0.47234693877551,0.480714285714286,0.438979591836735,0.452244897959184,0.452244897959184,0.452244897959184,0.452244897959184,0.452244897959184,0.452244897959184,0.452244897959184
"9",1000,10,2,0,0.1,1.1,3,0.553737373737374,0.554343434343434,0.534242424242424,0.534242424242424,0.538181818181818,0.538181818181818,0.47959595959596,0.47959595959596,0.479646464646465,0.479646464646465,0.458737373737374,0.458737373737374,0.602929292929293,0.524343434343434,NA,NA,NA,0.590252525252525,NA,0.563636363636364,0.528686868686869,0.543131313131313,0.554343434343434,0.554343434343434,0.554343434343434,0.554343434343434,0.554343434343434,0.554343434343434,0.554343434343434
"10",100,1,5,0,0.1,1.1,3,0.272727272727273,0.393939393939394,0.505050505050505,0.505050505050505,0.515151515151515,0.515151515151515,0.525252525252525,0.525252525252525,0.616161616161616,0.616161616161616,0.444444444444444,0.444444444444444,0.545454545454545,0.444444444444444,0.484848484848485,0.575757575757576,0.404040404040404,0.515151515151515,0.383838383838384,0.141414141414141,0.232323232323232,0.656565656565657,NA,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.595959595959596,0.595959595959596
"11",500,1,5,0,0.1,1.1,3,0.292585170340681,0.525050100200401,0.480961923847695,0.480961923847695,0.51503006012024,0.51503006012024,0.352705410821643,0.352705410821643,0.430861723446894,0.430861723446894,0.476953907815631,0.476953907815631,0.35871743486974,0.579158316633267,0.651302605210421,0.414829659318637,0.478957915831663,0.490981963927856,0.541082164328657,0.585170340681363,0.468937875751503,0.170340681362725,NA,0.48496993987976,0.48496993987976,0.454909819639279,0.454909819639279,0.230460921843687,0.230460921843687
"12",1000,1,5,0,0.1,1.1,3,0.791791791791792,0.525525525525526,0.535535535535536,0.535535535535536,0.612612612612613,0.612612612612613,0.660660660660661,0.660660660660661,0.538538538538539,0.538538538538539,0.653653653653654,0.653653653653654,0.571571571571572,0.594594594594595,0.706706706706707,0.674674674674675,0.362362362362362,0.668668668668669,0.586586586586587,0.255255255255255,0.742742742742743,0.520520520520521,NA,0.634634634634635,0.634634634634635,0.566566566566567,0.566566566566567,0.522522522522523,0.522522522522523
"13",100,5,5,0,0.1,1.1,3,0.534736842105263,0.52,0.528421052631579,0.528421052631579,0.528421052631579,0.528421052631579,0.501052631578947,0.501052631578947,0.389473684210526,0.389473684210526,0.534736842105263,0.534736842105263,0.543157894736842,0.545263157894737,0.534736842105263,0.4,0.489473684210526,0.528421052631579,0.505263157894737,0.492631578947368,0.374736842105263,0.467368421052632,NA,0.536842105263158,0.536842105263158,0.536842105263158,0.536842105263158,0.528421052631579,0.528421052631579
"14",500,5,5,0,0.1,1.1,3,0.561010101010101,0.508686868686869,0.509494949494949,0.509494949494949,0.507070707070707,0.507070707070707,0.43030303030303,0.43030303030303,0.396767676767677,0.396767676767677,0.536969696969697,0.536969696969697,0.521010101010101,0.507878787878788,0.475555555555556,0.388282828282828,0.479191919191919,0.527676767676768,0.512727272727273,0.534141414141414,0.581414141414141,0.517171717171717,NA,0.533333333333333,0.533333333333333,0.542626262626263,0.542626262626263,0.57010101010101,0.57010101010101
"15",1000,5,5,0,0.1,1.1,3,0.542010050251256,0.466130653266332,0.47356783919598,0.47356783919598,0.467537688442211,0.467537688442211,0.535276381909548,0.535276381909548,0.451256281407035,0.451256281407035,0.470954773869347,0.470954773869347,0.493065326633166,0.436984924623116,0.621507537688442,0.467738693467337,0.519798994974874,0.462311557788945,0.499899497487437,0.466633165829146,0.517587939698492,0.464321608040201,NA,0.472160804020101,0.472160804020101,0.471959798994975,0.471959798994975,0.441407035175879,0.441407035175879
"16",100,10,5,0,0.1,1.1,3,0.454444444444444,0.5,0.485555555555556,0.485555555555556,0.485555555555556,0.485555555555556,0.501111111111111,0.501111111111111,0.476666666666667,0.476666666666667,0.488888888888889,0.488888888888889,0.49,0.452222222222222,0.597777777777778,0.526666666666667,0.389444444444444,0.497777777777778,0.365555555555556,0.516111111111111,0.492222222222222,0.458888888888889,NA,0.485555555555556,0.485555555555556,0.491111111111111,0.491111111111111,0.493333333333333,0.493333333333333
"17",500,10,5,0,0.1,1.1,3,0.470102040816327,0.491632653061225,0.499183673469388,0.499183673469388,0.492244897959184,0.492244897959184,0.450204081632653,0.450204081632653,0.464489795918367,0.464489795918367,0.420408163265306,0.420408163265306,0.511428571428571,0.481632653061224,0.615714285714286,0.507142857142857,0.491428571428571,0.47734693877551,0.53265306122449,0.513877551020408,0.496530612244898,0.475510204081633,NA,0.486734693877551,0.486734693877551,0.487551020408163,0.487551020408163,0.505510204081633,0.505510204081633
"18",1000,10,5,0,0.1,1.1,3,0.553989898989899,0.464242424242424,0.501313131313131,0.501313131313131,0.493030303030303,0.493030303030303,0.568080808080808,0.568080808080808,0.566565656565657,0.566565656565657,0.511717171717172,0.511717171717172,0.492020202020202,0.474646464646465,0.520909090909091,0.493282828282828,0.466565656565657,0.472626262626263,0.432222222222222,0.453535353535354,0.443939393939394,0.465959595959596,NA,0.481919191919192,0.481919191919192,0.476464646464646,0.476464646464646,0.468080808080808,0.468080808080808
"19",100,1,11,0,0.1,1.1,3,0.303030303030303,0.515151515151515,0.565656565656566,0.565656565656566,0.565656565656566,0.565656565656566,0.545454545454545,0.545454545454545,0.313131313131313,0.313131313131313,0.343434343434343,0.343434343434343,0.585858585858586,0.535353535353535,0.767676767676768,0.838383838383838,0.737373737373737,0.484848484848485,0.646464646464647,0.525252525252525,0.535353535353535,0.565656565656566,NA,0.555555555555556,0.555555555555556,0.595959595959596,0.595959595959596,0.676767676767677,0.676767676767677
"20",500,1,11,0,0.1,1.1,3,0.653306613226453,0.266533066132265,0.42685370741483,0.42685370741483,0.43687374749499,0.43687374749499,0.394789579158317,0.394789579158317,0.312625250501002,0.312625250501002,0.450901803607214,0.450901803607214,0.458917835671343,0.472945891783567,0.67935871743487,0.488977955911824,0.228456913827655,0.42685370741483,0.350701402805611,0.42685370741483,0.454909819639279,0.462925851703407,NA,0.43687374749499,0.43687374749499,0.318637274549098,0.318637274549098,0.280561122244489,0.280561122244489
