"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.3895,0.00118377367614224,0.130961773184869,0.00132284619378656,1.40203052712611,0.0141619245164253,0.803313225909353,0.803313225909352,0.943283026321627,0.943283026321627,0.982887806166721,0.982887806166721,0.0217476237231393,0.000183746354379788,NA,NA,NA,0.0345884434630769,NA,0.0223891982110102,0.000222221657180582,0.0727015941368262,0.119652682913505,0.000190709812867258,0.000190709812867258,0.000190709812867258,0.000190709812867258,0.000190709812867258,0.000190709812867258
"2",500,1,2,0,0.1,1.1,3,0.2573,0.000775183410314991,0.0692321129880447,0.000138741709394877,3.64486698954466,0.00730434266441815,0.868999387125841,0.868999387125841,0.864699010737314,0.864699010737313,0.980852552940891,0.980852552940891,0.0305801749761779,1.1455654035885e-05,NA,NA,NA,0.0312466700591706,NA,0.0415576168708771,4.01600551770062e-05,0.10077813414235,0.387052669738072,0.000417591936505586,0.000417591936505586,0.000417591936505586,0.000417591936505586,0.000417591936505586,0.000417591936505586
"3",1000,1,2,0,0.1,1.1,3,0.44755,4.71757916331054e-05,0.0153211524298118,1.53364889187305e-05,2.17578212979446,0.00217796008988435,0.968054578237811,0.968054578237816,1.01120733145041,1.0112073314504,0.966740636756282,0.966740636756282,0.0247302609514497,4.42068750242074e-05,NA,NA,NA,0.0146392903132176,NA,0.0222660037695993,8.83261494042612e-06,0.0117576153155304,0.0471866094452682,2.88268535558711e-06,2.88268535558712e-06,2.88268535558711e-06,2.88268535558712e-06,2.88268535558711e-06,2.88268535558712e-06
"4",100,5,2,0,0.1,1.1,3,0.32835,0.000926496289868448,0.148699900262534,0.00150201919457105,1.19023229842139,0.0120225484689029,1.21669154703309,1.21669154703309,1.15960521362299,1.15960521362299,0.998241876872677,0.998241876872677,0.0574779180819208,0.000337760630187339,NA,NA,NA,0.00470389423969078,NA,0.106275373051445,0.000914817924971945,0.0863882877442841,0.0939058690080103,0.000111824126093273,0.000111824126093273,0.000111824126093273,0.000111824126093273,0.000111824126093273,0.000111824126093273
"5",500,5,2,0,0.1,1.1,3,0.17645,0.00122344712948243,0.256066883152899,0.000513160086478754,11.4241473984146,0.0228940829627546,1.14942215255213,1.14942215255213,1.06014789414646,1.06014789414646,1.00226557948275,1.00226557948275,0.133636641169011,0.000100710467904249,NA,NA,NA,0.103873402172533,NA,0.0769907088263113,7.64513893150845e-05,0.0495679262955597,0.611194116548335,0.000786409600977867,0.000786409600977867,0.000786409600977867,0.000786409600977867,0.000786409600977867,0.000786409600977867
"6",1000,5,2,0,0.1,1.1,3,0.3115,0.000222266833955135,0.0960624003234905,9.61585588823725e-05,12.6339206188245,0.0126465671860105,1.01886273067433,1.01886273067433,1.12382103564256,1.12382103564256,0.994662712266462,0.994662712266462,0.0569585951528797,6.49675126220733e-05,NA,NA,NA,0.0978844215794042,NA,0.08115277762519,3.07030090104759e-05,0.0369502469194862,0.222512781765856,4.95214023711946e-05,4.95214023711946e-05,4.95214023711946e-05,4.95214023711946e-05,4.95214023711946e-05,4.95214023711946e-05
"7",100,10,2,0,0.1,1.1,3,0.33795,0.00278506475494576,0.113452227663386,0.00114598209760996,1.57307490832356,0.0158896455386218,0.88693310915133,0.886933109151329,0.996959846170488,0.996959846170488,1.01906851868958,1.01906851868958,0.0074059480360232,8.1938106748107e-05,NA,NA,NA,0.0448816113095093,NA,0.0452324306285296,0.000636398350838556,0.0288903932275426,0.27605471620208,0.00129865369279631,0.0012986536927963,0.00129865369279631,0.0012986536927963,0.00129865369279631,0.0012986536927963
"8",500,10,2,0,0.1,1.1,3,0.2842,0.000617361539110906,0.0680158337016116,0.000136304275955134,3.79887915843412,0.00761298428543911,0.923255915311621,0.923255915311622,0.981402722534453,0.981402722534453,1.01204373782065,1.01204373782065,0.0488929561968539,6.7049789635878e-05,NA,NA,NA,0.0316119027876185,NA,0.040939142976022,5.55600765244982e-05,0.0607865925148398,0.311405338879323,0.000278939583925287,0.000278939583925287,0.000278939583925287,0.000278939583925287,0.000278939583925287,0.000278939583925287
"9",1000,10,2,0,0.1,1.1,3,0.2057,0.00049024113545503,0.0704264804712388,7.04969774486877e-05,7.7723819112198,0.00778016207329309,0.888547665326231,0.888547665326224,1.19830247426729,1.19830247426728,1.00259465996528,1.00259465996528,0.0624377295045805,4.88818428612588e-05,NA,NA,NA,0.0662395091109726,NA,0.212982719785147,8.92884887005105e-05,0.0319777872700492,0.493018161824179,0.00025069962530023,0.00025069962530023,0.00025069962530023,0.00025069962530023,0.00025069962530023,0.00025069962530023
"10",100,1,5,0,0.1,1.1,3,0.11555,0.0522440122970417,78.4379510480607,0.792302535838997,72.4735541199218,0.732056102221432,1.13456471780174,1.13456471780174,1.26923675182312,1.26923675182312,1.18480082068963,1.18480082068963,1.66639774103685,0.0158932275478011,0.720791633477506,0.49887830282548,0.771533790673721,1.61161688230585,0.237306756123695,1.2945045826374,0.0183865076700887,1.6258137973966,NA,0.0026509589053449,0.0026509589053449,0.000511719801711274,0.000511719801711274,0.000121783043893888,0.000121783043893888
"11",500,1,5,0,0.1,1.1,3,0.14715,0.00700311091178467,44.3036837630688,0.0887849374009396,294.925689065584,0.591033445021211,1.07344010388592,1.07344010388592,1.1205836378334,1.1205836378334,1.20027170512896,1.20027170512896,1.86311411504758,0.0032506966659184,0.668918926002988,0.745164880347609,0.68608747269525,1.60072489864355,0.259368378698232,1.55006299783335,0.00274998658224792,0.998662529051899,NA,0.000623812592112127,0.000623812592112127,0.000143801771979056,0.000143801771979056,1.32111612437206e-05,1.32111612437206e-05
