"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.31045,0.00247235271267116,0.18696634713471,0.00188854896095667,1.82767521744657,0.0184613658327937,1.17837234448683,1.17837234448683,0.972314431129217,0.972314431129218,1.02954447570979,1.02954447570979,0.0176190124069154,0.000553664276244904,NA,NA,NA,0.0385112699267107,NA,0.0403438923301786,0.000440039238826226,0.0226231230791615,0.249067320478028,0.000623861107169188,0.000623861107169187,0.000623861107169188,0.000623861107169187,0.000623861107169188,0.000623861107169187
"2",500,1,2,0,0.1,1.1,3,0.42395,0.000119087224281897,0.0801112736468756,0.000160543634562877,2.34670480502054,0.00470281524052213,0.981760911015636,0.981760911015636,1.00185400261347,1.00185400261348,1.02679589810958,1.02679589810958,0.0103600001975723,6.52061470484393e-05,NA,NA,NA,0.0224959126958584,NA,0.0312705856891096,3.85184233090124e-05,0.0326278142635588,0.0595648776177859,7.65712473210083e-06,7.65712473210083e-06,7.65712473210083e-06,7.65712473210083e-06,7.65712473210083e-06,7.65712473210083e-06
"3",1000,1,2,0,0.1,1.1,3,0.25205,0.00037293671960024,0.0969889849471449,9.70860710181633e-05,8.13234878773828,0.0081404892770153,0.938425588524575,0.938425588524575,0.993157292275237,0.993157292275237,0.997888578737452,0.997888578737452,0.112854939147199,0.000111335487304935,NA,NA,NA,0.0380409946300619,NA,0.102135350933371,0.000164224317749206,0.0478819385483984,0.373033239368813,0.000145438942800128,0.000145438942800128,0.000145438942800128,0.000145438942800128,0.000145438942800128,0.000145438942800128
"4",100,5,2,0,0.1,1.1,3,0.27,0.00299373015142047,0.49754489434581,0.00502570600349303,1.67084067122613,0.0168771784972336,0.853418726186645,0.853418726186645,1.0621104083074,1.0621104083074,1.14121712398453,1.14121712398453,0.0540793909404274,0.000952113695289228,NA,NA,NA,0.232875722966023,NA,0.0173438780775147,0.000786282953343445,0.0399967030886291,0.300972529303856,0.000676846298790009,0.000676846298790009,0.000676846298790009,0.000676846298790009,0.000676846298790009,0.000676846298790009
"5",500,5,2,0,0.1,1.1,3,0.2681,0.000641355697905986,0.162445500607407,0.000325542085385586,3.63924405796416,0.00729307426445722,0.945082681190176,0.945082681190178,1.13236143244724,1.13236143244724,1.01112092042674,1.01112092042674,0.0195663821263931,3.53417674254612e-05,NA,NA,NA,0.0448787070058703,NA,0.0411266388111879,0.000198130495770818,0.0913263240061997,0.321823344423575,0.000211031988067908,0.000211031988067908,0.000211031988067908,0.000211031988067908,0.000211031988067908,0.000211031988067908
"6",1000,5,2,0,0.1,1.1,3,0.3102,0.000240384438179621,0.0402926247067387,4.03329576644032e-05,5.60113757924309,0.00560674432356665,1.03782987054272,1.03782987054272,1.03920336874195,1.03920336874195,0.991316720129564,0.991316720129564,0.0294840193404677,5.37091815704937e-05,NA,NA,NA,0.0319842103036457,NA,0.0606724989977417,2.6679812731998e-05,0.0581793108845633,0.242309482425918,7.21679829733108e-05,7.21679829733108e-05,7.21679829733108e-05,7.21679829733108e-05,7.21679829733108e-05,7.21679829733108e-05
"7",100,10,2,0,0.1,1.1,3,0.2804,0.00321113042516836,0.0996791807575138,0.00100686041169206,1.71754296889154,0.0173489188776923,0.777776381831381,0.777776381831381,0.997734250406518,0.997734250406518,0.986508192526842,0.986508192526842,0.0136942592001633,0.000282553780448115,NA,NA,NA,0.0192321414022322,NA,0.0108939448391601,0.000337568818519342,0.0106944526849988,0.318455628713214,0.000844580035076057,0.000844580035076056,0.000844580035076057,0.000844580035076056,0.000844580035076057,0.000844580035076056
"8",500,10,2,0,0.1,1.1,3,0.3522,0.000297452599035207,0.441861732855866,0.000885494454620973,14.8712741058054,0.0298021525166441,0.701900882911737,0.701900882911737,0.921221567010854,0.921221567010853,1.01083168623578,1.01083168623578,0.0271881254666434,7.0376641962147e-05,NA,NA,NA,0.0319780635505275,NA,0.0412086254915837,9.16156210581144e-05,0.018650701100182,0.149915769156778,4.54453151650359e-05,4.54453151650359e-05,4.54453151650359e-05,4.54453151650359e-05,4.54453151650359e-05,4.54453151650359e-05
"9",1000,10,2,0,0.1,1.1,3,0.26765,0.000333771119855839,0.054326586171747,5.4380967138886e-05,8.98356092373853,0.00899255347721575,1.03677165546094,1.03677165546094,1.11685727340558,1.11685727340557,1.00419735679219,1.00419735679219,0.0524025595060481,6.01721457249224e-05,NA,NA,NA,0.0533081082260189,NA,0.0424768975829212,0.000210691920841074,0.13315525660932,0.333595995386032,0.000108337190941277,0.000108337190941277,0.000108337190941277,0.000108337190941277,0.000108337190941277,0.000108337190941277
"10",100,1,5,0,0.1,1.1,3,0.2188,0.0385575341869207,67.8040091130927,0.68488898094033,63.037986779929,0.636747341211405,0.993620785126554,0.993620785126554,1.1076013474768,1.1076013474768,1.08181617393608,1.08181617393608,1.40478224406271,0.0126558295707104,0.663081267468278,0.613810379674212,0.694380995245262,1.46940091751168,0.300638555113632,0.946386350295025,0.0110309598023656,1.8548802116232,NA,0.00612265370689353,0.00612265370689352,0.00220195841755922,0.00220195841755922,0.00196421863447132,0.00196421863447132
