"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.2523,0.00355168684067377,0.197024546155906,0.00199014693086774,2.11452226468739,0.0213588107544181,1.30598615367744,1.30598615367744,1.0065339567127,1.0065339567127,1.02052069239441,1.02052069239441,0.0850800155827781,0.000355640185209616,NA,NA,NA,0.0547021644570126,NA,0.0294698177431935,0.00059065648549525,0.0353409556694261,0.353921614915927,0.00177772682573993,0.00177772682573993,0.00177772682573993,0.00177772682573993,0.00177772682573993,0.00177772682573993
"2",500,1,2,0,0.1,1.1,3,0.2445,0.000787754954959891,0.166602801192793,0.000333873349083753,5.6022472211283,0.0112269483389345,0.967605123791289,0.96760512379129,1.06193707514773,1.06193707514773,0.989863548033091,0.989863548033091,0.0735128128389864,0.000317946718456127,NA,NA,NA,0.0408730636921499,NA,0.0427147610078653,3.36958662308998e-05,0.0785232196654814,0.401625247189167,0.000403834553664812,0.000403834553664812,0.000403834553664812,0.000403834553664812,0.000403834553664812,0.000403834553664812
"3",1000,1,2,0,0.1,1.1,3,0.3221,0.000214631588804498,0.0446225086657724,4.46671758416138e-05,5.1646161193813,0.00516978590528659,0.973938001847184,0.973938001847181,1.07881993056002,1.07881993056002,1.00824647043119,1.00824647043119,0.0467285648485485,4.59403848740436e-05,NA,NA,NA,0.0368652738214398,NA,0.0122782562991859,1.080599895531e-05,0.0410368539222133,0.214438480462657,4.68835105656907e-05,4.68835105656907e-05,4.68835105656907e-05,4.68835105656907e-05,4.68835105656907e-05,4.68835105656907e-05
"4",100,5,2,0,0.1,1.1,3,0.2898,0.00274776635471041,0.217640833804866,0.00219839226065521,2.09572497785611,0.0211689391702638,0.86697510443714,0.86697510443714,0.984999094092513,0.984999094092512,1.10055192974808,1.10055192974808,0.0334367556522293,0.0002264396262385,NA,NA,NA,0.045887425226498,NA,0.0214314103500024,7.21621106816589e-05,0.0852404944929916,0.273537290219339,0.000903160877519386,0.000903160877519386,0.000903160877519386,0.000903160877519386,0.000903160877519386,0.000903160877519386
"5",500,5,2,0,0.1,1.1,3,0.208,0.000624160724292236,0.217239915400398,0.000435350531864526,3.23966268994391,0.00649230999988759,0.960162811301289,0.960162811301288,1.00142005974401,1.00142005974401,1.00332043833496,1.00332043833496,0.0388683024197286,0.000159259150010277,NA,NA,NA,0.0524678326543669,NA,0.0260592017362677,0.000150383989619318,0.0508091001310783,0.31519021958772,0.000224044350308,0.000224044350308,0.000224044350308,0.000224044350308,0.000224044350308,0.000224044350308
"6",1000,5,2,0,0.1,1.1,3,0.3578,0.000142374548446025,0.0322641613098628,3.22964577676305e-05,3.6778395085156,0.00368152102954514,0.845740476991141,0.845740476991137,0.962048505235797,0.962048505235798,0.988819311935511,0.988819311935511,0.030400978575027,2.08222146061143e-05,NA,NA,NA,0.0244034520403315,NA,0.0175320825255768,3.19684721483736e-05,0.0451092993323895,0.143726916090672,1.94894679279035e-05,1.94894679279035e-05,1.94894679279035e-05,1.94894679279035e-05,1.94894679279035e-05,1.94894679279035e-05
"7",100,10,2,0,0.1,1.1,3,0.2818,0.0028997625199815,0.229536443562027,0.00231854993496996,2.5692315211017,0.0259518335464818,0.866418155166661,0.866418155166663,1.07931334170419,1.07931334170419,1.00493460338844,1.00493460338844,0.0389357152920376,0.00042585533853888,NA,NA,NA,0.0505653263556868,NA,0.0569456174840328,0.00014471995235793,0.028604531567108,0.28722524787437,0.000845423108047707,0.000845423108047706,0.000845423108047707,0.000845423108047706,0.000845423108047707,0.000845423108047706
"8",500,10,2,0,0.1,1.1,3,0.3037,0.000516602400795041,0.0909219791940525,0.000182208375138382,3.40354769473058,0.00682073686318754,1.01829837198408,1.01829837198408,1.15050665841508,1.15050665841508,0.994980432915921,0.994980432915921,0.0547074876793045,9.06865998960144e-05,NA,NA,NA,0.0439631308643624,NA,0.0304939729442714,8.92660480767832e-05,0.0189179740954983,0.258127893792357,0.000127517706369342,0.000127517706369342,0.000127517706369342,0.000127517706369342,0.000127517706369342,0.000127517706369342
"9",1000,10,2,0,0.1,1.1,3,0.2129,0.00045923646069547,0.0822189490315824,8.23012502818646e-05,7.89582141425138,0.00790372513939077,0.786059397056484,0.786059397056486,0.97370961790695,0.973709617906952,1.00627435576684,1.00627435576684,0.0399727667824977,6.5426762500681e-06,NA,NA,NA,0.0360192011570536,NA,0.088505469486952,2.37158828391634e-05,0.0139093376615477,0.461207166227895,0.000211378742167507,0.000211378742167507,0.000211378742167507,0.000211378742167507,0.000211378742167507,0.000211378742167507
"10",100,1,5,0,0.1,1.1,3,0.1199,0.0454385057727883,83.3425831012325,0.841844273749824,77.1001033347102,0.77878892257283,0.979303414178721,0.979303414178721,1.12308072636131,1.12308072636131,1.12057961115613,1.12057961115613,1.69452897282388,0.0167873331967395,0.692952468526815,0.74831149974787,0.744743730757536,1.4910095967777,0.204292284100109,1.59136152877462,0.0165694158590092,1.83658392314171,NA,0.00498792426663361,0.00498792426663361,0.00163161643020886,0.00163161643020885,0.000263270745735476,0.000263270745735476
