"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.868686868686869,0.868686868686869,0.54040404040404,0.54040404040404,0.939393939393939,0.939393939393939,0.323232323232323,0.323232323232323,0.848484848484849,0.94949494949495,NA,NA,NA,0.838383838383838,NA,0.762626262626263,0.888888888888889,0.934343434343434,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889
"2",500,1,2,0,0.1,1.1,3,0.432865731462926,0.428857715430862,0.48496993987976,0.48496993987976,0.440881763527054,0.440881763527054,0.354709418837675,0.354709418837675,0.276553106212425,0.276553106212425,0.350701402805611,0.350701402805611,0.396793587174349,0.82565130260521,NA,NA,NA,0.57314629258517,NA,0.304609218436874,0.340681362725451,0.643286573146293,0.428857715430862,0.428857715430862,0.428857715430862,0.428857715430862,0.428857715430862,0.428857715430862,0.428857715430862
"3",1000,1,2,0,0.1,1.1,3,0.192192192192192,0.194194194194194,0.345345345345345,0.345345345345345,0.189189189189189,0.189189189189189,0.84034034034034,0.84034034034034,0.624124124124124,0.624124124124124,0.61961961961962,0.61961961961962,0.403403403403403,0.465465465465465,NA,NA,NA,0.221221221221221,NA,0.145145145145145,0.173173173173173,0.272272272272272,0.194194194194194,0.194194194194194,0.194194194194194,0.194194194194194,0.194194194194194,0.194194194194194,0.194194194194194
"4",100,5,2,0,0.1,1.1,3,0.490526315789474,0.488421052631579,0.472631578947368,0.472631578947368,0.473684210526316,0.473684210526316,0.404210526315789,0.404210526315789,0.517894736842105,0.517894736842105,0.445263157894737,0.445263157894737,0.438947368421053,0.381052631578947,NA,NA,NA,0.431578947368421,NA,0.451578947368421,0.431578947368421,0.551578947368421,0.488421052631579,0.488421052631579,0.488421052631579,0.488421052631579,0.488421052631579,0.488421052631579,0.488421052631579
"5",500,5,2,0,0.1,1.1,3,0.546262626262626,0.543434343434343,0.402020202020202,0.402020202020202,0.532121212121212,0.532121212121212,0.506262626262626,0.506262626262626,0.44989898989899,0.44989898989899,0.562424242424242,0.562424242424242,0.383232323232323,0.436363636363636,NA,NA,NA,0.476767676767677,NA,0.463434343434343,0.315555555555556,0.462626262626263,0.543434343434343,0.543434343434343,0.543434343434343,0.543434343434343,0.543434343434343,0.543434343434343,0.543434343434343
"6",1000,5,2,0,0.1,1.1,3,0.405326633165829,0.404824120603015,0.39356783919598,0.39356783919598,0.373266331658291,0.373266331658291,0.382211055276382,0.382211055276382,0.453668341708543,0.453668341708543,0.340502512562814,0.340502512562814,0.431758793969849,0.452060301507538,NA,NA,NA,0.418391959798995,NA,0.339899497487437,0.380100502512563,0.483819095477387,0.404824120603015,0.404824120603015,0.404824120603015,0.404824120603015,0.404824120603015,0.404824120603015,0.404824120603015
"7",100,10,2,0,0.1,1.1,3,0.548888888888889,0.546666666666667,0.587777777777778,0.587777777777778,0.585555555555556,0.585555555555556,0.431666666666667,0.431666666666667,0.507222222222222,0.507222222222222,0.438333333333333,0.438333333333333,0.447777777777778,0.565555555555556,NA,NA,NA,0.549444444444444,NA,0.495,0.590555555555556,0.371111111111111,0.546666666666667,0.547777777777778,0.547777777777778,0.547777777777778,0.547777777777778,0.547777777777778,0.547777777777778
"8",500,10,2,0,0.1,1.1,3,0.604183673469388,0.608571428571429,0.561428571428571,0.561428571428571,0.579591836734694,0.579591836734694,0.429081632653061,0.429081632653061,0.406938775510204,0.406938775510204,0.406836734693878,0.406836734693878,0.588367346938775,0.526938775510204,NA,NA,NA,0.566938775510204,NA,0.569183673469388,0.538367346938776,0.622448979591837,0.608367346938775,0.608367346938775,0.608367346938775,0.608367346938775,0.608367346938775,0.608367346938775,0.608367346938775
"9",1000,10,2,0,0.1,1.1,3,0.598787878787879,0.596161616161616,0.567676767676768,0.567676767676768,0.591313131313131,0.591313131313131,0.44949494949495,0.44949494949495,0.463232323232323,0.463232323232323,0.512424242424242,0.512424242424242,0.464848484848485,0.455757575757576,NA,NA,NA,0.598282828282828,NA,0.546666666666667,0.466818181818182,0.49010101010101,0.596161616161616,0.596060606060606,0.596060606060606,0.596060606060606,0.596060606060606,0.596060606060606,0.596060606060606
"10",100,1,5,0,0.1,1.1,3,0.404040404040404,0.383838383838384,0.424242424242424,0.424242424242424,0.414141414141414,0.414141414141414,0.343434343434343,0.343434343434343,0.515151515151515,0.515151515151515,0.505050505050505,0.505050505050505,0.454545454545455,0.363636363636364,0.545454545454545,0.378787878787879,0.262626262626263,0.393939393939394,0.292929292929293,0.0808080808080808,0.454545454545455,0.484848484848485,NA,0.343434343434343,0.343434343434343,0.363636363636364,0.363636363636364,0.373737373737374,0.373737373737374
