"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.626262626262626,0.626262626262626,0.532828282828283,0.532828282828283,0.53030303030303,0.53030303030303,0.404040404040404,0.404040404040404,0.23989898989899,0.23989898989899,0.212121212121212,0.212121212121212,0.717171717171717,0.515151515151515,NA,NA,NA,0.497474747474747,NA,0.444444444444444,0.588383838383838,0.464646464646465,0.626262626262626,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131
"2",500,1,2,0,0.1,1.1,3,0.534068136272545,0.537074148296593,0.617234468937876,0.617234468937876,0.612224448897796,0.612224448897796,0.294589178356713,0.294589178356713,0.428857715430862,0.428857715430862,0.375751503006012,0.375751503006012,0.554108216432866,0.789579158316633,NA,NA,NA,0.525050100200401,NA,0.458917835671343,0.372745490981964,0.633266533066132,0.537074148296593,0.537074148296593,0.537074148296593,0.537074148296593,0.537074148296593,0.537074148296593,0.537074148296593
"3",1000,1,2,0,0.1,1.1,3,0.37987987987988,0.385385385385385,0.401901901901902,0.401901901901902,0.405905905905906,0.405905905905906,0.677677677677678,0.677677677677678,0.598098098098098,0.598098098098098,0.588088088088088,0.588088088088088,0.557557557557558,0.446946946946947,NA,NA,NA,0.424424424424424,NA,0.420920920920921,0.31981981981982,0.449449449449449,0.385385385385385,0.385385385385385,0.385385385385385,0.385385385385385,0.385385385385385,0.385385385385385,0.385385385385385
"4",100,5,2,0,0.1,1.1,3,0.486315789473684,0.485263157894737,0.467894736842105,0.467894736842105,0.464210526315789,0.464210526315789,0.449473684210526,0.449473684210526,0.44421052631579,0.44421052631579,0.512631578947368,0.512631578947368,0.38,0.448947368421053,NA,NA,NA,0.433157894736842,NA,0.445789473684211,0.458421052631579,0.542105263157895,0.485263157894737,0.485263157894737,0.485263157894737,0.485263157894737,0.485263157894737,0.485263157894737,0.485263157894737
"5",500,5,2,0,0.1,1.1,3,0.522626262626263,0.523030303030303,0.461414141414141,0.461414141414141,0.512727272727273,0.512727272727273,0.445959595959596,0.445959595959596,0.44010101010101,0.44010101010101,0.494242424242424,0.494242424242424,0.555959595959596,0.480909090909091,NA,NA,NA,0.48020202020202,NA,0.423838383838384,0.515959595959596,0.503030303030303,0.523030303030303,0.523232323232323,0.523232323232323,0.523232323232323,0.523232323232323,0.523232323232323,0.523232323232323
"6",1000,5,2,0,0.1,1.1,3,0.476231155778895,0.474673366834171,0.477386934673367,0.477386934673367,0.508844221105528,0.508844221105528,0.377688442211055,0.377688442211055,0.367035175879397,0.367035175879397,0.470904522613065,0.470904522613065,0.46070351758794,0.50391959798995,NA,NA,NA,0.466934673366834,NA,0.480904522613065,0.476381909547739,0.479195979899497,0.474572864321608,0.474472361809045,0.474472361809045,0.474472361809045,0.474472361809045,0.474472361809045,0.474472361809045
"7",100,10,2,0,0.1,1.1,3,0.524444444444444,0.520555555555556,0.535,0.535,0.526666666666667,0.526666666666667,0.496111111111111,0.496111111111111,0.468611111111111,0.468611111111111,0.460277777777778,0.460277777777778,0.454166666666667,0.493333333333333,NA,NA,NA,0.555555555555556,NA,0.494444444444444,0.502777777777778,0.478888888888889,0.52,0.518888888888889,0.518888888888889,0.518888888888889,0.518888888888889,0.518888888888889,0.518888888888889
"8",500,10,2,0,0.1,1.1,3,0.517908163265306,0.519591836734694,0.47469387755102,0.47469387755102,0.518775510204082,0.518775510204082,0.434438775510204,0.434438775510204,0.392857142857143,0.392857142857143,0.429642857142857,0.429642857142857,0.500102040816327,0.526224489795918,NA,NA,NA,0.51469387755102,NA,0.530102040816327,0.425,0.493826530612245,0.519591836734694,0.519489795918367,0.519489795918367,0.519489795918367,0.519489795918367,0.519489795918367,0.519489795918367
"9",1000,10,2,0,0.1,1.1,3,0.508232323232323,0.51040404040404,0.548383838383838,0.548383838383838,0.521767676767677,0.521767676767677,0.431742424242424,0.431742424242424,0.466792929292929,0.466792929292929,0.475075757575758,0.475075757575758,0.503383838383838,0.484242424242424,NA,NA,NA,0.516111111111111,NA,0.511944444444445,0.551464646464646,0.508585858585859,0.51040404040404,0.510151515151515,0.510151515151515,0.510151515151515,0.510151515151515,0.510151515151515,0.510151515151515
"10",100,1,5,0,0.1,1.1,3,0.44949494949495,0.409090909090909,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.388888888888889,0.388888888888889,0.51010101010101,0.51010101010101,0.51010101010101,0.51010101010101,0.46969696969697,0.464646464646465,0.464646464646465,0.376262626262626,0.358585858585859,0.404040404040404,0.308080808080808,0.409090909090909,0.434343434343434,0.515151515151515,NA,0.358585858585859,0.358585858585859,0.323232323232323,0.323232323232323,0.227272727272727,0.227272727272727
