"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.696969696969697,0.696969696969697,0.494949494949495,0.494949494949495,0.525252525252525,0.525252525252525,0.176767676767677,0.176767676767677,0.0909090909090909,0.0909090909090909,0.0656565656565657,0.0656565656565657,0.737373737373737,0.323232323232323,NA,NA,NA,0.383838383838384,NA,0.484848484848485,0.404040404040404,0.393939393939394,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697
"2",500,1,2,0,0.1,1.1,3,0.44689378757515,0.44689378757515,0.557114228456914,0.557114228456914,0.51503006012024,0.51503006012024,0.206412825651303,0.206412825651303,0.218436873747495,0.218436873747495,0.538076152304609,0.538076152304609,0.374749498997996,0.837675350701403,NA,NA,NA,0.765531062124248,NA,0.67935871743487,0.432865731462926,0.657314629258517,0.44689378757515,0.44689378757515,0.44689378757515,0.44689378757515,0.44689378757515,0.44689378757515,0.44689378757515
"3",1000,1,2,0,0.1,1.1,3,0.255255255255255,0.245245245245245,0.293293293293293,0.293293293293293,0.252252252252252,0.252252252252252,0.336836836836837,0.336836836836837,0.239239239239239,0.239239239239239,0.360860860860861,0.360860860860861,0.144144144144144,0.49049049049049,NA,NA,NA,0.196696696696697,NA,0.735735735735736,0.248248248248248,0.398398398398398,0.245245245245245,0.245245245245245,0.245245245245245,0.245245245245245,0.245245245245245,0.245245245245245,0.245245245245245
"4",100,5,2,0,0.1,1.1,3,0.696842105263158,0.703157894736842,0.713684210526316,0.713684210526316,0.749473684210526,0.749473684210526,0.637894736842105,0.637894736842105,0.686315789473684,0.686315789473684,0.669473684210526,0.669473684210526,0.623157894736842,0.747368421052632,NA,NA,NA,0.781052631578947,NA,0.666315789473684,0.703157894736842,0.684210526315789,0.703157894736842,0.701052631578947,0.701052631578947,0.701052631578947,0.701052631578947,0.701052631578947,0.701052631578947
"5",500,5,2,0,0.1,1.1,3,0.487676767676768,0.496565656565657,0.545050505050505,0.545050505050505,0.524848484848485,0.524848484848485,0.335757575757576,0.335757575757576,0.218989898989899,0.218989898989899,0.614343434343434,0.614343434343434,0.54989898989899,0.517171717171717,NA,NA,NA,0.584646464646465,NA,0.495353535353535,0.612929292929293,0.547070707070707,0.496565656565657,0.496161616161616,0.496161616161616,0.496161616161616,0.496161616161616,0.496161616161616,0.496161616161616
"6",1000,5,2,0,0.1,1.1,3,0.405326633165829,0.404824120603015,0.410854271356784,0.410854271356784,0.387336683417085,0.387336683417085,0.530251256281407,0.530251256281407,0.464924623115578,0.464924623115578,0.541909547738693,0.541909547738693,0.504924623115578,0.422311557788945,NA,NA,NA,0.443517587939698,NA,0.510954773869347,0.492261306532663,0.451658291457286,0.404623115577889,0.405025125628141,0.405025125628141,0.405025125628141,0.405025125628141,0.405025125628141,0.405025125628141
"7",100,10,2,0,0.1,1.1,3,0.515555555555556,0.513333333333333,0.491111111111111,0.491111111111111,0.494444444444444,0.494444444444444,0.470555555555556,0.470555555555556,0.445,0.445,0.427222222222222,0.427222222222222,0.540555555555556,0.521111111111111,NA,NA,NA,0.561666666666667,NA,0.515555555555556,0.449444444444444,0.446111111111111,0.513333333333333,0.513333333333333,0.513333333333333,0.513333333333333,0.513333333333333,0.513333333333333,0.513333333333333
"8",500,10,2,0,0.1,1.1,3,0.507551020408163,0.506938775510204,0.493061224489796,0.493061224489796,0.504285714285714,0.504285714285714,0.445714285714286,0.445714285714286,0.378163265306122,0.378163265306122,0.38265306122449,0.38265306122449,0.504897959183673,0.536224489795918,NA,NA,NA,0.47265306122449,NA,0.444591836734694,0.492448979591837,0.452244897959184,0.507142857142857,0.506938775510204,0.506938775510204,0.506938775510204,0.506938775510204,0.506938775510204,0.506938775510204
"9",1000,10,2,0,0.1,1.1,3,0.571010101010101,0.570909090909091,0.549292929292929,0.549292929292929,0.56979797979798,0.56979797979798,0.406363636363636,0.406363636363636,0.351515151515152,0.351515151515152,0.436818181818182,0.436818181818182,0.564949494949495,0.538686868686869,NA,NA,NA,0.530606060606061,NA,0.534848484848485,0.554141414141414,0.54979797979798,0.570909090909091,0.571010101010101,0.571010101010101,0.571010101010101,0.571010101010101,0.571010101010101,0.571010101010101
"10",100,1,5,0,0.1,1.1,3,0.747474747474748,0.696969696969697,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.747474747474748,0.747474747474748,0.828282828282828,0.828282828282828,0.737373737373737,0.737373737373737,0.808080808080808,0.838383838383838,0.535353535353535,0.727272727272727,0.929292929292929,0.787878787878788,0.939393939393939,0.747474747474748,0.808080808080808,0.797979797979798,NA,0.737373737373737,0.737373737373737,0.737373737373737,0.737373737373737,0.808080808080808,0.808080808080808
"11",500,1,5,0,0.1,1.1,3,0.740480961923848,0.675350701402806,0.637274549098196,0.637274549098196,0.637274549098196,0.637274549098196,0.579158316633267,0.579158316633267,0.571142284569138,0.571142284569138,0.831663326653307,0.831663326653307,0.753507014028056,0.731462925851703,0.81563126252505,0.74749498997996,0.669338677354709,0.703406813627255,0.775551102204409,0.565130260521042,0.615230460921844,0.669338677354709,NA,0.651302605210421,0.651302605210421,0.671342685370741,0.671342685370741,0.727454909819639,0.727454909819639
"12",1000,1,5,0,0.1,1.1,3,0.667667667667668,0.805805805805806,0.760760760760761,0.760760760760761,0.753753753753754,0.753753753753754,0.477477477477477,0.477477477477477,0.803803803803804,0.803803803803804,0.717717717717718,0.717717717717718,0.74974974974975,0.788788788788789,0.622622622622623,0.228228228228228,0.553553553553554,0.686686686686687,0.586586586586587,0.696696696696697,0.763763763763764,0.756756756756757,NA,0.754754754754755,0.754754754754755,0.766766766766767,0.766766766766767,0.811811811811812,0.811811811811812
"13",100,5,5,0,0.1,1.1,3,0.547368421052632,0.509473684210526,0.541052631578947,0.541052631578947,0.541052631578947,0.541052631578947,0.414736842105263,0.414736842105263,0.454736842105263,0.454736842105263,0.549473684210526,0.549473684210526,0.545263157894737,0.536842105263158,0.553684210526316,0.497894736842105,0.458947368421053,0.482105263157895,0.410526315789474,0.557894736842105,0.570526315789474,0.562105263157895,NA,0.551578947368421,0.551578947368421,0.55578947368421,0.55578947368421,0.549473684210526,0.549473684210526
"14",500,5,5,0,0.1,1.1,3,0.557171717171717,0.517979797979798,0.484848484848485,0.484848484848485,0.48969696969697,0.48969696969697,0.641212121212121,0.641212121212121,0.627070707070707,0.627070707070707,0.527676767676768,0.527676767676768,0.482828282828283,0.545050505050505,0.473535353535354,0.467070707070707,0.518787878787879,0.47959595959596,0.521212121212121,0.505454545454545,0.489292929292929,0.507878787878788,NA,0.467878787878788,0.467878787878788,0.502626262626263,0.502626262626263,0.541818181818182,0.541818181818182
"15",1000,5,5,0,0.1,1.1,3,0.476381909547739,0.428542713567839,0.40964824120603,0.40964824120603,0.423115577889447,0.423115577889447,0.483015075376884,0.483015075376884,0.450854271356784,0.450854271356784,0.416683417085427,0.416683417085427,0.398793969849246,0.42391959798995,0.476180904522613,0.412462311557789,0.621708542713568,0.415678391959799,0.566030150753769,0.462713567839196,0.441809045226131,0.34572864321608,NA,0.413065326633166,0.413065326633166,0.419899497487437,0.419899497487437,0.420502512562814,0.420502512562814
"16",100,10,5,0,0.1,1.1,3,0.350555555555556,0.487777777777778,0.493333333333333,0.493333333333333,0.494444444444444,0.494444444444444,0.484444444444444,0.484444444444444,0.455555555555556,0.455555555555556,0.505555555555556,0.505555555555556,0.485555555555556,0.507777777777778,0.538888888888889,0.365,0.480555555555556,0.507777777777778,0.476666666666667,0.486111111111111,0.451111111111111,0.531111111111111,NA,0.491111111111111,0.491111111111111,0.487777777777778,0.487777777777778,0.458888888888889,0.458888888888889
"17",500,10,5,0,0.1,1.1,3,0.505714285714286,0.584285714285714,0.530408163265306,0.530408163265306,0.534897959183673,0.534897959183673,0.509795918367347,0.509795918367347,0.460816326530612,0.460816326530612,0.570612244897959,0.570612244897959,0.564285714285714,0.587551020408163,0.526530612244898,0.493469387755102,0.585714285714286,0.535714285714286,0.576530612244898,0.585102040816327,0.566530612244898,0.529183673469388,NA,0.547755102040816,0.547755102040816,0.566122448979592,0.566122448979592,0.58734693877551,0.58734693877551
"18",1000,10,5,0,0.1,1.1,3,0.401565656565657,0.474646464646465,0.459191919191919,0.459191919191919,0.455555555555556,0.455555555555556,0.386969696969697,0.386969696969697,0.461919191919192,0.461919191919192,0.434242424242424,0.434242424242424,0.449393939393939,0.432222222222222,0.55040404040404,0.378888888888889,0.521717171717172,0.457171717171717,0.505656565656566,0.402424242424242,0.445353535353535,0.466666666666667,NA,0.463131313131313,0.463131313131313,0.47050505050505,0.47050505050505,0.482727272727273,0.482727272727273
"19",100,1,11,0,0.1,1.1,3,0.151515151515152,0.252525252525253,0.292929292929293,0.292929292929293,0.282828282828283,0.282828282828283,0.373737373737374,0.373737373737374,0.686868686868687,0.686868686868687,0.323232323232323,0.323232323232323,0.212121212121212,0.242424242424242,0.666666666666667,0.848484848484849,0.555555555555556,0.313131313131313,0.373737373737374,0.262626262626263,0.313131313131313,0.191919191919192,NA,0.414141414141414,0.414141414141414,0.343434343434343,0.343434343434343,0.272727272727273,0.272727272727273
