"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.858585858585859,0.858585858585859,0.747474747474748,0.747474747474748,0.757575757575758,0.757575757575758,0.0606060606060606,0.0606060606060606,0.151515151515152,0.151515151515152,0.515151515151515,0.515151515151515,0.888888888888889,0.883838383838384,NA,NA,NA,0.939393939393939,NA,0.565656565656566,0.348484848484849,0.808080808080808,0.858585858585859,0.858585858585859,0.858585858585859,0.858585858585859,0.858585858585859,0.858585858585859,0.858585858585859
"2",500,1,2,0,0.1,1.1,3,0.230460921843687,0.210420841683367,0.424849699398798,0.424849699398798,0.360721442885772,0.360721442885772,0.929859719438878,0.929859719438878,0.841683366733467,0.841683366733467,0.539078156312625,0.539078156312625,0.122244488977956,0.354709418837675,NA,NA,NA,0.362725450901804,NA,0.154308617234469,0.24248496993988,0.440881763527054,0.210420841683367,0.208416833667335,0.208416833667335,0.208416833667335,0.208416833667335,0.208416833667335,0.208416833667335
"3",1000,1,2,0,0.1,1.1,3,0.596596596596597,0.598598598598599,0.70970970970971,0.70970970970971,0.677677677677678,0.677677677677678,0.0980980980980981,0.0980980980980981,0.33033033033033,0.33033033033033,0.716216216216216,0.716216216216216,0.436436436436436,0.603603603603604,NA,NA,NA,0.725725725725726,NA,0.540540540540541,0.227227227227227,0.0740740740740741,0.598598598598599,0.598598598598599,0.598598598598599,0.598598598598599,0.598598598598599,0.598598598598599,0.598598598598599
"4",100,5,2,0,0.1,1.1,3,0.604210526315789,0.589473684210526,0.507368421052632,0.507368421052632,0.543157894736842,0.543157894736842,0.203157894736842,0.203157894736842,0.362105263157895,0.362105263157895,0.545263157894737,0.545263157894737,0.678947368421053,0.325263157894737,NA,NA,NA,0.355789473684211,NA,0.465263157894737,0.654736842105263,0.409473684210526,0.589473684210526,0.597894736842105,0.597894736842105,0.597894736842105,0.597894736842105,0.597894736842105,0.597894736842105
"5",500,5,2,0,0.1,1.1,3,0.68,0.678787878787879,0.70020202020202,0.70020202020202,0.704242424242424,0.704242424242424,0.590707070707071,0.590707070707071,0.403838383838384,0.403838383838384,0.598585858585859,0.598585858585859,0.603232323232323,0.51010101010101,NA,NA,NA,0.744242424242424,NA,0.667878787878788,0.596767676767677,0.587070707070707,0.678787878787879,0.678787878787879,0.678787878787879,0.678787878787879,0.678787878787879,0.678787878787879,0.678787878787879
"6",1000,5,2,0,0.1,1.1,3,0.517185929648241,0.517386934673367,0.569447236180905,0.569447236180905,0.549547738693467,0.549547738693467,0.368140703517588,0.368140703517588,0.415477386934673,0.415477386934673,0.515879396984925,0.515879396984925,0.617085427135678,0.310954773869347,NA,NA,NA,0.53748743718593,NA,0.658291457286432,0.45286432160804,0.453869346733668,0.517386934673367,0.517386934673367,0.517386934673367,0.517386934673367,0.517386934673367,0.517386934673367,0.517386934673367
"7",100,10,2,0,0.1,1.1,3,0.453333333333333,0.453333333333333,0.451666666666667,0.451666666666667,0.425555555555556,0.425555555555556,0.48,0.48,0.548333333333333,0.548333333333333,0.452222222222222,0.452222222222222,0.515555555555556,0.455,NA,NA,NA,0.446666666666667,NA,0.429444444444444,0.517222222222222,0.43,0.453333333333333,0.453333333333333,0.453333333333333,0.453333333333333,0.453333333333333,0.453333333333333,0.453333333333333
"8",500,10,2,0,0.1,1.1,3,0.465102040816327,0.45734693877551,0.477142857142857,0.477142857142857,0.486530612244898,0.486530612244898,0.288979591836735,0.288979591836735,0.229489795918367,0.229489795918367,0.479285714285714,0.479285714285714,0.507755102040816,0.423061224489796,NA,NA,NA,0.48530612244898,NA,0.524489795918367,0.514489795918367,0.548775510204082,0.45734693877551,0.456938775510204,0.456938775510204,0.456938775510204,0.456938775510204,0.456938775510204,0.456938775510204
"9",1000,10,2,0,0.1,1.1,3,0.463737373737374,0.465656565656566,0.497171717171717,0.497171717171717,0.486666666666667,0.486666666666667,0.476868686868687,0.476868686868687,0.367979797979798,0.367979797979798,0.505353535353535,0.505353535353535,0.544141414141414,0.546060606060606,NA,NA,NA,0.48989898989899,NA,0.522777777777778,0.524848484848485,0.562121212121212,0.465656565656566,0.465656565656566,0.465656565656566,0.465656565656566,0.465656565656566,0.465656565656566,0.465656565656566
"10",100,1,5,0,0.1,1.1,3,0.313131313131313,0.808080808080808,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798,0.909090909090909,0.909090909090909,0.939393939393939,0.939393939393939,0.919191919191919,0.919191919191919,0.818181818181818,0.828282828282828,0.737373737373737,0.242424242424242,0.797979797979798,0.787878787878788,0.838383838383838,0.848484848484849,0.818181818181818,0.787878787878788,NA,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798,0.717171717171717,0.717171717171717
