"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.1383,0.00763572712097155,0.86238653754677,0.00871097512673505,7.04215150033146,0.0711328434376915,2.59740043200016,2.59740043200017,2.29185854315604,2.29185854315604,1.31776121598443,1.31776121598443,0.0638996179107795,0.002005149892014,NA,NA,NA,0.209127040329894,NA,0.2360508964432,0.002005149892014,0.071065842633373,0.769623383852937,0.0071873241917736,0.0071873241917736,0.0071873241917736,0.0071873241917736,0.0071873241917736,0.0071873241917736
"2",500,1,2,0,0.1,1.1,3,0.4115,0.000149551356955434,0.0350177319231856,7.01758154773259e-05,1.72733244880301,0.00346158807375354,0.724941288205752,0.724941288205753,0.890386261269962,0.890386261269962,0.986773246919003,0.986773246919003,0.0371790787404664,6.29849639823162e-06,NA,NA,NA,0.0305061442026513,NA,0.00926126897356469,2.13182432174906e-05,0.00280814256576194,0.0746293587843322,1.07581008076992e-05,1.07581008076992e-05,1.07581008076992e-05,1.07581008076992e-05,1.07581008076992e-05,1.07581008076992e-05
"3",1000,1,2,0,0.1,1.1,3,0.3607,0.00014032595156243,0.0473562575234724,4.74036611846571e-05,5.19659924426645,0.00520180104531176,0.957413698541063,0.957413698541062,0.929201728725274,0.929201728725274,0.992676444276929,0.992676444276929,0.0488000768000383,4.9071131016265e-05,NA,NA,NA,0.0299416467235845,NA,0.00263294735460874,5.36780958474911e-05,0.0112550205673873,0.140682060354025,1.92638354154349e-05,1.92638354154349e-05,1.92638354154349e-05,1.92638354154349e-05,1.92638354154349e-05,1.92638354154349e-05
"4",100,5,2,0,0.1,1.1,3,0.3892,0.00106381711985509,0.132135651593868,0.00133470355145321,1.31360405692129,0.0132687278476898,0.723786166232717,0.723786166232716,0.856243459233484,0.856243459233484,1.154008488326,1.154008488326,0.0328488618608846,0.000208083586907687,NA,NA,NA,0.00841754350446372,NA,0.0124953546506211,0.000126215703541627,0.0114949431024428,0.109172897393836,0.000140334573104127,0.000140334573104127,0.000140334573104127,0.000140334573104127,0.000140334573104127,0.000140334573104127
"5",500,5,2,0,0.1,1.1,3,0.0762,0.00253167921869045,0.504410431223351,0.00101084254754179,25.0941318843405,0.0502888414515842,1.21649717500765,1.21649717500765,1.23833460106106,1.23833460106106,1.03312902113435,1.03312902113435,0.257575281596674,0.00100108368252541,NA,NA,NA,0.258248095205556,NA,0.0384715078977264,0.00020979656839698,2.57886781796352,1.27395788791496,0.00331047369384515,0.00331047369384515,0.00331047369384515,0.00331047369384515,0.00331047369384515,0.00331047369384515
"6",1000,5,2,0,0.1,1.1,3,0.2003,0.000517909984949397,0.0903376333925718,9.04280614540259e-05,10.0445294763233,0.0100545840603837,1.56154665063111,1.5615466506311,0.90307622157695,0.903076221576949,1.01525761057968,1.01525761057968,0.123562585811229,0.00015061663288142,NA,NA,NA,0.0341656068364898,NA,0.0204431326264441,0.000425240228318594,1.08366523406613,0.519853434066797,0.00029502828404806,0.000295028284048061,0.00029502828404806,0.000295028284048061,0.00029502828404806,0.000295028284048061
"7",100,10,2,0,0.1,1.1,3,0.1362,0.00789222292378036,0.770645706228751,0.00778430006291668,4.49035705917006,0.0453571420118188,1.31222458724307,1.31222458724307,1.19857530899408,1.19857530899408,1.1266596567476,1.1266596567476,0.0651056709829257,0.000850055370107128,NA,NA,NA,0.113919659281672,NA,0.175524180365219,0.00140742449380732,0.166055655473513,0.783707072047978,0.00673814859265102,0.00673814859265101,0.00673814859265102,0.00673814859265101,0.00673814859265102,0.00673814859265101
"8",500,10,2,0,0.1,1.1,3,0.3708,0.000257575866257589,0.0390199176889671,7.81962278336018e-05,1.46024668988446,0.00292634607191275,0.71312092215593,0.71312092215593,0.826943695239198,0.826943695239197,1.06596711691817,1.06596711691817,0.00160195983519096,2.86384233342818e-05,NA,NA,NA,0.0385786403236478,NA,0.00389544486725379,5.81915388177118e-05,0.0205106123892809,0.129555728393549,3.2150571740265e-05,3.2150571740265e-05,3.2150571740265e-05,3.2150571740265e-05,3.2150571740265e-05,3.2150571740265e-05
"9",1000,10,2,0,0.1,1.1,3,0.4632,2.22408948015174e-05,0.0799868891528784,8.00669561089873e-05,1.94501396663095,0.00194696092755851,0.967940932672294,0.967940932672295,1.00889888574613,1.00889888574613,1.0232975411112,1.0232975411112,0.719033970509991,2.70850275516238e-05,NA,NA,NA,0.00806918540037281,NA,0.0558173009914726,7.96291033724195e-05,0.00198805282759432,0.0222794054026599,4.63419844609266e-07,4.63419844609265e-07,4.63419844609266e-07,4.63419844609265e-07,4.63419844609266e-07,4.63419844609265e-07
"10",100,1,5,0,0.1,1.1,3,0.0484,0.0825492218594996,113.663281260143,1.14811395212266,105.617506075542,1.06684349571254,1.0823723113757,1.0823723113757,1.37788702609742,1.37788702609742,1.21828299868091,1.21828299868091,1.80479736457694,0.0278585819369643,0.630741561748478,0.9453622909687,0.67187379582027,2.22899839002124,0.333067126122087,1.80479736457694,0.0225151352527398,2.80552075222188,NA,0.029779147471571,0.029779147471571,0.0134690092725166,0.0134690092725166,0.0103913079197974,0.0103913079197974
"11",500,1,5,0,0.1,1.1,3,0.0359,0.0211270989021262,105.36461264858,0.211151528353868,682.433562487927,1.36760232963512,1.36213627385376,1.36213627385376,1.48644675728547,1.48644675728547,1.52203215263609,1.52203215263609,3.66250740105118,0.00602249984672143,0.624545842704008,0.880871683603189,0.792007247324475,3.24138288655472,0.271332414025705,3.005227423514,0.00533197400074714,2.67018799653741,NA,0.0177094542086867,0.0177094542086867,0.00540581684582432,0.00540581684582432,0.00208975087319405,0.00208975087319405
"12",1000,1,5,0,0.1,1.1,3,0.0668,0.00755472431063096,48.3805595731587,0.0484289885617204,713.177386330625,0.713891277608233,0.987567113891407,0.987567113891407,1.02680700234476,1.02680700234476,1.25160057264797,1.25160057264797,2.5532457999179,0.00234429817751736,0.6970164964474,0.831648395848695,0.722583465068732,1.86692019978592,0.236643042547246,2.56728731314925,0.00151009835032425,1.46888980199273,NA,0.00119426903424799,0.00119426903424799,0.000523777643491348,0.000523777643491347,0.000514892679885681,0.000514892679885681
"13",100,5,5,0,0.1,1.1,3,0.0413,0.117369141343574,161.734340182054,1.63368020385913,149.633114104061,1.51144559701072,1.30285753964137,1.30285753964137,1.33322870092519,1.33322870092519,1.43782540639803,1.43782540639802,3.40849368444703,0.0385823163404171,0.65254930966419,0.623908130254207,0.675443577731471,2.29146129956647,0.363218339979814,2.29146129956647,0.0239870682649643,3.94207048040715,NA,0.127185782964899,0.127185782964899,0.0585903034156154,0.0585903034156154,0.0623894381805792,0.0623894381805791
"14",500,5,5,0,0.1,1.1,3,0.3393,0.00906529355368611,16.0869040685449,0.0322382847065028,107.265750347293,0.21496142354167,0.958951032885711,0.958951032885711,1.02467725266845,1.02467725266845,0.969173296095432,0.969173296095431,0.52120526270019,0.0012907183702144,0.711056455925784,0.635274029942647,0.632645910764392,0.689854758501837,0.324270731842904,0.630605821436643,0.0010592935704614,0.840880519981567,NA,2.05033378946386e-05,2.05033378946386e-05,2.38390621064736e-06,2.38390621064736e-06,6.9769893684112e-08,6.97698936841119e-08
"15",1000,5,5,0,0.1,1.1,3,0.0083,0.00541496027094579,43.8995734185115,0.0439435169354469,640.710543520715,0.641351895416131,1.12238584933269,1.12238584933269,1.13197244718919,1.13197244718919,1.43250029238938,1.43250029238938,2.04859549512093,0.00234132218596203,0.883388647150147,0.427342877427493,0.57245542849768,1.80269434244978,0.321317947926558,1.7807263849829,0.00203477193387947,2.59029435497085,NA,0.00195075252451589,0.00195075252451589,0.000249281668001217,0.000249281668001218,0.000252822236368328,0.000252822236368328
"16",100,10,5,0,0.1,1.1,3,0.2188,0.0209957394658282,36.9788392586194,0.373523628874943,34.4688018366368,0.348169715521584,0.806681016254316,0.806681016254315,1.79136423366883,1.79136423366883,1.02256989932471,1.02256989932471,0.754759906860588,0.00856542161080721,0.915205160902103,0.640305602565027,0.736369792665315,0.754759906860588,0.0808478649978992,0.37904502903399,0.009617427677726,1.15495101985885,NA,0.00268495127184972,0.00268495127184971,7.63985097330203e-05,7.63985097330203e-05,5.97997948307732e-05,5.97997948307732e-05
"17",500,10,5,0,0.1,1.1,3,0.227,0.00510670913030288,27.953026658379,0.0560180894957495,201.409529472913,0.403626311568964,1.0376524917385,1.0376524917385,1.12344770446813,1.12344770446813,1.02287467632582,1.02287467632582,2.15065821831815,0.00299310786576539,0.781949144358208,0.521845446508184,0.751140216496234,0.961776951251653,0.294180443632736,1.04640369090569,0.00586681872902339,3.09425642034674,NA,0.0315227533531612,0.0315227533531612,3.39350792669829e-05,3.39350792669829e-05,2.37918220022451e-05,2.37918220022451e-05
"18",1000,10,5,0,0.1,1.1,3,0.1146,0.00324775501682389,32.7012202287278,0.0327339541829107,492.498034912768,0.492991025938706,1.18200203739438,1.18200203739438,1.09792986635944,1.09792986635944,1.14667225519706,1.14667225519706,1.54052975483448,0.000709102129327334,0.620678793581917,0.742870524000018,0.737449612828196,1.21640705511003,0.107798652672422,1.4183827770547,0.00123629944250928,1.23533371001055,NA,0.000228695971700872,0.000228695971700872,4.99165893698917e-05,4.99165893698917e-05,1.59116848538195e-05,1.59116848538195e-05
"19",100,1,11,0,0.1,1.1,3,0.0862,0.265742550591698,7102.82537517903,71.7457108603943,227.003180191055,2.29296141607127,0.9842917338173,0.9842917338173,0.937377252757036,0.937377252757035,1.01828288483153,1.01828288483153,5.06432876464899,0.0519779482445258,0.358331972184969,0.314690432601711,0.312978542575705,5.06432876464899,0.41272067771074,4.36390484191904,0.0440798468880711,5.19054304049508,NA,0.0762803432895479,0.0762803432895479,0.0171211052314629,0.0171211052314629,0.0123443068645901,0.0123443068645901
"20",500,1,11,0,0.1,1.1,3,0.186,0.0263922594114471,3805.38890503532,7.62602986981027,694.525305975917,1.39183428051286,0.981814074901536,0.981814074901536,1.07135775398652,1.07135775398652,0.971400171573154,0.971400171573154,3.25315956733763,0.00649377726558642,0.320312330155272,0.359944702950401,0.352260633233652,3.2375777319216,0.236338015434471,3.22199589650557,0.00657373294515151,2.788918548435,NA,0.000115255241173357,0.000115255241173357,2.46819246765939e-05,2.46819246765939e-05,1.51922500048857e-05,1.51922500048857e-05
"21",1000,1,11,0,0.1,1.1,3,0.0104,0.0322159200145906,8302.91156250963,8.31122278529492,3236.46787518297,3.23970758276573,1.29974204932711,1.29974204932711,1.41430650182434,1.41430650182434,1.29280005666104,1.29280005666104,7.3421851592461,0.00724613018722676,0.259313276678748,0.287507089168846,0.258092335030522,7.39552269491873,0.50552792091995,6.6463455624372,0.00617242002687038,7.32951298452449,NA,0.0133857482079739,0.0133857482079739,0.00109193190659121,0.00109193190659121,0.000174680792298732,0.000174680792298731
"22",100,5,11,0,0.1,1.1,3,0.056,0.119125960303997,8085.01809441259,81.6668494385111,354.654303042909,3.58236669740312,0.990781344994462,0.990781344994462,1.21771327735252,1.21771327735252,0.947682379612217,0.947682379612217,7.82428108170476,0.0819155368249272,0.307420308703977,0.321348855156869,0.307420308703977,7.82428108170476,0.535711718396027,11.8847089706313,0.0595350762402658,6.77827014848528,NA,1.26604284385978,1.26604284385978,0.205031891152323,0.205031891152322,0.0895335782576335,0.0895335782576326
"23",500,5,11,0,0.1,1.1,3,0.0148,0.11795760355914,8964.22098915574,17.964370719751,1705.19875512126,3.4172319741909,1.08167256345769,1.08167256345769,1.43799170994171,1.43799170994171,1.12262159159227,1.12262159159227,7.99552176228989,0.0149375334460223,0.183981181528077,0.101748828731684,0.276541129717215,7.73018252525369,0.460725568833462,8.06773474841142,0.015692234284497,8.06883099334626,NA,0.0292532748183832,0.0292532748183833,0.00129107537457709,0.00129107537457709,0.00689300186402735,0.00689300186402734
