"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.13865,0.00798060111099098,0.411966983442633,0.0041612826610367,4.58265652302772,0.0462894598285628,1.13563640106408,1.13563640106408,0.999787598296375,0.999787598296375,1.01738557648647,1.01738557648647,0.13933041914005,0.000139425717275897,NA,NA,NA,0.0358798544494865,NA,0.130007660041986,0.000709358516155403,0.0854045118248099,0.798245310882108,0.00549422203902303,0.00549422203902303,0.00549422203902303,0.00549422203902303,0.00549422203902303,0.00549422203902303
"2",500,1,2,0,0.1,1.1,3,0.3777,0.000297540010963673,0.0687445803850638,0.000137764690150428,2.96089452290972,0.00593365635853652,0.78493603746116,0.78493603746116,1.04106098875076,1.04106098875076,0.98674610256534,0.98674610256534,0.00773487243008905,6.44618171846479e-05,NA,NA,NA,0.0286985985169879,NA,0.0245303906634283,7.47477044491379e-05,0.0166448258478136,0.150285356731192,7.78730913130029e-05,7.78730913130029e-05,7.78730913130029e-05,7.78730913130029e-05,7.78730913130029e-05,7.78730913130029e-05
"3",1000,1,2,0,0.1,1.1,3,0.2627,0.000360980270020683,0.0529822465665011,5.30352818483501e-05,6.25041408470717,0.00625667075546263,1.07130855997114,1.07130855997114,1.07532538193803,1.07532538193803,0.967954431429783,0.967954431429783,0.0762896676089717,5.45585946994457e-05,NA,NA,NA,0.0492633352244591,NA,0.0732968250387371,8.76225734785172e-05,0.0148655184139847,0.361689944834791,0.000159460186366419,0.00015946018636642,0.000159460186366419,0.00015946018636642,0.000159460186366419,0.00015946018636642
"4",100,5,2,0,0.1,1.1,3,0.15815,0.00681362118380819,0.279778661933042,0.00282604709023275,2.83467020262196,0.0286330323497168,1.45357160653378,1.45357160653378,0.962589636470389,0.962589636470389,1.12456233204012,1.12456233204012,0.025915068758485,0.000370204205625689,NA,NA,NA,0.0516504974632875,NA,0.0432844106650528,0.0014256216737819,0.0134756849021235,0.690400846807981,0.00394145104440185,0.00394145104440185,0.00394145104440185,0.00394145104440185,0.00394145104440185,0.00394145104440185
"5",500,5,2,0,0.1,1.1,3,0.3005,0.000775917749455398,0.111091572188364,0.000222628401179085,5.47040395502833,0.0109627333768103,0.848332468107911,0.848332468107913,0.803018733074203,0.803018733074203,1.01354962783498,1.01354962783498,0.105009649721656,8.80136823383295e-05,NA,NA,NA,0.0344177878848173,NA,0.0861467604660061,0.000193526966634735,0.0372260680377612,0.387848940926127,0.000536455615874556,0.000536455615874557,0.000536455615874556,0.000536455615874557,0.000536455615874556,0.000536455615874557
"6",1000,5,2,0,0.1,1.1,3,0.16605,0.000724456853056013,0.0894163538159277,8.95058596756036e-05,16.533900278403,0.0165504507291321,0.903189613463488,0.903189613463487,1.01730676709373,1.01730676709373,0.99432698630508,0.99432698630508,0.0248400970191905,8.14952631666151e-06,NA,NA,NA,0.0354441134085341,NA,0.141425369861173,3.22442993275739e-06,0.100271222143584,0.724260440925726,0.000581595541214598,0.000581595541214598,0.000581595541214598,0.000581595541214598,0.000581595541214598,0.000581595541214598
"7",100,10,2,0,0.1,1.1,3,0.1424,0.00138447253050871,0.662809219621654,0.00669504262244095,2.67518988512664,0.0270221200517843,0.825807706898794,0.825807706898794,0.969126491009866,0.969126491009866,1.11447955577013,1.11447955577013,0.0602370453511815,0.00038072755651093,NA,NA,NA,0.0264634189998644,NA,0.0779912251354794,0.000678544155009896,0.126705923026339,0.13707937897945,0.00040042968815649,0.000400429688156491,0.00040042968815649,0.000400429688156491,0.00040042968815649,0.000400429688156491
"8",500,10,2,0,0.1,1.1,3,0.23205,0.000839123391642208,0.1479984209988,0.000296590022041683,5.71650286696441,0.0114559175690669,1.31506414990779,1.3150641499078,1.15882886610067,1.15882886610068,1.01666332139905,1.01666332139905,0.0594528672317284,0.000118819656365604,NA,NA,NA,0.049206075259426,NA,0.134300969696967,0.000235193330210237,0.227698948243007,0.41881523240829,0.000370441746649803,0.000370441746649803,0.000370441746649803,0.000370441746649803,0.000370441746649803,0.000370441746649803
"9",1000,10,2,0,0.1,1.1,3,0.14235,0.00206586216586096,0.0605664223763789,6.06270494258043e-05,173.333005710562,0.173506512222785,0.728506644349057,0.728506644349058,0.854510876611148,0.854510876611148,0.992969019108527,0.992969019108527,0.109779362497929,4.14222924387322e-05,NA,NA,NA,0.764851858894824,NA,0.053763214409906,4.9622119796415e-05,0.113566243054133,2.07936240518792,0.00670652003240589,0.00670652003240589,0.00670652003240589,0.00670652003240589,0.00670652003240589,0.00670652003240589
"10",100,1,5,0,0.1,1.1,3,0.14005,0.0555155972041708,77.713371537957,0.784983550888455,71.8315104770885,0.725570812899884,0.945930160209412,0.945930160209412,1.10258711052237,1.10258711052237,1.10108517976576,1.10108517976576,1.85387051079979,0.0165212975878348,0.761157185539923,0.611401601840605,0.593160196629309,1.63560846119565,0.36785464500732,1.21596846195876,0.015710215280007,1.71207946709168,NA,0.0048358912037426,0.0048358912037426,0.00258406987645082,0.00258406987645082,0.00268838376257243,0.00268838376257243
