"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.484848484848485,0.484848484848485,0.46969696969697,0.46969696969697,0.560606060606061,0.560606060606061,0.47979797979798,0.47979797979798,0.303030303030303,0.303030303030303,0.328282828282828,0.328282828282828,0.376262626262626,0.222222222222222,NA,NA,NA,0.328282828282828,NA,0.429292929292929,0.247474747474747,0.474747474747475,0.484848484848485,0.484848484848485,0.484848484848485,0.484848484848485,0.484848484848485,0.484848484848485,0.484848484848485
"2",500,1,2,0,0.1,1.1,3,0.238476953907816,0.245490981963928,0.19939879759519,0.19939879759519,0.153306613226453,0.153306613226453,0.240480961923848,0.240480961923848,0.382765531062124,0.382765531062124,0.248997995991984,0.248997995991984,0.172344689378758,0.130260521042084,NA,NA,NA,0.315130260521042,NA,0.202404809619238,0.282565130260521,0.268537074148297,0.245490981963928,0.245490981963928,0.245490981963928,0.245490981963928,0.245490981963928,0.245490981963928,0.245490981963928
"3",1000,1,2,0,0.1,1.1,3,0.444944944944945,0.441941941941942,0.341841841841842,0.341841841841842,0.373873873873874,0.373873873873874,0.738738738738739,0.738738738738739,0.544544544544544,0.544544544544544,0.220970970970971,0.220970970970971,0.559059059059059,0.508508508508509,NA,NA,NA,0.439439439439439,NA,0.629129129129129,0.583083083083083,0.245745745745746,0.441941941941942,0.441941941941942,0.441941941941942,0.441941941941942,0.441941941941942,0.441941941941942,0.441941941941942
"4",100,5,2,0,0.1,1.1,3,0.426315789473684,0.427368421052632,0.410526315789474,0.410526315789474,0.405263157894737,0.405263157894737,0.465263157894737,0.465263157894737,0.432631578947368,0.432631578947368,0.504210526315789,0.504210526315789,0.556842105263158,0.483157894736842,NA,NA,NA,0.364210526315789,NA,0.475789473684211,0.507368421052632,0.363684210526316,0.426315789473684,0.428421052631579,0.428421052631579,0.428421052631579,0.428421052631579,0.428421052631579,0.428421052631579
"5",500,5,2,0,0.1,1.1,3,0.516666666666667,0.517171717171717,0.497575757575758,0.497575757575758,0.513939393939394,0.513939393939394,0.361717171717172,0.361717171717172,0.341313131313131,0.341313131313131,0.514343434343434,0.514343434343434,0.477979797979798,0.556363636363636,NA,NA,NA,0.464848484848485,NA,0.51010101010101,0.515757575757576,0.465656565656566,0.517171717171717,0.517171717171717,0.517171717171717,0.517171717171717,0.517171717171717,0.517171717171717,0.517171717171717
"6",1000,5,2,0,0.1,1.1,3,0.441909547738693,0.443819095477387,0.501407035175879,0.501407035175879,0.470653266331658,0.470653266331658,0.353366834170854,0.353366834170854,0.366683417085427,0.366683417085427,0.487638190954774,0.487638190954774,0.550753768844221,0.47356783919598,NA,NA,NA,0.46070351758794,NA,0.454472361809045,0.411557788944724,0.402814070351759,0.443819095477387,0.443819095477387,0.443819095477387,0.443819095477387,0.443819095477387,0.443819095477387,0.443819095477387
"7",100,10,2,0,0.1,1.1,3,0.585833333333333,0.585555555555556,0.572777777777778,0.572777777777778,0.555555555555556,0.555555555555556,0.486388888888889,0.486388888888889,0.428055555555556,0.428055555555556,0.511388888888889,0.511388888888889,0.572777777777778,0.5025,NA,NA,NA,0.563888888888889,NA,0.528611111111111,0.538888888888889,0.606388888888889,0.585,0.584444444444444,0.584444444444444,0.584444444444444,0.584444444444444,0.584444444444444,0.584444444444444
"8",500,10,2,0,0.1,1.1,3,0.595765306122449,0.599489795918367,0.55969387755102,0.55969387755102,0.581836734693878,0.581836734693878,0.488367346938775,0.488367346938775,0.466938775510204,0.466938775510204,0.531428571428571,0.531428571428571,0.586326530612245,0.644183673469388,NA,NA,NA,0.604795918367347,NA,0.628928571428572,0.578826530612245,0.511530612244898,0.599489795918367,0.599591836734694,0.599591836734694,0.599591836734694,0.599591836734694,0.599591836734694,0.599591836734694
"9",1000,10,2,0,0.1,1.1,3,0.504166666666667,0.506515151515152,0.49449494949495,0.49449494949495,0.497828282828283,0.497828282828283,0.466161616161616,0.466161616161616,0.450732323232323,0.450732323232323,0.586641414141414,0.586641414141414,0.52550505050505,0.565757575757576,NA,NA,NA,0.513282828282828,NA,0.559469696969697,0.584141414141414,0.517676767676768,0.506515151515152,0.506515151515152,0.506515151515152,0.506515151515152,0.506515151515152,0.506515151515152,0.506515151515152
"10",100,1,5,0,0.1,1.1,3,0.373737373737374,0.505050505050505,0.338383838383838,0.338383838383838,0.338383838383838,0.338383838383838,0.358585858585859,0.358585858585859,0.338383838383838,0.338383838383838,0.297979797979798,0.297979797979798,0.419191919191919,0.318181818181818,0.373737373737374,0.391414141414141,0.689393939393939,0.30050505050505,0.565656565656566,0.358585858585859,0.242424242424242,0.282828282828283,NA,0.292929292929293,0.292929292929293,0.353535353535354,0.353535353535354,0.474747474747475,0.474747474747475
