"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.631313131313131,0.631313131313131,0.616161616161616,0.616161616161616,0.641414141414141,0.641414141414141,0.72979797979798,0.72979797979798,0.452020202020202,0.452020202020202,0.580808080808081,0.580808080808081,0.46969696969697,0.560606060606061,NA,NA,NA,0.611111111111111,NA,0.595959595959596,0.755050505050505,0.474747474747475,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131,0.631313131313131
"2",500,1,2,0,0.1,1.1,3,0.380761523046092,0.385771543086172,0.469939879759519,0.469939879759519,0.371743486973948,0.371743486973948,0.19438877755511,0.19438877755511,0.428857715430862,0.428857715430862,0.655811623246493,0.655811623246493,0.408817635270541,0.344689378757515,NA,NA,NA,0.5,NA,0.161322645290581,0.430360721442886,0.294589178356713,0.385771543086172,0.385771543086172,0.385771543086172,0.385771543086172,0.385771543086172,0.385771543086172,0.385771543086172
"3",1000,1,2,0,0.1,1.1,3,0.441441441441441,0.435935935935936,0.469469469469469,0.469469469469469,0.431431431431431,0.431431431431431,0.839089089089089,0.839089089089089,0.599099099099099,0.599099099099099,0.334834834834835,0.334834834834835,0.422422422422422,0.513013013013013,NA,NA,NA,0.514014014014014,NA,0.592592592592593,0.535035035035035,0.216216216216216,0.435935935935936,0.435935935935936,0.435935935935936,0.435935935935936,0.435935935935936,0.435935935935936,0.435935935935936
"4",100,5,2,0,0.1,1.1,3,0.449473684210526,0.443157894736842,0.44,0.44,0.452631578947368,0.452631578947368,0.468421052631579,0.468421052631579,0.483157894736842,0.483157894736842,0.40578947368421,0.40578947368421,0.462631578947368,0.540526315789474,NA,NA,NA,0.335263157894737,NA,0.431578947368421,0.495263157894737,0.413157894736842,0.44421052631579,0.442105263157895,0.442105263157895,0.442105263157895,0.442105263157895,0.442105263157895,0.442105263157895
"5",500,5,2,0,0.1,1.1,3,0.58959595959596,0.589090909090909,0.60949494949495,0.60949494949495,0.601414141414141,0.601414141414141,0.424545454545455,0.424545454545455,0.416969696969697,0.416969696969697,0.502020202020202,0.502020202020202,0.544040404040404,0.55020202020202,NA,NA,NA,0.543838383838384,NA,0.548888888888889,0.58010101010101,0.527979797979798,0.589090909090909,0.589292929292929,0.589292929292929,0.589292929292929,0.589292929292929,0.589292929292929,0.589292929292929
"6",1000,5,2,0,0.1,1.1,3,0.585075376884422,0.58572864321608,0.591959798994975,0.591959798994975,0.591155778894472,0.591155778894472,0.43286432160804,0.43286432160804,0.44356783919598,0.44356783919598,0.391507537688442,0.391507537688442,0.541758793969849,0.555376884422111,NA,NA,NA,0.619045226130653,NA,0.591658291457286,0.565025125628141,0.506934673366834,0.58572864321608,0.585829145728643,0.585829145728643,0.585829145728643,0.585829145728643,0.585829145728643,0.585829145728643
"7",100,10,2,0,0.1,1.1,3,0.448888888888889,0.45,0.448611111111111,0.448611111111111,0.431666666666667,0.431666666666667,0.4125,0.4125,0.370555555555556,0.370555555555556,0.405,0.405,0.454722222222222,0.476944444444444,NA,NA,NA,0.448055555555556,NA,0.529722222222222,0.510833333333333,0.490555555555556,0.45,0.45,0.45,0.45,0.45,0.45,0.45
"8",500,10,2,0,0.1,1.1,3,0.466428571428571,0.465510204081633,0.498265306122449,0.498265306122449,0.481326530612245,0.481326530612245,0.405102040816327,0.405102040816327,0.365357142857143,0.365357142857143,0.383724489795918,0.383724489795918,0.488010204081633,0.510714285714286,NA,NA,NA,0.466836734693878,NA,0.514285714285714,0.466479591836735,0.447397959183673,0.465510204081633,0.465102040816327,0.465102040816327,0.465102040816327,0.465102040816327,0.465102040816327,0.465102040816327
"9",1000,10,2,0,0.1,1.1,3,0.433888888888889,0.431313131313131,0.461464646464646,0.461464646464646,0.446818181818182,0.446818181818182,0.455555555555556,0.455555555555556,0.410631313131313,0.410631313131313,0.435176767676768,0.435176767676768,0.53510101010101,0.500151515151515,NA,NA,NA,0.463308080808081,NA,0.436843434343434,0.500606060606061,0.490252525252525,0.431313131313131,0.431212121212121,0.431212121212121,0.431212121212121,0.431212121212121,0.431212121212121,0.431212121212121
"10",100,1,5,0,0.1,1.1,3,0.585858585858586,0.525252525252525,0.52020202020202,0.52020202020202,0.52020202020202,0.52020202020202,0.595959595959596,0.595959595959596,0.515151515151515,0.515151515151515,0.560606060606061,0.560606060606061,0.54040404040404,0.515151515151515,0.823232323232323,0.702020202020202,0.631313131313131,0.48989898989899,0.651515151515152,0.535353535353535,0.515151515151515,0.527777777777778,NA,0.611111111111111,0.611111111111111,0.616161616161616,0.616161616161616,0.570707070707071,0.570707070707071
"11",500,1,5,0,0.1,1.1,3,0.643286573146293,0.666332665330661,0.583166332665331,0.583166332665331,0.577154308617234,0.577154308617234,0.661322645290581,0.661322645290581,0.75250501002004,0.75250501002004,0.497995991983968,0.497995991983968,0.544088176352705,0.535070140280561,0.517034068136273,0.559118236472946,0.541082164328657,0.589178356713427,0.507014028056112,0.668336673346693,0.520040080160321,0.453907815631262,NA,0.592184368737475,0.592184368737475,0.628256513026052,0.628256513026052,0.662324649298597,0.662324649298597
"12",1000,1,5,0,0.1,1.1,3,0.487737737737738,0.55005005005005,0.606106106106106,0.606106106106106,0.59009009009009,0.59009009009009,0.444444444444444,0.444444444444444,0.381381381381381,0.381381381381381,0.577077077077077,0.577077077077077,0.638138138138138,0.637137137137137,0.481481481481481,0.553053053053053,0.508008008008008,0.587587587587588,0.497497497497497,0.555055055055055,0.631131131131131,0.581581581581582,NA,0.572572572572573,0.572572572572573,0.572072072072072,0.572072072072072,0.624124124124124,0.624124124124124
"13",100,5,5,0,0.1,1.1,3,0.492631578947368,0.416842105263158,0.410526315789474,0.410526315789474,0.409473684210526,0.409473684210526,0.398947368421053,0.398947368421053,0.34,0.34,0.405263157894737,0.405263157894737,0.376315789473684,0.396842105263158,0.419473684210526,0.416315789473684,0.491578947368421,0.430526315789474,0.441052631578947,0.418947368421053,0.4,0.433157894736842,NA,0.397894736842105,0.397894736842105,0.396842105263158,0.396842105263158,0.410526315789474,0.410526315789474
"14",500,5,5,0,0.1,1.1,3,0.492222222222222,0.48040404040404,0.478181818181818,0.478181818181818,0.477171717171717,0.477171717171717,0.456969696969697,0.456969696969697,0.52,0.52,0.491919191919192,0.491919191919192,0.475454545454545,0.482222222222222,0.385252525252525,0.474949494949495,0.519191919191919,0.474545454545455,0.503434343434343,0.547979797979798,0.523030303030303,0.444848484848485,NA,0.489292929292929,0.489292929292929,0.469292929292929,0.469292929292929,0.498989898989899,0.498989898989899
