"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.47979797979798,0.47979797979798,0.414141414141414,0.414141414141414,0.439393939393939,0.439393939393939,0.467171717171717,0.467171717171717,0.272727272727273,0.272727272727273,0.426767676767677,0.426767676767677,0.257575757575758,0.669191919191919,NA,NA,NA,0.505050505050505,NA,0.44949494949495,0.409090909090909,0.409090909090909,0.47979797979798,0.47979797979798,0.47979797979798,0.47979797979798,0.47979797979798,0.47979797979798,0.47979797979798
"2",500,1,2,0,0.1,1.1,3,0.435871743486974,0.435871743486974,0.497995991983968,0.497995991983968,0.435871743486974,0.435871743486974,0.345691382765531,0.345691382765531,0.371743486973948,0.371743486973948,0.26503006012024,0.26503006012024,0.396793587174349,0.387775551102204,NA,NA,NA,0.460921843687375,NA,0.514028056112224,0.475951903807615,0.395791583166333,0.435871743486974,0.435871743486974,0.435871743486974,0.435871743486974,0.435871743486974,0.435871743486974,0.435871743486974
"3",1000,1,2,0,0.1,1.1,3,0.588338338338338,0.584084084084084,0.385885885885886,0.385885885885886,0.503503503503503,0.503503503503503,0.347347347347347,0.347347347347347,0.374374374374374,0.374374374374374,0.537537537537538,0.537537537537538,0.398898898898899,0.549049049049049,NA,NA,NA,0.459209209209209,NA,0.689189189189189,0.320820820820821,0.471471471471472,0.584084084084084,0.584084084084084,0.584084084084084,0.584084084084084,0.584084084084084,0.584084084084084,0.584084084084084
"4",100,5,2,0,0.1,1.1,3,0.534736842105263,0.532631578947368,0.550526315789474,0.550526315789474,0.533684210526316,0.533684210526316,0.489473684210526,0.489473684210526,0.465789473684211,0.465789473684211,0.44421052631579,0.44421052631579,0.539473684210526,0.509473684210526,NA,NA,NA,0.514736842105263,NA,0.584736842105263,0.556315789473684,0.531052631578947,0.532631578947368,0.534736842105263,0.534736842105263,0.534736842105263,0.534736842105263,0.534736842105263,0.534736842105263
"5",500,5,2,0,0.1,1.1,3,0.554545454545455,0.553131313131313,0.548080808080808,0.548080808080808,0.560808080808081,0.560808080808081,0.388888888888889,0.388888888888889,0.385454545454545,0.385454545454545,0.555959595959596,0.555959595959596,0.46959595959596,0.577171717171717,NA,NA,NA,0.545555555555556,NA,0.515353535353535,0.496868686868687,0.49030303030303,0.553333333333333,0.553131313131313,0.553131313131313,0.553131313131313,0.553131313131313,0.553131313131313,0.553131313131313
"6",1000,5,2,0,0.1,1.1,3,0.506482412060302,0.505628140703518,0.461507537688442,0.461507537688442,0.497286432160804,0.497286432160804,0.427286432160804,0.427286432160804,0.432110552763819,0.432110552763819,0.496331658291457,0.496331658291457,0.562010050251256,0.395577889447236,NA,NA,NA,0.503467336683417,NA,0.508341708542714,0.520502512562814,0.529447236180905,0.505628140703518,0.505527638190955,0.505527638190955,0.505527638190955,0.505527638190955,0.505527638190955,0.505527638190955
"7",100,10,2,0,0.1,1.1,3,0.431111111111111,0.431666666666667,0.431111111111111,0.431111111111111,0.446111111111111,0.446111111111111,0.504722222222222,0.504722222222222,0.478611111111111,0.478611111111111,0.454166666666667,0.454166666666667,0.449444444444444,0.5025,NA,NA,NA,0.476666666666667,NA,0.497222222222222,0.465277777777778,0.520833333333333,0.431666666666667,0.431111111111111,0.431111111111111,0.431111111111111,0.431111111111111,0.431111111111111,0.431111111111111
"8",500,10,2,0,0.1,1.1,3,0.469948979591837,0.472551020408163,0.491224489795918,0.491224489795918,0.478163265306122,0.478163265306122,0.498163265306122,0.498163265306122,0.44969387755102,0.44969387755102,0.467959183673469,0.467959183673469,0.521632653061225,0.537040816326531,NA,NA,NA,0.476887755102041,NA,0.504081632653061,0.46780612244898,0.505510204081633,0.472448979591837,0.472959183673469,0.472959183673469,0.472959183673469,0.472959183673469,0.472959183673469,0.472959183673469
"9",1000,10,2,0,0.1,1.1,3,0.481010101010101,0.479545454545455,0.479444444444444,0.479444444444444,0.482929292929293,0.482929292929293,0.458282828282828,0.458282828282828,0.441590909090909,0.441590909090909,0.376237373737374,0.376237373737374,0.448737373737374,0.512651515151515,NA,NA,NA,0.498762626262626,NA,0.46790404040404,0.486666666666667,0.528914141414141,0.479545454545455,0.47969696969697,0.47969696969697,0.47969696969697,0.47969696969697,0.47969696969697,0.47969696969697
"10",100,1,5,0,0.1,1.1,3,0.474747474747475,0.393939393939394,0.393939393939394,0.393939393939394,0.404040404040404,0.404040404040404,0.398989898989899,0.398989898989899,0.409090909090909,0.409090909090909,0.419191919191919,0.419191919191919,0.419191919191919,0.325757575757576,0.333333333333333,0.404040404040404,0.484848484848485,0.580808080808081,0.414141414141414,0.590909090909091,0.472222222222222,0.429292929292929,NA,0.44949494949495,0.44949494949495,0.404040404040404,0.404040404040404,0.414141414141414,0.414141414141414
