"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.712121212121212,0.712121212121212,0.51010101010101,0.51010101010101,0.666666666666667,0.666666666666667,0.73989898989899,0.73989898989899,0.318181818181818,0.318181818181818,0.661616161616162,0.661616161616162,0.813131313131313,0.48989898989899,NA,NA,NA,0.434343434343434,NA,0.454545454545455,0.797979797979798,0.434343434343434,0.712121212121212,0.712121212121212,0.712121212121212,0.712121212121212,0.712121212121212,0.712121212121212,0.712121212121212
"2",500,1,2,0,0.1,1.1,3,0.403807615230461,0.409819639278557,0.602204408817635,0.602204408817635,0.502004008016032,0.502004008016032,0.82815631262525,0.82815631262525,0.881763527054108,0.881763527054108,0.623246492985972,0.623246492985972,0.429859719438878,0.585170340681363,NA,NA,NA,0.493486973947896,NA,0.381763527054108,0.557114228456914,0.483967935871743,0.409819639278557,0.410821643286573,0.410821643286573,0.410821643286573,0.410821643286573,0.410821643286573,0.410821643286573
"3",1000,1,2,0,0.1,1.1,3,0.628628628628629,0.622622622622623,0.642142142142142,0.642142142142142,0.619119119119119,0.619119119119119,0.48023023023023,0.48023023023023,0.429429429429429,0.429429429429429,0.0718218218218218,0.0718218218218218,0.839339339339339,0.681681681681682,NA,NA,NA,0.600850850850851,NA,0.421421421421421,0.547547547547548,0.431431431431431,0.622622622622623,0.622622622622623,0.622622622622623,0.622622622622623,0.622622622622623,0.622622622622623,0.622622622622623
"4",100,5,2,0,0.1,1.1,3,0.66,0.661052631578947,0.644210526315789,0.644210526315789,0.671578947368421,0.671578947368421,0.445789473684211,0.445789473684211,0.372105263157895,0.372105263157895,0.441052631578947,0.441052631578947,0.629473684210526,0.642105263157895,NA,NA,NA,0.568947368421053,NA,0.605789473684211,0.605789473684211,0.592105263157895,0.66,0.658947368421053,0.658947368421053,0.658947368421053,0.658947368421053,0.658947368421053,0.658947368421053
"5",500,5,2,0,0.1,1.1,3,0.292222222222222,0.292727272727273,0.279191919191919,0.279191919191919,0.266464646464646,0.266464646464646,0.378383838383838,0.378383838383838,0.418484848484848,0.418484848484848,0.318888888888889,0.318888888888889,0.334343434343434,0.279393939393939,NA,NA,NA,0.29010101010101,NA,0.353939393939394,0.241717171717172,0.243030303030303,0.292727272727273,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293
"6",1000,5,2,0,0.1,1.1,3,0.241859296482412,0.246834170854271,0.324623115577889,0.324623115577889,0.272060301507538,0.272060301507538,0.371859296482412,0.371859296482412,0.409949748743719,0.409949748743719,0.327688442211055,0.327688442211055,0.357085427135678,0.280904522613065,NA,NA,NA,0.228090452261307,NA,0.385125628140704,0.392060301507538,0.354221105527638,0.246834170854271,0.246934673366834,0.246934673366834,0.246934673366834,0.246934673366834,0.246934673366834,0.246934673366834
"7",100,10,2,0,0.1,1.1,3,0.572777777777778,0.574444444444444,0.523888888888889,0.523888888888889,0.531111111111111,0.531111111111111,0.407777777777778,0.407777777777778,0.393333333333333,0.393333333333333,0.439166666666667,0.439166666666667,0.611388888888889,0.49,NA,NA,NA,0.511944444444444,NA,0.552222222222222,0.503888888888889,0.548611111111111,0.573333333333333,0.574444444444444,0.574444444444444,0.574444444444444,0.574444444444444,0.574444444444444,0.574444444444444
"8",500,10,2,0,0.1,1.1,3,0.556632653061224,0.557040816326531,0.541122448979592,0.541122448979592,0.532857142857143,0.532857142857143,0.598673469387755,0.598673469387755,0.342448979591837,0.342448979591837,0.384489795918367,0.384489795918367,0.506071428571429,0.511989795918367,NA,NA,NA,0.538214285714286,NA,0.464744897959184,0.451581632653061,0.5175,0.557142857142857,0.557040816326531,0.557040816326531,0.557040816326531,0.557040816326531,0.557040816326531,0.557040816326531
"9",1000,10,2,0,0.1,1.1,3,0.49270202020202,0.490858585858586,0.531565656565657,0.531565656565657,0.513939393939394,0.513939393939394,0.488383838383838,0.488383838383838,0.539520202020202,0.539520202020202,0.482752525252525,0.482752525252525,0.522777777777778,0.461212121212121,NA,NA,NA,0.469924242424242,NA,0.443636363636364,0.493434343434343,0.395681818181818,0.490858585858586,0.490808080808081,0.490808080808081,0.490808080808081,0.490808080808081,0.490808080808081,0.490808080808081
"10",100,1,5,0,0.1,1.1,3,0.717171717171717,0.712121212121212,0.707070707070707,0.707070707070707,0.707070707070707,0.707070707070707,0.737373737373737,0.737373737373737,0.767676767676768,0.767676767676768,0.560606060606061,0.560606060606061,0.636363636363636,0.626262626262626,0.545454545454545,0.777777777777778,0.467171717171717,0.681818181818182,0.595959595959596,0.575757575757576,0.702020202020202,0.707070707070707,NA,0.717171717171717,0.717171717171717,0.722222222222222,0.722222222222222,0.681818181818182,0.681818181818182
