"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.444444444444444,0.439393939393939,0.297979797979798,0.297979797979798,0.348484848484849,0.348484848484849,0.542929292929293,0.542929292929293,0.0656565656565657,0.0656565656565657,0.48989898989899,0.48989898989899,0.651515151515151,0.313131313131313,NA,NA,NA,0.242424242424242,NA,0.338383838383838,0.252525252525253,0.252525252525252,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939
"2",500,1,2,0,0.1,1.1,3,0.542084168336673,0.545090180360721,0.456913827655311,0.456913827655311,0.443887775551102,0.443887775551102,0.587675350701403,0.587675350701403,0.55310621242485,0.55310621242485,0.442384769539078,0.442384769539078,0.348196392785571,0.51002004008016,NA,NA,NA,0.662324649298597,NA,0.31062124248497,0.753507014028056,0.783567134268537,0.545090180360721,0.545090180360721,0.545090180360721,0.545090180360721,0.545090180360721,0.545090180360721,0.545090180360721
"3",1000,1,2,0,0.1,1.1,3,0.564064064064064,0.562062062062062,0.488988988988989,0.488988988988989,0.492992992992993,0.492992992992993,0.643393393393393,0.643393393393393,0.204704704704705,0.204704704704705,0.35035035035035,0.35035035035035,0.704704704704705,0.568568568568569,NA,NA,NA,0.468468468468468,NA,0.2002002002002,0.667667667667668,0.592092092092092,0.562062062062062,0.562062062062062,0.562062062062062,0.562062062062062,0.562062062062062,0.562062062062062,0.562062062062062
"4",100,5,2,0,0.1,1.1,3,0.54,0.54,0.546315789473684,0.546315789473684,0.555789473684211,0.555789473684211,0.428947368421053,0.428947368421053,0.37,0.37,0.450526315789474,0.450526315789474,0.561052631578947,0.494210526315789,NA,NA,NA,0.535789473684211,NA,0.543684210526316,0.567368421052632,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.54
"5",500,5,2,0,0.1,1.1,3,0.568080808080808,0.566464646464647,0.556363636363636,0.556363636363636,0.558989898989899,0.558989898989899,0.40030303030303,0.40030303030303,0.480808080808081,0.480808080808081,0.413131313131313,0.413131313131313,0.536565656565657,0.428080808080808,NA,NA,NA,0.534343434343434,NA,0.464444444444444,0.473131313131313,0.547272727272727,0.566464646464647,0.566464646464647,0.566464646464647,0.566464646464647,0.566464646464647,0.566464646464647,0.566464646464647
"6",1000,5,2,0,0.1,1.1,3,0.376030150753769,0.377788944723618,0.352361809045226,0.352361809045226,0.387537688442211,0.387537688442211,0.484874371859296,0.484874371859296,0.311909547738694,0.311909547738694,0.417437185929648,0.417437185929648,0.391557788944724,0.440201005025126,NA,NA,NA,0.383417085427136,NA,0.449547738693467,0.510452261306533,0.461608040201005,0.377788944723618,0.377889447236181,0.377889447236181,0.377889447236181,0.377889447236181,0.377889447236181,0.377889447236181
"7",100,10,2,0,0.1,1.1,3,0.549722222222222,0.55,0.531111111111111,0.531111111111111,0.535,0.535,0.523888888888889,0.523888888888889,0.462222222222222,0.462222222222222,0.455833333333333,0.455833333333333,0.5075,0.473611111111111,NA,NA,NA,0.49,NA,0.501666666666667,0.509444444444444,0.488333333333333,0.55,0.55,0.55,0.55,0.55,0.55,0.55
"8",500,10,2,0,0.1,1.1,3,0.461734693877551,0.463469387755102,0.479183673469388,0.479183673469388,0.458673469387755,0.458673469387755,0.500765306122449,0.500765306122449,0.523826530612245,0.523826530612245,0.46030612244898,0.46030612244898,0.481581632653061,0.525,NA,NA,NA,0.418622448979592,NA,0.504489795918367,0.494081632653061,0.482602040816327,0.463571428571429,0.463673469387755,0.463673469387755,0.463673469387755,0.463673469387755,0.463673469387755,0.463673469387755
"9",1000,10,2,0,0.1,1.1,3,0.518838383838384,0.522323232323232,0.505050505050505,0.505050505050505,0.53510101010101,0.53510101010101,0.430984848484848,0.430984848484848,0.441893939393939,0.441893939393939,0.586843434343434,0.586843434343434,0.56459595959596,0.575151515151515,NA,NA,NA,0.544116161616162,NA,0.573333333333333,0.576565656565657,0.543358585858586,0.522272727272727,0.522222222222222,0.522222222222222,0.522222222222222,0.522222222222222,0.522222222222222,0.522222222222222
"10",100,1,5,0,0.1,1.1,3,0.886363636363636,0.757575757575758,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273,0.545454545454545,0.545454545454545,0.505050505050505,0.505050505050505,0.378787878787879,0.378787878787879,0.782828282828283,0.833333333333333,0.563131313131313,0.429292929292929,0.53030303030303,0.777777777777778,0.681818181818182,0.848484848484849,0.777777777777778,0.787878787878788,NA,0.833333333333333,0.833333333333333,0.853535353535354,0.853535353535354,0.787878787878788,0.787878787878788
