"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)"
"1",100,1,2,0,0.1,1.1,3,0.393939393939394,0.383838383838384,0.51010101010101,0.51010101010101,0.474747474747475,0.474747474747475,0.654040404040404,0.654040404040404,0.606060606060606,0.606060606060606,0.348484848484849,0.348484848484849,0.505050505050505,0.363636363636364,NA,NA,NA,0.303030303030303,NA,0.292929292929293,0.444444444444444,0.333333333333333,0.383838383838384,0.393939393939394,0.393939393939394,0.393939393939394,0.393939393939394,0.393939393939394,0.393939393939394
"2",500,1,2,0,0.1,1.1,3,0.628256513026052,0.633266533066132,0.610220440881764,0.610220440881764,0.599198396793587,0.599198396793587,0.103206412825651,0.103206412825651,0.632264529058116,0.632264529058116,0.122244488977956,0.122244488977956,0.469939879759519,0.80060120240481,NA,NA,NA,0.549098196392786,NA,0.56813627254509,0.729458917835671,0.430861723446894,0.633266533066132,0.632264529058116,0.632264529058116,0.632264529058116,0.632264529058116,0.632264529058116,0.632264529058116
"3",1000,1,2,0,0.1,1.1,3,0.541791791791792,0.538538538538539,0.403403403403403,0.403403403403403,0.517517517517518,0.517517517517518,0.83008008008008,0.83008008008008,0.822072072072072,0.822072072072072,0.266266266266266,0.266266266266266,0.494494494494495,0.513013013013013,NA,NA,NA,0.601851851851852,NA,0.577577577577578,0.283283283283283,0.687687687687688,0.538538538538539,0.538038038038038,0.538038038038038,0.538038038038038,0.538038038038038,0.538038038038038,0.538038038038038
"4",100,5,2,0,0.1,1.1,3,0.501052631578947,0.503157894736842,0.537368421052632,0.537368421052632,0.490526315789474,0.490526315789474,0.448421052631579,0.448421052631579,0.484736842105263,0.484736842105263,0.480526315789474,0.480526315789474,0.631052631578947,0.528947368421053,NA,NA,NA,0.564210526315789,NA,0.412631578947368,0.502631578947368,0.596842105263158,0.502105263157895,0.503157894736842,0.503157894736842,0.503157894736842,0.503157894736842,0.503157894736842,0.503157894736842
"5",500,5,2,0,0.1,1.1,3,0.461717171717172,0.462626262626263,0.483434343434343,0.483434343434343,0.464040404040404,0.464040404040404,0.484444444444444,0.484444444444444,0.418585858585859,0.418585858585859,0.485555555555556,0.485555555555556,0.44,0.513636363636364,NA,NA,NA,0.406161616161616,NA,0.583232323232323,0.531717171717172,0.523939393939394,0.462626262626263,0.462626262626263,0.462626262626263,0.462626262626263,0.462626262626263,0.462626262626263,0.462626262626263
"6",1000,5,2,0,0.1,1.1,3,0.446281407035176,0.444824120603015,0.398492462311558,0.398492462311558,0.40964824120603,0.40964824120603,0.328291457286432,0.328291457286432,0.42713567839196,0.42713567839196,0.370150753768844,0.370150753768844,0.486834170854271,0.472361809045226,NA,NA,NA,0.405025125628141,NA,0.491206030150754,0.361708542713568,0.454170854271357,0.444824120603015,0.444623115577889,0.444623115577889,0.444623115577889,0.444623115577889,0.444623115577889,0.444623115577889
"7",100,10,2,0,0.1,1.1,3,0.412222222222222,0.413333333333333,0.4625,0.4625,0.472222222222222,0.472222222222222,0.48,0.48,0.458333333333333,0.458333333333333,0.519166666666667,0.519166666666667,0.416944444444444,0.529166666666667,NA,NA,NA,0.512777777777778,NA,0.417777777777778,0.4775,0.494166666666667,0.413888888888889,0.414444444444444,0.414444444444444,0.414444444444444,0.414444444444444,0.414444444444444,0.414444444444444
"8",500,10,2,0,0.1,1.1,3,0.535918367346939,0.536326530612245,0.528469387755102,0.528469387755102,0.517857142857143,0.517857142857143,0.413622448979592,0.413622448979592,0.398112244897959,0.398112244897959,0.42765306122449,0.42765306122449,0.542397959183673,0.543673469387755,NA,NA,NA,0.535357142857143,NA,0.479795918367347,0.459744897959184,0.509183673469388,0.536224489795918,0.536122448979592,0.536122448979592,0.536122448979592,0.536122448979592,0.536122448979592,0.536122448979592
"9",1000,10,2,0,0.1,1.1,3,0.516843434343434,0.516464646464647,0.513989898989899,0.513989898989899,0.525050505050505,0.525050505050505,0.433030303030303,0.433030303030303,0.411742424242424,0.411742424242424,0.496035353535354,0.496035353535354,0.519015151515152,0.471363636363636,NA,NA,NA,0.496919191919192,NA,0.511186868686869,0.517373737373737,0.548888888888889,0.516464646464647,0.516464646464647,0.516464646464647,0.516464646464647,0.516464646464647,0.516464646464647,0.516464646464647
"10",100,1,5,0,0.1,1.1,3,0.363636363636364,0.575757575757576,0.570707070707071,0.570707070707071,0.570707070707071,0.570707070707071,0.595959595959596,0.595959595959596,0.525252525252525,0.525252525252525,0.585858585858586,0.585858585858586,0.608585858585859,0.484848484848485,0.118686868686869,0.724747474747475,0.666666666666667,0.656565656565657,0.661616161616162,0.44949494949495,0.396464646464646,0.444444444444444,NA,0.595959595959596,0.595959595959596,0.641414141414141,0.641414141414141,0.681818181818182,0.681818181818182
"11",500,1,5,0,0.1,1.1,3,0.323647294589178,0.516032064128257,0.471943887775551,0.471943887775551,0.45190380761523,0.45190380761523,0.419839679358717,0.419839679358717,0.537074148296593,0.537074148296593,0.460921843687375,0.460921843687375,0.472945891783567,0.37374749498998,0.444889779559118,0.454909819639279,0.555110220440882,0.432865731462926,0.522044088176353,0.482965931863727,0.525551102204409,0.48496993987976,NA,0.48997995991984,0.48997995991984,0.51002004008016,0.51002004008016,0.539078156312625,0.539078156312625
