"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","OPT_roc_Loo_multi","OPT_roc_Loo","OPT_roc_KNN_log_N_P","OPT_roc_KNN_log_N_P_diff_net","OPT_roc_KNN_5_sqrt_N","OPT_roc_KNN_5_sqrt_N_diff_net","OPT_roc_optics_k_mean","OPT_roc_optics_k_mean_diff_net","OPT_roc_optics_k_5","OPT_roc_optics_k_5_diff_net","OPT_roc_optics_sqrt_n","OPT_roc_optics_sqrt_n_diff_net","OPT_roc_OTS","OPT_roc_OTS_diff_net","OPT_roc_OTS_cosine","OPT_roc_OTS_diff_net_cosine","OPT_roc_OTS_cosine_med","OPT_roc_OTS_euc_med","OPT_roc_OTS_glob_avg_OTS","OPT_roc_spoutlier","OPT_roc_spoutlier_diff_net","OPT_roc_spoutlier_diff_net_norm","OPT_DPCC","OPT_roc_cook_max","OPT_roc_cook_max_diff_net","OPT_roc_cook_avg","OPT_roc_cook_avg_diff_net","OPT_roc_cook_med","OPT_roc_cook_med_diff_net"
"1",100,1,2,0,0.1,1.1,3,0.2083,0.00524463767238063,0.152647000484172,0.00154188889377952,3.86275087255885,0.0390176855814025,1.67191053625331,1.67191053625331,0.906567685469289,0.906567685469289,1.04783210864761,1.04783210864761,0.101114061862237,0.000653418227793823,NA,NA,NA,0.0582549456372855,NA,0.0890351288231313,0.000169277960378285,0.0460566655597325,0.527609256445078,0.00331404475771139,0.00331404475771139,0.00331404475771139,0.00331404475771139,0.00331404475771139,0.00331404475771139
"2",500,1,2,0,0.1,1.1,3,0.2528,0.000693063851778725,0.076626514681817,0.00015356014966296,4.01438770484395,0.00804486513996783,1.06685265553657,1.06685265553657,1.09136124323671,1.09136124323672,1.00219336232984,1.00219336232984,0.0271280260334487,0.000103375280973247,NA,NA,NA,0.0804600105477579,NA,0.0167604191548181,0.000153762405451341,0.133849535798862,0.3487654830929,0.000240435684180307,0.000240435684180307,0.000240435684180307,0.000240435684180307,0.000240435684180307,0.000240435684180307
"3",1000,1,2,0,0.1,1.1,3,0.2607,0.000331304511294815,0.0526961660554971,5.27489149704675e-05,6.10040939812966,0.00610651591404371,1.02450596552265,1.02450596552265,0.866483693719388,0.866483693719387,0.977318988456491,0.977318988456491,0.0617070564604986,7.12579407931292e-05,NA,NA,NA,0.0319644198569365,NA,0.00180019734217346,7.87888129320027e-05,0.0326255509788198,0.332432735057253,0.000101471037598085,0.000101471037598085,0.000101471037598085,0.000101471037598085,0.000101471037598085,0.000101471037598085
"4",100,5,2,0,0.1,1.1,3,0.2736,0.00325038332999796,0.304274499768826,0.00307347979564471,3.84009805048996,0.0387888691968682,0.890908143282707,0.890908143282706,0.9930625239109,0.9930625239109,1.0507043162812,1.0507043162812,0.112463360862688,0.00154401128134596,NA,NA,NA,0.038208086453344,NA,0.107304378045537,0.000370174226206124,0.0652461109718391,0.334140895576676,0.00121394136851781,0.00121394136851781,0.00121394136851781,0.00121394136851781,0.00121394136851781,0.00121394136851781
"5",500,5,2,0,0.1,1.1,3,0.3388,0.000363980122930202,0.0896788211091399,0.000179717076371022,8.63919124983498,0.0173130085167034,1.33742711155643,1.33742711155644,1.1221430963394,1.1221430963394,0.98356344693617,0.98356344693617,0.0422169452656505,5.16826718022327e-05,NA,NA,NA,0.0794271972011389,NA,0.0186817594170968,0.000125733855420022,0.0150595211110754,0.182334030767927,7.6179390854715e-05,7.6179390854715e-05,7.6179390854715e-05,7.6179390854715e-05,7.6179390854715e-05,7.6179390854715e-05
"6",1000,5,2,0,0.1,1.1,3,0.3957,9.55243880485096e-05,0.0293860595463945,2.94154750214159e-05,2.25165467279167,0.00225390858137304,0.786338694068531,0.786338694068532,0.78014342777399,0.78014342777399,0.988350056331461,0.988350056331462,0.0295067681547592,1.79952311985324e-05,NA,NA,NA,0.0200271145329549,NA,0.163654703977955,1.3536788502376e-05,0.0507288525352576,0.0958183071399887,9.2063489015298e-06,9.2063489015298e-06,9.2063489015298e-06,9.2063489015298e-06,9.2063489015298e-06,9.2063489015298e-06
"7",100,10,2,0,0.1,1.1,3,0.15985,0.00688505201026891,0.139682807335194,0.00141093744783025,3.36234366641802,0.0339630673375558,1.05461359309311,1.05461359309311,0.982294514339379,0.982294514339379,1.32794428628939,1.32794428628939,0.144502478605545,0.000310986177536388,NA,NA,NA,0.034427269153336,NA,0.216895644634769,0.00215363598912057,0.06802054021514,0.685378123395727,0.00405762313252635,0.00405762313252635,0.00405762313252635,0.00405762313252635,0.00405762313252635,0.00405762313252635
"8",500,10,2,0,0.1,1.1,3,0.38695,0.000262068128355081,0.126602340358446,0.000253712104926744,1.94953930948407,0.0039068924037757,0.90496095608369,0.904960956083687,1.01369928975865,1.01369928975865,1.05341279028491,1.05341279028491,0.0347416917006358,0.000310445495682883,NA,NA,NA,0.183676497033552,NA,0.0493823857117942,1.89168358211492e-05,0.151763663522994,0.132074272979649,4.94189187447824e-05,4.94189187447824e-05,4.94189187447824e-05,4.94189187447824e-05,4.94189187447824e-05,4.94189187447824e-05
"9",1000,10,2,0,0.1,1.1,3,0.26035,0.000382561458774165,0.728255119551679,0.000728984103655334,7.36772887720136,0.00737510398118255,1.04732017450921,1.04732017450921,1.50629726103883,1.50629726103884,0.994040841437994,0.994040841437994,0.0697886112616189,7.41259006609638e-05,NA,NA,NA,0.103882100359373,NA,0.0823515499791317,0.000196185247448633,0.160933214625429,0.383323861512279,0.000221263797061875,0.000221263797061875,0.000221263797061875,0.000221263797061875,0.000221263797061875,0.000221263797061875
"10",100,1,5,0,0.1,1.1,3,0.016,0.0819749707882955,153.793798681255,1.55347271395207,141.851833367346,1.43284680169036,1.11032943822054,1.11032943822054,1.23462408010621,1.23462408010621,1.05994318770297,1.05994318770297,3.22658351484583,0.0325139733004832,0.586313120129071,0.806131273864922,0.677553743341764,3.22658351484583,0.365960504297819,3.37462513899794,0.0307953090985003,3.1302031721807,NA,0.160762403011975,0.160762403011975,0.0595851242706465,0.0595851242706465,0.0420805550535609,0.0420805550535609
